orv_lemma|chu_lemma|pos|count|lcs_lemma|pre_jot|morph_replace|PV2/3|doublet|stem1|stem2|conj_type|noun_verb|loan_place|non_assim|eng_trans|etym_disc|bad_etym|loan_source|clitic|automatched|ch_sl|afnik|avv|birchbark|bur-alph|const|domo|drac|dux-grjaz|gol-gol|golitsyn|kiev-hyp|klem|kur|lav|luk-koloc_subtitle_added|mikh|mst|mstislav-col|nevsky-treaty|nov-list|nov-marg|nov-sin|novgorod-jaroslav|ostromir-col|paz|peter|pskov-ivan|pskov_subtitle_added|pvl-hyp|rig-smol1281|riga-goth|rusprav|schism|sergrad|shch|smol-pol-lit|spi|stefan|suz-lav|turch|usp-sbor|ust-vlad|varlaam|vest-kur|zadon|bitflag
отъставити||V-|6|||||||||99||||||||0|e_sl|afnik||||const|domo||||||||||mikh|||||||||||||||||||||||||usp-sbor|||||1099511660593
блядь|блѧдь|Nb|6|blędь|||||||fem_i|2|||nonsense talk, jabber, gossip, a load of bollocks|||||1|e_sl|afnik|avv|birchbark|||||||||||||||||||||||||||||||||||||||||||7
хоромина|храмина|Nb|6|xormina|||||||fem_a|2||||||||1|e_sl|afnik|||||domo||||||||lav||||||||||||||||||||||||||||||||8225
гондустанъ||Ne|6|||||||||99||||||||0|e_sl|afnik|||||||||||||||||||||||||||||||||||||||||||||1
салтанъ||Nb|6|||||||||99||||||||0|e_sl|afnik||||const||||||||||||||||||||||||||||||||spi|||||||||68719476753
кровать||Nb|6|||||||||99||||||||0|e_sl|afnik||||||||||||||||||||||||||||||||||||spi|||||||||68719476737
выѣзжати||V-|6|||||||||99||||||||0|e_sl|afnik|||||||||golitsyn||||||||||||||||||||||||||||||||||||513
золотити||V-|6|||||||||99||||||||0|e_sl|afnik||||||||||||||||||||||||||||||||||||||||||||zadon|17592186044417
яице||Nb|6|||||||||99||||||||0|e_sl|afnik|avv||||domo||||||||||||||||||||||||||||||||||||||||35
ширинъка||Nb|6|||||||||99||||||||0|e_sl|afnik|||||domo||||||||||||||||||||||||||||||||||||||||33
омывати|омꙑвати|V-|6|omyvati|||||||54|1||||||||1|e_sl|afnik|||||||||||||lav||||||||||||||||||||sergrad|||||||usp-sbor|||||1108101570561
вънутрь|вънѫтрь|Df|6|vъnǫtrь||||||||0||||||||1|e_sl|afnik|avv||||domo||||||||||||||||||||peter||||||||sergrad||||||||||||8623489059
промежу||R-|6|||||||||99||||||||0|e_sl|afnik||||||||||||||||||||||||||||||riga-goth|||||||stefan||||||||138512695297
скоромьныи||A-|6|||||||||99||||||||0|e_sl|afnik|||||domo||||||||||||||||||||||||||||||||||||||||33
немалыи||A-|6|||||||||99||||||||0|e_sl|afnik|||||||||||||||||||||||||||||||||sergrad|||||suz-lav|||||vest-kur||9079560863745
шаибатъ||Ne|6|||||||||99||||||||0|e_sl|afnik|||||||||||||||||||||||||||||||||||||||||||||1
почька||Nb|6|||||||||99||||||||0|e_sl|afnik|||||domo||||||||||||||||||||||||||||||||||||||||33
дале||Df|6|||||||||99||||||||0|e_sl|afnik|||||domo||||||||||||||||||||||||||||||||stefan|suz-lav|||||vest-kur||9208409882657
шапъка||Nb|6|||||||||99||||||||0|e_sl|afnik|avv||||domo||||||||||||||||||||||||||||sergrad||||||||||||8589934627
наступити||V-|6|||||||||99||||||||0|e_sl|afnik||||const|domo||||||||lav|||||||||||||||||||||||spi|||||||||68719484977
теремъ||Nb|6|||||||||99||||||||0|e_sl|afnik|||||||||||||lav|||||||||||||||||||||||spi||suz-lav|||||||343597391873
обильныи||A-|6|||||||||99||||||||0|e_sl|afnik|||||||||||||lav||||||||||||||||||||sergrad||||||||||||8589942785
скатерть||Nb|6|||||||||99||||||||0|e_sl|afnik|||||domo||||||||||||||||||||||||||||||||||||||||33
госпожинъ||A-|6|||||||||99||||||||0|e_sl|afnik|||||||||||||lav||||||||nov-sin|||||||||||||||||suz-lav|||||||274880012289
истеряти||V-|6|||||||||99||||||||0|e_sl|afnik|||||domo||||||||||||||||nov-sin||||||||||rusprav||||||||||||||2149580833
высѣчи||V-|6|||||||||99||||||||0|e_sl|afnik|||||||||||||lav||||||||nov-sin||||||||||||||||||||||||2105345
приготовити|приготовити|V-|6|prigotoviti|||||||40|1||||||||1|e_sl||avv|||||||||||||luk-koloc_subtitle_added||||||||||||||pvl-hyp||||||||||||usp-sbor|||||1099780079618
сущьство||Nb|6|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||||||||||||||||||||stefan||||||||137438953506
даже||Df|6|||||||||99||||||||0|e_sl||avv|||const|||||||||||||||||nov-sin||||||||||||sergrad||||stefan||||||||146030985234
тъкъмо#2|тъкъмо#2|Df|6|tъkъmo||||||||0||||||||1|ch_sl||avv|||||drac|||||||lav||||||||||||||||||||sergrad|||||||usp-sbor|||||1108101570626
истиньнѣ||Df|6|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||||||||||||||||sergrad||||stefan||||||||146028888098
течение||Nb|6|||||||||99||||||||0|e_sl||avv||||||||||||lav|||||||||||||||||||||||||||usp-sbor|||||1099511635970
тълковати||V-|6|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||peter||||||||||||stefan||||||||137472507906
мьрзъкыи||A-|6|||||||||99||||||||0|e_sl||avv|||const|domo|||||||||||||||||||||||||||||||||||usp-sbor|||||1099511627826
мудрование||Nb|6|||||||||99||||||||0|e_sl||avv||bur-alph||||||||||||||||||||||||||||||sergrad||||stefan||||||||146028888074
благость||Nb|6|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||sergrad|||||||usp-sbor|||||1108101562370
подобие||Nb|6|||||||||99||||||||0|e_sl||avv||bur-alph||||||||||||||||||||||||||||||sergrad|||spi|||||||||77309411338
пространьныи||A-|6|||||||||99||||||||0|e_sl||avv||||domo||||||||lav||||||||||||||||||||sergrad||||stefan||||||||146028896290
обыкнути||V-|6|||||||||99||||||||0|e_sl||avv||||||||||||lav||||||||||||||||||||sergrad|||||||usp-sbor|||||1108101570562
врачь|врачь|Nb|6|vьračь|||||||masc_ju|2|||||1|||1|ch_sl||avv|||const|||||||||||||||||||||||||||||sergrad||||stefan||||||||146028888082
угасити|оугасити|V-|6|ugasiti|||||||40|1||||||||1|e_sl||avv||||||||||||lav||||||||||||||||||||sergrad||||stefan||||||||146028896258
прибрести||V-|6|||||||||99||||||||0|e_sl||avv||||||||||||||||||||nov-sin||||||||||||||||||||||||2097154
нероновъ||Ne|6|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
петровичь||Ne|6|||||||||99||||||||0|e_sl||avv||||||dux-grjaz||||klem|kur|||||||||nov-sin||||||||||||||||||||||||2103426
укротити||V-|6|||||||||99||||||||0|e_sl||avv||||||||||||lav||||||||||||||||||||sergrad||||stefan|suz-lav|||||||420906803202
судьба|сѫдьба|Nb|6|sǫdьba|||||||fem_a|2||||||||1|e_sl||avv||||domo||||||||||||||||||||||||||||sergrad||||stefan||||||||146028888098
съпротивъ||Df|6|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||stefan||||||||137438953474
дрожати||V-|6|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
метание||Nb|6|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||sergrad||||||||||||8589934594
чудовъ||A-|6|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
довьлѣти|довьлѣти|V-|6|dovьlěti|||||||dovleti|1|||be enough, genügen (+DAT)|The fact that there are many Old Russian spellings with back jer (and even <о>), and that this clearly is semantically linked to довольнъ, makes me uncomfortable accepting the OCS front-jer spellings as correct (though Vasmer and ESSJa posit connection with velěti so take the front-jer as a reduced e-grade). They could also easily be due to Jagic's jer-umlaut. The OR spellings on the other hand could be caused by a later assimilation of the word (because of its meaning) with довольнъ, so I will grudgingly accept the front-jer.||||1|e_sl||avv||||||||||||lav||||||||||||||||||||sergrad|||||suz-lav||usp-sbor|||||1382979477506
глазъ||Nb|6|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
диявольскыи||A-|6|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||sergrad||||stefan||||||||146028888066
чаша|чаша|Nb|6|čǢšǢ|||||||fem_ja|2||||||||1|e_sl||avv||||||||||||lav||||||||||||||||||rusprav|||||||||||||zadon|17594333536258
шуба||Nb|6|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||||||||||||||||||||||||||||34
потрясти|потрѧсти|V-|6|potręsti|||||potręs|potręs|11|1||||||||1|e_sl||avv|||const||||||||||||||||||||||||pvl-hyp|||||||||stefan|suz-lav|||||||412585295890
съѣхати||V-|6|||||||||99||||||||0|e_sl||avv|||||||||||||||||||||||||||||||||||||suz-lav||||||zadon|17867063951362
възмутити|възмѫтити|V-|6|vъzmǫtiti|||||||40|1||||||||1|e_sl||avv|||const|||||||||lav|||||||||||||||||||||||spi||||||||zadon|17660905529362
опослѣ||Df|6|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
плачевьныи||A-|6|||||||||99||||||||0|e_sl||avv|||const|||||||||||||||||||||||||||||sergrad||||stefan||||||||146028888082
дряхлыи|дрѧхлъ|A-|6|dręxlъ|||||||adj_hard|2|||gloomy, sullen|ESSJa 5 p.112-3 reconstructs three roots *dręx(ъ)lъ (> Ru. дряхлый), *dręsьlъ and *dręselъ. The OR form дроухлъ is adduced as a possible o-grade ablaut alernant. Zogr. has дрѧселъ for the Marianus attestations||||1|e_sl||avv||||||||||||||||||||||||||||||||||||stefan|||usp-sbor|||||1236950581250
перестати|прѣстати|V-|6|perstati|||||||stati|1||||||||1|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
казакъ||Nb|6|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||vest-kur||8796093022210
витати|витати|V-|6|vitati|||||||54|1|||dwell  (here: roost)|||||1|e_sl||avv|birchbark|||||||||||lav|||||||||||||||pvl-hyp|||||||||stefan||||||||137707397126
прѣзирати||V-|6|||||||||99||||||||0|e_sl||avv|||const|||||||||||||||||||||||||||||sergrad||||||||||||8589934610
ударъ||Nb|6|||||||||99||||||||0|e_sl||avv|||const|domo||||||||||||||||||||||||||||||||||||||||50
вотъ||I-|6|||||||||99||||||||0|e_sl||avv||||||||golitsyn||||||||||||||||||||||||||||||||||||514
язва|ꙗзва|Nb|6|jǢzva|||||||fem_a|2||||Reconstructed as initial /ě-/ by Derksen p.166 based on among others Cz jizva, Latvian aiza (crack), Old Prussian eyswo (wound).||||1|e_sl||avv||||||||||||lav||||||||||||||||||||sergrad|||||||usp-sbor|||||1108101570562
солома||Nb|6|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||||nov-sin||||||||||||||||||||||||2097186
сосна||Nb|6|||||||||99||||||||0|e_sl||avv||||||||||||||||||||nov-sin||||||||||||||||||||||||2097154
съпьрва||Df|6|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||vest-kur||8796093022210
плотъ||Nb|6|||||||||99||||||||0|e_sl||avv||||domo|||||||||||||||||||||||||||||||||suz-lav|||||||274877906978
лъбъ||Nb|6|||||||||99||||||||0|e_sl||avv||||||||||||lav|||||||||||||||pvl-hyp|||||||||||||||||268443650
поразити|поразити|V-|6|poraziti|||||||40|1|||strike, smite|||||1|e_sl||avv||||||||||||lav||||||||||||||||||||sergrad|||||suz-lav|||||||283467849730
покропити||V-|6|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
мольбьныи||A-|6|||||||||99||||||||0|e_sl||avv|||const|domo||||||||||||||||||||||||||||||||||||||||50
умыти|оумꙑти|V-|6|umyti|||||umy|umъj|18|1||||||||1|e_sl||avv||bur-alph||domo||||||||lav|||||||||||||||||||||||||||usp-sbor|||||1099511636010
кутия||Nb|6|||||||||99||||||||0|e_sl||avv||||domo||||||||lav||||||||||||||||||||sergrad||||||||||||8589942818
межь||R-|6|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||peter||||||||||||||turch|||||zadon|18141975412738
покадити|покадити|V-|6|pokaditi|||||||40|1|||burn incense|||||1|e_sl||avv||||||||||||||||||||||||||||||||||||stefan||||||||137438953474
походъ||Nb|6|||||||||99||||||||0|e_sl||avv|||||||gol-gol|||||||mikh||||||||||||||||||||||||||||vest-kur||8796093055234
въдругъ||Df|6|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||||||||||||||||||||||||||||34
бѣлъка||Nb|6|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||nov-list|||||paz||pskov-ivan|||||||||||||||||||84410402
исушити||V-|6|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||||||||||||||||sergrad|||spi|||||||||77309411362
уподобити|оуподобити|V-|6|upodobiti|||||||40|1|||to liken to|||||1|e_sl||avv|||const|||||||||lav||||||||||||||||||||sergrad|||||suz-lav|||||||283467849746
монастырьскыи||A-|6|||||||||99||||||||0|e_sl||avv|||||||||||||||||||||||||||||||schism|sergrad|||||suz-lav|||||||287762808834
съединити||V-|6|||||||||99||||||||0|e_sl||avv|||||||||||||||||||||||||||||||||shch|||||||||||17179869186
супостатъ||Nb|6|||||||||99||||||||0|e_sl||avv||||||||||||lav|||||||||||||||||||||||||||usp-sbor|||||1099511635970
пафнутьевъ||A-|6|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
посъланьникъ||Nb|6|||||||||99||||||||0|e_sl||avv|||const|||||||||||||||||||||peter||||||||||||||||||||33554450
оскърбити||V-|6|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||sergrad||||||||||||8589934594
плеть||Nb|6|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||||||||||||||||||||||||||||34
причастие||Nb|6|||||||||99||||||||0|e_sl||avv||||domo||||||||lav|||||||||||||||||||||||||suz-lav|||||||274877915170
полежати||V-|6|||||||||99||||||||0|e_sl||avv|||||||||||||||||||||||||||||||||||||||usp-sbor|||||1099511627778
дѣвьство|дѣвьство|Nb|6|děvьstvo|||||||nt_o|2|||virginity|||||1|e_sl||avv||||domo|drac|||||||lav||||||||||||||||||||||||stefan||||||||137438961762
римлянинъ|римлꙗнинъ|Nb|6|rimĺǢninъ|rimjǢninъ||||||masc_anin|2|12||Roman/Latin person|||||1|e_sl||avv||||||||||||lav||||||||||||||||||||||||||||||||8194
мелетии||Ne|6|||||||||99||||||||0|e_sl||avv||||||||||||lav||||||||||||||||||||||||||||||||8194
закричати||V-|6|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
велѣние||Nb|6|||||||||99||||||||0|e_sl||avv||bur-alph||domo|drac|||||||||||||||nov-sin||||||||||||||||||||||||2097258
дивьно||Df|6|||||||||99||||||||0|e_sl||avv||||||||||||lav|||||||||||||||||||||||||suz-lav|||||||274877915138
льгъко||Df|6|||||||||99||||||||0|e_sl||avv||||||||||||lav||||||||nov-sin|||||||||||||||||suz-lav|||||||274880012290
александриискыи||A-|6|||||||||99||||||||0|e_sl||avv||||||||||||lav||||||||||||||||||||||||stefan||||||||137438961666
трясти||V-|6|||||||||99||||||||0|e_sl||avv||||||||||||lav||||||||nov-sin|||||||pvl-hyp||||||||||||usp-sbor|||||1099782168578
ясныи|ꙗснъ|A-|6|jǢsnъ|||||||adj_hard|2||||||||1|e_sl||avv||||||||||||lav||||||||nov-sin|||||||||||||||||||||||zadon|17592188149762
луча||Nb|6|||||||||99||||||||0|e_sl||avv||||||||||||lav|||||||||||||||||||||||spi|stefan||||||||206158438402
мокрыи|мокръ|A-|6|mokrъ|||||||adj_hard|2||||||||1|e_sl||avv||||domo||||||||||||||||||||||||||||||||||||||||34
герасимъ||Ne|6|||||||||99||||||||0|e_sl||avv|birchbark|||||||||||||||||||nov-sin||||||||||||||||stefan||turch||||||687196864518
проглаголати|проглаголати|V-|6|progolgolati|||||||52|1|||start speaking|||||1|ch_sl||avv||||||||||||lav||||||||||||||||||||||||stefan|||usp-sbor|||||1236950589442
перемѣнити||V-|6|||||||||99||||||||0|e_sl||avv||||domo||||||||||mikh||||||||||||||||||||||||||||||32802
съсати|съсати|V-|6|sъsati|||||||51|1|||suck|||||1|e_sl||avv||bur-alph|||drac||||||||luk-koloc_subtitle_added||||||||||||||pvl-hyp|||||sergrad||||||||||||8858386506
запасьныи||A-|6|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||||||||||||||||||||||||||||34
чьрвь|чрьвь|Nb|6|čŕ̥vь|||||||fem_i|2|||worm, clothes moth|||||1|e_sl||avv||bur-alph||domo||||||||lav||||||||||||||||||||||||||||ust-vlad||||2199023263786
стояние||Nb|6|||||||||99||||||||0|e_sl||avv|||const|||||||||lav||||||||nov-sin||||||||||||sergrad|||||||usp-sbor|||||1108103667730
прогънание||Nb|6|||||||||99||||||||0|e_sl||avv||||||||||||lav||||||||||||||||||||sergrad|||||suz-lav||usp-sbor|||||1382979477506
пометати|пометати|V-|6|pometati|||||||iskati|1||||||||1|e_sl||avv||||domo||||||||||||||||nov-sin||||||pskov_subtitle_added||||||sergrad||||||||||||8726249506
рѣзана||Nb|6|||||||||99||||||||0|e_sl|||birchbark|||||||||||||||||||nov-sin|||||||||||||||spi|||||||||68721573892
прашати||V-|6|||||||||99||||||||0|e_sl|||birchbark|||||||||||lav||||||||nov-sin||||||||||rusprav||||||||||||vest-kur||8798242611204
како||G-|6|||||||||99||||||||0|e_sl|||birchbark|||||||||||||||||||nov-sin|||||||||riga-goth||||||||suz-lav|||||||275953745924
си||Df|6|||||||||99||||||||0|e_sl|||birchbark|||domo||||||||lav|||||||||||||||||||||||||suz-lav||usp-sbor|||||1374389542948
въсълати||V-|6|||||||||99||||||||0|e_sl|||birchbark|||||||||||||||||||nov-sin|||||||||||||||||suz-lav|||||||274880004100
янъка||Ne|6|||||||||99||||||||0|e_sl|||birchbark|||||||||||lav||||||||nov-sin|||||||||||||||||suz-lav|||||||274880012292
притещи|притещи|V-|6|priteћi|pritekti||||pritek|pritek|11|1|||come running|||||1|ch_sl|||birchbark|||||||||||||||||||||||||||||||sergrad|||||suz-lav||usp-sbor||||zadon|18975165513732
пакостити||V-|6|||||||||99||||||||0|e_sl|||birchbark|||||||||||lav||||||||nov-sin||||||||||||sergrad|||||suz-lav|||||||283469946884
игнатъ||Ne|6|||||||||99||||||||0|e_sl|||birchbark|||||||||||lav||||||nov-list||nov-sin|||||||||||schism|||||||||||||4297596932
зади|зади|Df|6|zadi||||||||0|||at the back, behind|||||1|e_sl|||birchbark||||drac||||||||||||||||||||||||||||||||suz-lav|||||||274877907012
елинъ|елинъ|Nb|6|jelinъ|||||||masc_o|2|2||Greek (person)|||Ἕλλην ||1|e_sl||||bur-alph||||||||||||||||||||||||||||||||||stefan||||||||137438953480
седмь тысячь||Ma|6|||||||||99||||||||0|e_sl||||bur-alph||||dux-grjaz||||||||||||||nov-sin||||||||||||||||||||||||2097288
киръ||Nb|6|||||||||99||||||||0|e_sl||||bur-alph|const|||||||||||||||||nov-sin||||||||||||||||||||||||2097176
осужати|осѫждати|V-|6|osǫђǢti|osǫdjǢti||||||54|1||||||||1|e_sl|||||const|domo||||||||||||||||||||||||||||||||||||||||48
подвизание||Nb|6|||||||||99||||||||0|e_sl|||||const|||||||||||||||||||||||||||||sergrad|||||||usp-sbor|||||1108101562384
съвыше|съвꙑше|Df|6|sъvyše||||||||0||||||||1|e_sl|||||const|||||||||||||||||||||||||||||sergrad||||stefan|suz-lav|||||||420906795024
възлетѣти||V-|6|||||||||99||||||||0|e_sl|||||const|||||||||||||||||||||||pskov_subtitle_added||||||sergrad|||||||||||zadon|17600910196752
кънижьникъ|кънижьникъ|Nb|6|kъńižьnikъ|kъnjižьnikъ||||||masc_o|2|7|||||||1|e_sl|||||const|||||||||lav||||||||||||||||||||||||stefan||||||||137438961680
прѣдивьныи||A-|6|||||||||99||||||||0|e_sl|||||const|||||||||lav|||||||||||||||||||||||||||usp-sbor|||||1099511635984
вьсемогущии||A-|6|||||||||99||||||||0|e_sl|||||const|||||||||lav||||||||||||||||||||||||stefan|suz-lav|||||||412316868624
съхраняти||V-|6|||||||||99||||||||0|e_sl|||||const|||||||||||||||||||||peter||||||||sergrad|shch|||||||||||25803358224
прѣмѣняти||V-|6|||||||||99||||||||0|e_sl|||||const|||||||||lav||||||||||||||||||||||||||||||||8208
оскудѣти|оскѫдѣти|V-|6|oskǫděti|||||||32|1|||be scanty, be in short supply|||||1|e_sl|||||const|domo||||||||lav||||||||||||||||||||sergrad||||stefan||||||||146028896304
безвѣрьныи||A-|6|||||||||99||||||||0|e_sl|||||const|||||||||||||||||||||||||||||||||||||||||16
прикатити||V-|6|||||||||99||||||||0|e_sl|||||const|||||||||||||||||||||||||||||||||||||||||16
градьныи||A-|6|||||||||99||||||||0|e_sl|||||const|||||||||lav||||||||nov-sin||||||||||||||||||||||||2105360
распьря|распьрꙗ|Nb|6|orspьŕǢ|||||||fem_ja|2||||||||1|ch_sl|||||const|||||||||lav||||||||nov-sin||||||||||||||||||||||||2105360
въоружити||V-|6|||||||||99||||||||0|e_sl|||||const|||||||||lav||||||||||||||||||||sergrad|||||||usp-sbor|||||1108101570576
ядро|ѩдро|Nb|6|jǢdro|||||||nt_o|2||||||||1|e_sl|||||const|||||||||lav||||||||||||||||||||||||||||||||8208
крѣпити|крѣпити|V-|6|krěpiti|||||||40|1||||||||1|e_sl|||||const|||||||||lav||||||||nov-sin||||||||||||||||stefan|||usp-sbor|||||1236952686608
стонание||Nb|6|||||||||99||||||||0|e_sl|||||const|||||||||||||||||nov-sin|||||||||||||||||||usp-sbor|||||1099513724944
увѣщевати||V-|6|||||||||99||||||||0|e_sl|||||const|||||||||||||||||||||||||||||sergrad||||stefan||||||||146028888080
зажигати||V-|6|||||||||99||||||||0|e_sl|||||const|||||||||lav||||||||nov-sin||||||||||||||||||||||||2105360
пажить|пажить|Nb|6|pažitь|||||||fem_i|2|||meadow, pasture|||||1|e_sl|||||const|||||||||||||||||||||||||||||||||stefan|||usp-sbor|||||1236950581264
лютѣ|лютѣ|Df|6|ĺutě|ljutě|||||||0|||severely, harshly, frightfully, a lot, somethin' fierce|||||1|e_sl|||||const|||||||||||||||||nov-sin||||||||||||||||stefan|||usp-sbor|||||1236952678416
поскорити||V-|6|||||||||99||||||||0|e_sl|||||const|||||||||||||||||||||||||||||||||||||||||16
избѣгнути||V-|6|||||||||99||||||||0|e_sl|||||const|||||||||lav||||||||nov-sin|||||||||||||||||||usp-sbor|||||1099513733136
видимыи||A-|6|||||||||99||||||||0|e_sl|||||const|||||||||lav||||||||||||||||||||sergrad||||stefan||||||||146028896272
проповѣдьникъ||Nb|6|||||||||99||||||||0|e_sl|||||const|||||||||||||||||||||||||||||||||stefan||||||||137438953488
игра||Nb|6|||||||||99||||||||0|e_sl|||||const|domo||||||||||||||||||||||||||||||||stefan|||usp-sbor|||||1236950581296
поношение|поношениѥ|Nb|6|ponošenьje|||||||nt_jo|2||||||||1|e_sl|||||const|domo||||||||||||||||||||||||||||||||stefan|suz-lav||usp-sbor|||||1511828488240
рамо|рамо|Nb|6|ormo|||||||nt_o|2||||||||1|ch_sl|||||const|||||||||lav||||||||||||||||||||sergrad||||||||||||8589942800
ребро|ребро|Nb|6|rebro|||||||nt_o|2||||||||1|e_sl|||||const|domo||||||||lav|||||||||||||||||||||||||||usp-sbor|||||1099511636016
отънести||V-|6|||||||||99||||||||0|e_sl|||||const|domo||||||||||||||||||||||||||||||||||||||||48
съмятение||Nb|6|||||||||99||||||||0|e_sl|||||const|||||||||lav|||||||||||||||||||||||||suz-lav||usp-sbor|||||1374389542928
въгънати||V-|6|||||||||99||||||||0|e_sl|||||const|||||||||lav||||||||||||||||||rusprav|||||||suz-lav|||||||277025398800
въсуе|въсоуѥ|Df|6|vъsuje||||||||0|||in vain|||||1|e_sl|||||const|||||||||||||||||nov-sin||||||||||||sergrad||||stefan||||||||146030985232
стенати||V-|6|||||||||99||||||||0|e_sl|||||const|||||||||lav||||||||||||||||||||||||stefan|||usp-sbor|||||1236950589456
проречи|прорещи|V-|6|proreћi|prorekti||||prorьk|prorek|11|1|||prophesise|||||1|e_sl|||||const|||||||||lav|||||||||||||||||||||||||||usp-sbor|||||1099511635984
грѣховьныи|грѣховьнъ|A-|6|grěxovьnъ|||||||adj_hard|2||||||||1|e_sl|||||const|||||||||lav||||||||||||||||||||sergrad||||||||||||8589942800
рабыни|рабꙑни|Nb|6|orbyńi|orbynji||||||fem_ji|2||||||||1|ch_sl||||||domo|||||||||||||||||||||||||||||||||||usp-sbor|||||1099511627808
назание||Nb|6|||||||||99||||||||0|e_sl||||||domo|||||||||||||||||||||||||||||||||||usp-sbor|||||1099511627808
приношение|приношениѥ|Nb|6|prinošenьje|||||||nt_jo|2||||||||1|e_sl||||||domo||||||||||||||||||||||||||||||||||||||||32
поклонение||Nb|6|||||||||99||||||||0|e_sl||||||domo||||||||||||||||||||||||||||sergrad|||||||usp-sbor|||||1108101562400
приятьныи|приѩтьнъ|A-|6|prijętьnъ|||||||adj_hard|2||||||||1|e_sl||||||domo||||||||||||||||||||||||||||||||||||||||32
настояи||A-|6|||||||||99||||||||0|e_sl||||||domo||||||||||||||||||||||||||||sergrad|||||||usp-sbor|||||1108101562400
срамословие||Nb|6|||||||||99||||||||0|e_sl||||||domo||||||||lav||||||||||||||||||||||||||||||||8224
хула|хоула|Nb|6|xula|||||||fem_a|2|||slander|||||1|e_sl||||||domo||||||||lav|||||||||||||||||||||||spi||suz-lav||usp-sbor||||zadon|19035295064096
наукъ||Nb|6|||||||||99||||||||0|e_sl||||||domo||||||||||||||||||||||||||||||||||||||||32
неподобьныи||A-|6|||||||||99||||||||0|e_sl||||||domo||||||||||||||||||||||||||||||||stefan||||||||137438953504
вѣжество||Nb|6|||||||||99||||||||0|e_sl||||||domo||||||||||||||||||||||||||||||||||||||||32
небрѣжение||Nb|6|||||||||99||||||||0|e_sl||||||domo|||||||||||||||||||||||||||||||||||usp-sbor|||||1099511627808
оловяныи||A-|6|||||||||99||||||||0|e_sl||||||domo||dux-grjaz||||||||||||||||||||||||||||||||||||||160
донелѣже||G-|6|||||||||99||||||||0|e_sl||||||domo|||||||||||mst|||||nov-sin||||||||||rusprav||sergrad||||||||||||10739580960
полъ#2|полъ#2|Nb|6|polъ|||||||masc_u|2||||||||1|ch_sl||||||domo||||||||lav||||||||||||||||||||sergrad||||||||||||8589942816
печи|пещи|V-|6|peћi|pekti||||pьk|pek|11|1|||bake; (refl.) worry about|||||1|e_sl||||||domo||||||||||||||||||||||||||||||||||||||||32
прѣпоясати|прѣпоꙗсати#2|V-|6|perpojǢsati|||||||54|1||||||||1|ch_sl||||||domo||||||||lav||||||||||||||||||||sergrad||||stefan|||usp-sbor|||||1245540524064
оклеветати|оклеветати#2|V-|6|oklevetati|||||||52|1||||||||1|e_sl||||||domo||||||||lav|||||||||||||||||||||||||suz-lav|||||||274877915168
волокыта||Nb|6|||||||||99||||||||0|e_sl||||||domo||||||||||||||||||||||||||||||||||||||||32
особь|особь|Df|6|osobь||||||||0|||on its own, separately|||||1|e_sl||||||domo||||||||lav||||||||||||||||||||sergrad|||||suz-lav|||||||283467849760
исправляти||V-|6|||||||||99||||||||0|e_sl||||||domo||||||||lav||||||||||||||||||||sergrad||||||turch|usp-sbor|||||1657857384480
наслѣдьникъ|наслѣдьникъ|Nb|6|naslědьnikъ|||||||masc_o|2|||follower|||||1|e_sl||||||domo||||||||lav||||||||||||||||||||||||stefan|||usp-sbor|||||1236950589472
животьныи|животьнъ|A-|6|životьnъ|||||||adj_hard|2||||||||1|e_sl||||||domo||||||||lav||||||||||||||||||||sergrad||||||||||||8589942816
