ⰶⰵ|Df|---------n|ⰶⰵ|же|5000007|| |10|1|1|MATT 1.8|1|1|8|1
ⱃⱁⰴⰹ|V-|3saia----i|ⱃⱁⰴі|родити#1|5000007|| |10|1|1|MATT 1.8|1|1|8|1
ⰻ̄ⱁ̄ⰰ̄ⱄⰰⱇⰰⱅⰰ|F-|---------n|ⰻⱁⰰⱄⰰⱇⰰⱅⰰ|FIXME|5000007|| · |10|1|1|MATT 1.8|1|1|8|1
ⰻ̄ⱁ̄ⰰ̄ⱄⰰⱇⰰⱅⱏ|V-|3spia----i|ⰻⱁⰰⱄⰰⱇⰰⱅⱏ|FIXME|5000007|| |10|1|1|MATT 1.8|1|1|8|1
ⰶⰵ|Df|---------n|ⰶⰵ|же|5000007|| |10|1|1|MATT 1.8|1|1|8|1
ⱃⱁⰴⰹ|V-|3saia----i|ⱃⱁⰴі|родити#1|5000007|| |10|1|1|MATT 1.8|1|1|8|1
ⰻ̄ⱁ̄ⰰ̄ⱃⰰⰿⰰ|Ne|-s---mg--i|ⰻⱁⰰⱃⰰⰿⰰ|FIXME|5000007|| · |10|1|1|MATT 1.8|1|1|8|1
Ⰻ̄ⱁ̄ⰰ̄ⱃⰰⰿⱐ|Ne|-s---mn--i|Ⰻⱁⰰⱃⰰⰿⱐ|FIXME|5000007|| |10|1|1|MATT 1.8|1|1|8|1
ⰶⰵ|Df|---------n|ⰶⰵ|же|5000007|| |10|1|1|MATT 1.8|1|1|8|1
ⱃⱁⰴⰹ|V-|3saia----i|ⱃⱁⰴі|родити#1|5000007|| |10|1|1|MATT 1.8|1|1|8|1
ⰻ̄ⱁ̄ⰸⰹⱙ̄|Nb|-s---fi--i|ⰻⱁⰸіⱙ|FIXME|5000007|| ·|10|1|1|MATT 1.8|1|1|8|1
Ⰻ̄ⱁ̄ⰸⰹⱑ̄|Nb|-s---ng--i|Ⰻⱁⰸіⱑ|FIXME|5000008| | |10|1|1|MATT 1.9|1|1|9|1
ⰶⰵ|Df|---------n|ⰶⰵ|же|5000008|| |10|1|1|MATT 1.9|1|1|9|1
ⱃⱁⰴⰹ|V-|3saia----i|ⱃⱁⰴі|родити#1|5000008|| |10|1|1|MATT 1.9|1|1|9|1
ⰻ̄ⱁ̄ⰰ̄ⱅⰰⰿⰰ|Nb|-d---fd--i|ⰻⱁⰰⱅⰰⰿⰰ|FIXME|5000008|| · |10|1|1|MATT 1.9|1|1|9|1
ⰻ̄ⱁ̄ⰰ̄ⱅⰰⰿⱐ|Pd|-s---mn--i|ⰻⱁⰰⱅⰰⰿⱐ|FIXME|5000008|| |10|1|1|MATT 1.9|1|1|9|1
ⰶⰵ|Df|---------n|ⰶⰵ|же|5000008|| |10|1|1|MATT 1.9|1|1|9|1
ⱃⱁⰴⰹ|V-|3saia----i|ⱃⱁⰴі|родити#1|5000008|| |10|1|1|MATT 1.9|1|1|9|1
ⰰ̄ⱈⰰⰸⰰ|Nb|-s---fn--i|ⰰⱈⰰⰸⰰ|FIXME|5000008|| · |10|1|1|MATT 1.9|1|1|9|1
Ⰰ̄ⱈⰰⰸⱐ|V-|2spma----i|Ⰰⱈⰰⰸⱐ|FIXME|5000008|| |10|1|1|MATT 1.9|1|1|9|1
ⰶⰵ|Df|---------n|ⰶⰵ|же|5000008|| |10|1|1|MATT 1.9|1|1|9|1
ⱃⱁⰴⰹ|V-|3saia----i|ⱃⱁⰴі|родити#1|5000008|| |10|1|1|MATT 1.9|1|1|9|1
ⰻ̄ⰵ̄ⰸⰵⰽⰹⱙ̄|Nb|-s---fa--i|ⰻⰵⰸⰵⰽіⱙ|FIXME|5000008|| ·|10|1|1|MATT 1.9|1|1|9|1
ⰻ̄ⰵ̄ⰸⰵⰽⰹⱑ̄|Ne|-s---mn--i|ⰻⰵⰸⰵⰽіⱑ|FIXME|5000009| | |10|1|1|MATT 1.10|1|1|10|1
ⰶⰵ|Df|---------n|ⰶⰵ|же|5000009|| |10|1|1|MATT 1.10|1|1|10|1
ⱃⱁⰴⰹ|V-|3saia----i|ⱃⱁⰴі|родити#1|5000009|| |10|1|1|MATT 1.10|1|1|10|1
ⰿⰰⱀⰰⱄⰻⱙ̄|Ne|-s---ma--i|ⰿⰰⱀⰰⱄⰻⱙ|манасиꙗ|5000009|| · |10|1|1|MATT 1.10|1|1|10|1
ⰿⰰⱀⰰⱄⰹⰻ̄|Ne|-s---mn--i|ⰿⰰⱀⰰⱄіⰻ|манасии|5000009|| |10|1|1|MATT 1.10|1|1|10|1
ⰶⰵ|Df|---------n|ⰶⰵ|же|5000009|| |10|1|1|MATT 1.10|1|1|10|1
ⱃⱁⰴⰹ|V-|3saia----i|ⱃⱁⰴі|родити#1|5000009|| |10|1|1|MATT 1.10|1|1|10|1
ⰰ̄ⰿⱁ̄ⱄ̄ⰰ|Nb|-s---mg--i|ⰰⰿⱁⱄⰰ|FIXME|5000009|| · |10|1|1|MATT 1.10|1|1|10|1
Ⰰ̄ⰿⱁⱄⱐ|Ne|-s---mn--i|Ⰰⰿⱁⱄⱐ|амосъ|5000009|| |10|1|1|MATT 1.10|1|1|10|1
ⰶⰵ|Df|---------n|ⰶⰵ|же|5000009|| |10|1|1|MATT 1.10|1|1|10|1
ⱃⱁⰴⰹ|V-|3saia----i|ⱃⱁⰴі|родити#1|5000009|| |10|1|1|MATT 1.10|1|1|10|1
ⰻ̄ⱁ̄ⱄⰹⱙ̄|Nb|-s---fa--i|ⰻⱁⱄіⱙ|FIXME|5000009|| ·|10|1|1|MATT 1.10|1|1|10|1
Ⰻ̄ⱁ̄ⱄⰹⰰ̄|Ne|-s---fn--i|Ⰻⱁⱄіⰰ|иосифъ|5000010| | |10|1|1|MATT 1.11|1|1|11|1
ⰶⰵ|Df|---------n|ⰶⰵ|же|5000010|| |10|1|1|MATT 1.11|1|1|11|1
ⱃⱁⰴⰹ|V-|3saia----i|ⱃⱁⰴі|родити#1|5000010|| |10|1|1|MATT 1.11|1|1|11|1
ⰻ̄ⱁ̄ⱈⱁⱀⰹⱙ̄|Ne|-s---fa--i|ⰻⱁⱈⱁⱀіⱙ|FIXME|5000010|| · |10|1|1|MATT 1.11|1|1|11|1
ⰻ|C-|---------n|ⰻ|и|5000010|| |10|1|1|MATT 1.11|1|1|11|1
ⰱⱃⰰⱅⰻⱙ̄|Nb|-s---fa--i|ⰱⱃⰰⱅⰻⱙ|братриꙗ|5000010|| |10|1|1|MATT 1.11|1|1|11|1
ⰵ̄ⰳⱁ|Pp|3s---mg--i|ⰵⰳⱁ|и|5000010|| · |10|1|1|MATT 1.11|1|1|11|1
Ⰲⱏ|R-|---------n|Ⰲⱏ|въ|5000010|| |10|1|1|MATT 1.11|1|1|11|1
ⱂⱃⱑⱄⰵⰾⰵⱀⰹⰻ̄|Nb|-s---nl--i|ⱂⱃⱑⱄⰵⰾⰵⱀіⰻ|прѣселѥниѥ|5000010|| |10|1|1|MATT 1.11|1|1|11|1
ⰲⰰⰲⰹⰾⱁⱀⱄⱅⱑⰰ̄ⰿⱐ|A-|-s---mlpwi|ⰲⰰⰲіⰾⱁⱀⱄⱅⱑⰰⰿⱐ|вавѵлоньскъ|5000010|| ·|10|1|1|MATT 1.11|1|1|11|1
Ⱂⱁ|R-|---------n|Ⱂⱁ|по|5000011| | |10|1|1|MATT 1.12|1|1|12|1
ⱂⱃⱑⱄⰵⰾⰵⱀⰻⰻ̄|Nb|-s---nl--i|ⱂⱃⱑⱄⰵⰾⰵⱀⰻⰻ|прѣселѥниѥ|5000011|| |10|1|1|MATT 1.12|1|1|12|1
