сапогоу,сапогоу
полъ,полъ
морѣ,морѣ
видѣвъ,відѣвъ
ѣко,ѣко
корабл҄ѣ,кораблѣ
ꙇного,іного
не,не
бѣ,бѣ
тоу,тоу
тъкъмо,тъкъмо
единъ,едінъ
тъ,тъ
въ,въ
н҄ьже,ньже
вьнидѫ,вьнідѫ
оученици,оученіці
его,его
ꙇ,і
ѣко,ѣко
не,не
вьниде,вьніде
съ,съ
оученикꙑ,оученікъі
своꙇми,своімі
и҃с,іс
въ,въ
корабл҄ь,корабль
нъ,нъ
едини,едіні
оученици,оученіці
его,его
ꙇдѫ,ідѫ
ꙇ,і
ини,іні
придѫ,прідѫ
корабли,кораблі
отъ,отъ
тивериѣдꙑ,тіверіѣдъі
близъ,блізъ
мѣста,мѣста
ꙇдеже,ідеже
ѣшѧ,ѣшѧ
хлѣбꙑ,хлѣбъі
хвалѫ,хвалѫ
въздавъшю,въздавъшоу
г҃ю,гю
егда,егда
же,же
видѣшѧ,відѣшѧ
народи,народі
ѣко,ѣко
ꙇ҃с,іс
не,не
бꙑстъ,бъістъ
тоу,тоу
ни,ні
оученикъ,оученікъ
его,его
вьлѣзѫ,вьлѣзѫ
сами,самі
въ,въ
корабл҄ѧ,кораблѧ
ꙇ,і
придѫ,прідѫ
въ,въ
каперънаоумъ,каперънаоумъ
ꙇск[оу]ѭште,іскоуѭште
и҃са,іса
ꙇ,і
обрѣтъше,обрѣтъше
і,і
об,об
онъ,онъ
полъ,полъ
морѣ,морѣ
ꙇ,і
рѣшѧ,рѣшѧ
емоу,емоу
равви,равві
когда,когда
сѣмо,сѣмо
приде,пріде
ѡтъвѣшта,отъвѣшта
ꙇмъ,імъ
и҃с,іс
ꙇ,і
рече,рече
амин,амін
амин,амін
г҃лѭ,глѭ
вамъ,вамъ
ꙇштете,іштете
мене,мене
не,не
ѣко,ѣко
видѣсте,відѣсте
знамениѣ,знаменіѣ
нъ,нъ
ѣко,ѣко
ѣли,ѣлі
есте,есте
хлѣбꙑ,хлѣбъі
ꙇ,і
насꙑтисте,насъітісте
сѧ,сѧ
дѣлаꙇте,дѣлаіте
брашьно,брашьно
гꙑбл҄ѭштее,гъіблѭштее
въ,въ
животѣ,жівотѣ
вѣчьнѣмь,вѣчьнѣмь
еже,еже
с҃нъ,снъ
ч҃скꙑ,чскъі
вамъ,вамъ
дастъ,дастъ
сего,сего
бо,бо
о҃ць,оць
знамена,знамена
б҃ъ,бъ
рѣшѧ,рѣшѧ
же,же
къ,къ
н҄емоу,немоу
чьто,чьто
сътворимъ,сътворімъ
да,да
дѣлаемъ,дѣлаемъ
дѣла,дѣла
б҃жиѣ,бжіѣ
ѡтъвѣшта,отъвѣшта
и҃с,іс
ꙇ,і
рече,рече
ꙇмъ,імъ
се,се
естъ,естъ
дѣло,дѣло
б҃жие,бжіе
да,да
вѣроуете,вѣроуете
въ,въ
тъ,тъ
егоже,егоже
посъла,посъла
онъ,онъ
рѣшѧ,рѣшѧ
же,же
емоу,емоу
кое,кое
оубо,оубо
тꙑ,тъі
твориши,творіші
знамение,знаменіе
да,да
видимъ,відімъ
ꙇ,і
вѣрѫ,вѣрѫ
ꙇмемъ,імемъ
тебѣ,тебѣ
Чьто,чьто
дѣлаеши,дѣлаеші
ѡ҃ци,оці
наши,наші
ѣшѧ,ѣшѧ
манⸯна,манна
въ,въ
поустꙑн҄и,поустъіні
ѣкоже,ѣкоже
естъ,естъ
псано,псано
хлѣбъ,хлѣбъ
съ,съ
н҃бесе,нбесе
дастъ,дастъ
ꙇмъ,імъ
ѣсти,ѣсті
Рече,рече
же,же
ꙇмъ,імъ
и҃с,іс
амин,амін
амин,амін
г҃лѭ,глѭ
вамъ,вамъ
не,не
моси,мосі
дастъ,дастъ
вамъ,вамъ
хлѣбъ,хлѣбъ
съ,съ
н҃се,нсе
нъ,нъ
о҃ць,оць
моі,моі
даетъ,даетъ
вамъ,вамъ
хлѣбъ,хлѣбъ
ꙇстинънꙑи,істінънъіі
съ,съ
н҃ебсе,небсе
хлѣбъ,хлѣбъ
бо,бо
б҃жі,бжі
естъ,естъ
съходѧи,съходѧі
съ,съ
н҃бсе,нбсе
ꙇ,і
даѩи,даѧі
живота,жівота
мироу,міроу
рѣшѧ,рѣшѧ
же,же
къ,къ
н҄емоу,немоу
г҃и,гі
вьсегда,вьсегда
даждь,даждь
намъ,намъ
хлѣбъ,хлѣбъ
сь,сь
рече,рече
же,же
ꙇмъ,імъ
и҃с,іс
Азъ,азъ
есмь,есмь
хлѣбъ,хлѣбъ
животънꙑ,жівотънъі
грѧдꙙи,грѧдѧі
по,по
мьнѣ,мьнѣ
не,не
ꙇматъ,іматъ
възлакати,възлакаті
сѧ,сѧ
ꙇ,і
вѣроуѩі,вѣроуѧі
въ,въ
мѧ,мѧ
не,не
ꙇматъ,іматъ
въждѧдати,въждѧдаті
сѧ,сѧ
никогдаже,нікогдаже
нъ,нъ
рѣхъ,рѣхъ
вамъ,вамъ
ѣко,ѣко
ꙇ,і
видѣсте,відѣсте
мѧ,мѧ
ꙇ,і
не,не
вѣроуете,вѣроуете
ми,мі
Вьсе,вьсе
еже,еже
дастъ,дастъ
мьнѣ,мьнѣ
о҃ць,оць
къ,къ
мьнѣ,мьнѣ
придетъ,прідетъ
ꙇ,і
грѧдѫштаго,грѧдѫштаго
къ,къ
мьнѣ,мьнѣ
не,не
ꙇжденѫ,іжденѫ
вънъ,вънъ
ѣко,ѣко
сънидъ,сънідъ
съ,съ
н҃се,нсе
да,да
не,не
твор҄ѭ,творѭ
вол҄ѧ,волѧ
моеѩ,моеѧ
нъ,нъ
вол҄ѭ,волѭ
посълавъшаего,посълавъшаего
мѧ,мѧ
Се,се
естъ,естъ
вол҄ѣ,волѣ
посълавъшаего,посълавъшаего
мѧ,мѧ
о҃ца,оца
да,да
вьсѣко,вьсѣко
еже,еже
дастъ,дастъ
ми,мі
не,не
погоубл҄ѫ,погоублѫ
отъ,отъ
н҄его,него
нъ,нъ
въскрѣшѫ,въскрѣшѫ
ѩ,ѧ
въ,въ
послѣдьн҄и,послѣдьні
дьнь,дьнь
Се,се
бо,бо
естъ,естъ
вол҄ѣ,волѣ
о҃ца,оца
моего,моего
да,да
вьсѣкъ,вьсѣкъ
видѧі,відѧі
с҃на,сна
ꙇ,і
вѣроуѩи,вѣроуѧі
вь,вь
н҄его,него
ꙇ,і
въскрѣшѫ,въскрѣшѫ
ꙇ,і
азъ,азъ
въ,въ
послѣдьни,послѣдьні
дьнь,дьнь
Ръпътахѫ,ръпътахѫ
же,же
ꙇюдеи,іюдеі
о,о
н҄емь,немь
ѣко,ѣко
рече,рече
азъ,азъ
есмь,есмь
хлѣбъ,хлѣбъ
съшьдꙑ,съшьдъі
съ,съ
н҃се,нсе
ꙇ,і
г҃лахѫ,глахѫ
не,не
сь,сь
ли,лі
естъ,естъ
с҃нъ,снъ
ꙇосифовъ,іосіфовъ
емоуже,емоуже
мꙑ,мъі
знаемъ,знаемъ
о҃ца,оца
ꙇ,і
матерь,матерь
како,како
оубо,оубо
сь,сь
г҃летъ,глетъ
ѣко,ѣко
съ,съ
н҃се,нсе
сънидъ,сънідъ
Ѡтъвѣшта,отъвѣшта
же,же
и҃с,іс
ꙇ,і
рече,рече
ꙇмъ,імъ
не,не
ръпъштите,ръпъштіте
междю,междоу
собоѭ,собоѭ
никътоже,нікътоже
не,не
можетъ,можетъ
прити,пріті
къ,къ
мьнѣ,мьнѣ
аште,аште
не,не
о҃ць,оць
посълавꙑ,посълавъі
мѧ,мѧ
привлѣчетъ,прівлѣчетъ
его,его
ꙇ,і
азъ,азъ
въскрѣшѫ,въскрѣшѫ
его,его
въ,въ
послѣдьн҄и,послѣдьні
дьнь,дьнь
естъ,естъ
пⸯсано,псано
въ,въ
п҃рорцѣхъ,прорцѣхъ
ꙇ,і
бѫдѫтъ,бѫдѫтъ
вьси,вьсі
оучени[ци,оученіці
б҃мь,бмь
Вьсѣкъ,вьсѣкъ
слꙑшавꙑ,слъішавъі
отъ,отъ
о҃ца,оца
ꙇ,і
навꙑкъ,навъікъ
придетъ,прідетъ
къ,къ
мьнѣ,мьнѣ
не,не
ѣко,ѣко
о҃ца,оца
видѣлъ,відѣлъ
естъ,естъ
къто,къто
тъкъмо,тъкъмо
сꙙи,сѧі
отъ,отъ
б҃а,ба
тъ,тъ
видѣ,відѣ
о҃ца,оца
амин,амін
амин,амін
г҃лѭ,глѭ
вамъ,вамъ
вѣроуѩи,вѣроуѧі
въ,въ
мѧ,мѧ
ꙇматъ,іматъ
живота,жівота
вѣчьнаего,вѣчьнаего
Азъ,азъ
есмь,есмь
хлѣбъ,хлѣбъ
животънꙑ,жівотънъі
Ѡ҃ци,оці
н]аши,наші
ѣшѧ,ѣшѧ
маннѫ,маннѫ
въ,въ
поустꙑн҄и,поустъіні
ꙇ,і
оумрѣшѧ,оумрѣшѧ
Сь,сь
естъ,естъ
хлѣбъ,хлѣбъ
съходѧі,съходѧі
съ,съ
н҃бсе,нбсе
да,да
аште,аште
къто,къто
отъ,отъ
н҄его,него
ѣстъ,ѣстъ
не,не
оумьретъ,оумьретъ
Азъ,азъ
есмь,есмь
хлѣбъ,хлѣбъ
живꙑ,жівъі
съшьдꙑ,съшьдъі
съ,съ
н҃бсе,нбсе
аште,аште
къто,къто
сънѣстъ,сънѣстъ
отъ,отъ
хлѣба,хлѣба
сего,сего
живъ,жівъ
бѫдетъ,бѫдетъ
въ,въ
вѣкъ,вѣкъ
хлѣбъ,хлѣбъ
бо,бо
ꙇже,іже
азъ,азъ
дамь,дамь
плъть,плъть
моѣ,моѣ
естъ,естъ
ѭже,ѭже
азъ,азъ
дамь,дамь
за,за
животъ,жівотъ
вьсего,вьсего
мира,міра
пьр҄ѣахѫ,пьрѣахѫ
же,же
сѧ,сѧ
ꙇюдеи,іюдеі
междю,междоу
собоѭ,собоѭ
г҃л҄ѭште,глѭште
како,како
можетъ,можетъ
сь,сь
дати,даті
плъть,плъть
своѭ,своѭ
намъ,намъ
ѣсти,ѣсті
рече,рече
же,же
ꙇмъ,імъ
и҃с,іс
амин,амін
амин,амін
г҃лѭ,глѭ
вамъ,вамъ
аште,аште
не,не
сънѣсте,сънѣсте
плъти,плъті
с҃на,сна
ч҃скаго,чскаго
ꙇ,і
пиети,піеті
кръви,кръві
его,его
живота,жівота
не,не
ꙇмате,імате
вь,вь
себѣ,себѣ
ѣдꙙи,ѣдѧі
моѭ,моѭ
плъть,плъть
ꙇ,і
пиѩі,піѧі
моѭ,моѭ
кръвь,кръвь
ꙇматъ,іматъ
живота,жівота
вѣчьнаего,вѣчьнаего
ꙇ,і
азъ,азъ
въскрѣшѫ,въскрѣшѫ
і,і
въ,въ
послѣдьн҄и,послѣдьні
дьнь,дьнь
Плъть,плъть
бо,бо
моѣ,моѣ
ꙇстинъное,істінъное
естъ,естъ
брашьно,брашьно
ꙇ,і
кръвь,кръвь
моѣ,моѣ
ꙇстинъно,істінъно
естъ,естъ
пиво,піво
дꙑ,дъі
моѭ,моѭ
плъть,плъть
ꙇ,і
пиѩі,піѧі
моѭ,моѭ
кръвь,кръвь
въ,въ
мьнѣ,мьнѣ
прѣбꙑ,прѣбъі
ꙇ,і
азъ,азъ
въ,въ
н҄емь,немь
ѣкоже,ѣкоже
посъла,посъла
мѧ,мѧ
живꙙи,жівѧі
о҃ць,оць
ꙇ,і
азъ,азъ
живѫ,жівѫ
о҃ца,оца
ради,раді
ꙇ,і
ѣдꙑ,ѣдъі
мѧ,мѧ
тъ,тъ
живъ,жівъ
бѫдетъ,бѫдетъ
мене,мене
ради,раді
сь,сь
естъ,естъ
хлѣбъ,хлѣбъ
съшьдꙑ,съшьдъі
съ,съ
н҃се,нсе
не,не
ѣкоже,ѣкоже
ѣшѧ,ѣшѧ
о҃ци,оці
ваши,ваші
манⸯнѫ,маннѫ
ꙇ,і
оумрѣшѧ,оумрѣшѧ
ѣдꙙи,ѣдѧі
хлѣбъ,хлѣбъ
сь,сь
живъ,жівъ
бѫдетъ,бѫдетъ
въ,въ
вѣкъ,вѣкъ
си,сі
рече,рече
на,на
сънъмишти,сънъмішті
оучѧ,оучѧ
въ,въ
каперънаоумѣ,каперънаоумѣ
мноѕи,мнозі
же,же
слꙑшавъшеи,слъішавъшеі
отъ,отъ
оученикъ,оученікъ
его,его
рѣшѧ,рѣшѧ
жестоко,жестоко
естъ,естъ
слово,слово
се,се
къто,къто
можетъ,можетъ
его,его
слоушати,слоушаті
Вѣдꙑ,вѣдъі
же,же
и҃с,іс
вь,вь
себѣ,себѣ
ѣко,ѣко
ръпъштѫтъ,ръпъштѫтъ
о,о
семь,семь
оученици,оученіці
его,его
рече,рече
ꙇмъ,імъ
се,се
ли,лі
вꙑ,въі
блазнитъ,блазнітъ
Аште,аште
оубо,оубо
оузьрите,оузьріте
с҃на,сна
ч҃скаго,чскаго
въходѧшта,въходѧшта
ꙇдеже,ідеже
бѣ,бѣ
прѣжде,прѣжде
Д҃хъ,дхъ
естъ,естъ
ꙇже,іже
жив[е]тъ,жіветъ
отъ,отъ
плъти,плъті
нѣстъ,нѣстъ
пользѧ,пользѧ
никакоѩже,нікакоѧже
г҃лꙑ,глъі
ѩже,ѧже
азъ,азъ
г҃лахъ,глахъ
вамъ,вамъ
д҃хъ,дхъ
сѫтъ,сѫтъ
ꙇ,і
животъ,жівотъ
сѫтъ,сѫтъ
нъ,нъ
сѫтъ,сѫтъ
отъ,отъ
васъ,васъ
етери,етері
ꙇже,іже
не,не
вѣроуѭтъ,вѣроуѭтъ
Вѣдѣаше,вѣдѣаше
бо,бо
ꙇскони,ісконі
ꙇ҃с,іс
къто,къто
сѫтъ,сѫтъ
не,не
вѣроуѭштеі,вѣроуѭштеі
ꙇ,і
къто,къто
естъ,естъ
хотѧі,хотѧі
прѣдати,прѣдаті
і,і
ꙇ,і
г҃лааше,глааше
сего,сего
ради,раді
рѣхъ,рѣхъ
вамъ,вамъ
ѣко,ѣко
никътоже,нікътоже
не,не
можетъ,можетъ
прити,пріті
къ,къ
мьнѣ,мьнѣ
аште,аште
не,не
бѫдетъ,бѫдетъ
дано,дано
емоу,емоу
отъ,отъ
о҃ца,оца
моего,моего
отъ,отъ
сего,сего
мнози,мнозі
отъ,отъ
оученикъ,оученікъ
его,его
ꙇдѫ,ідѫ
вьспѧть,вьспѧть
ꙇ,і
къ,къ
томоу,томоу
не,не
хождахѫ,хождахѫ
съ,съ
н҄имь,німь
Рече,рече
же,же
и҃с,іс
обѣма,обѣма
на,на
десѧте,десѧте
еда,еда
ꙇ,і
вꙑ,въі
хоштете,хоштете
ꙇти,іті
отъвѣшта,отъвѣшта
емоу,емоу
симонъ,сімонъ
петръ,петръ
г҃и,гі
къ,къ
комоу,комоу
ꙇдемъ,ідемъ
г҃лꙑ,глъі
живота,жівота
вѣчьнаего,вѣчьнаего
ꙇмаши,імаші
ꙇ,і
мꙑ,мъі
вѣровахомъ,вѣровахомъ
ꙇ,і
познахомъ,познахомъ
ѣко,ѣко
тꙑ,тъі
еси,есі
х҃ъ,хъ
с҃нъ,снъ
б҃а,ба
живаго,жіваго
отъвѣшта,отъвѣшта
ꙇмъ,імъ
и҃с,іс
не,не
азъ,азъ
ли,лі
васъ,васъ
дъва,дъва
на,на
десѧте,десѧте
ꙇзбърахъ,ізбърахъ
ꙇ,і
отъ,отъ
васъ,васъ
единъ,едінъ
диѣволъ,діѣволъ
естъ,естъ
Г҃лааше,глааше
ꙇюдѫ,іюдѫ
симонова,сімонова
ꙇскариота,іскаріота
сь,сь
бо,бо
хотѣаше,хотѣаше
прѣдати,прѣдаті
і,і
единъ,едінъ
сꙑ,съі
отъ,отъ
обою,обою
на,на
десѧте,десѧте
ꙇ,і
хождааше,хождааше
съ,съ
н҄ими,німі
ꙇ҃с,іс
въ,въ
галилеи,галілеі
не,не
хотѣаше,хотѣаше
бо,бо
въ,въ
ꙇюдѣи,іюдѣі
ходити,ходіті
ѣко,ѣко
ꙇскаахѫ,іскаахѫ
его,его
ꙇюдеі,іюдеі
оубити,оубіті
бѣ,бѣ
же,же
близъ,блізъ
праздьникъ,праздьнікъ
ꙇюдеꙇскъ,іюдеіскъ
скинопигиѣ,скінопігіѣ
рѣшѧ,рѣшѧ
же,же
къ,къ
н҄емоу,немоу
братриѣ,братріѣ
его,его
прѣꙇди,прѣіді
отъсѫдоу,отъсѫдоу
ꙇ,і
иди,іді
въ,въ
ꙇюдеѩ,іюдеѧ
до,до
ꙇ,і
оученици,оученіці
твоі,твоі
видѧтъ,відѧтъ
дѣла,дѣла
твоѣ,твоѣ
ѣже,ѣже
твориши,творіші
никътоже,нікътоже
бо,бо
въ,въ
таꙇнѣ,таінѣ
ничесоже,нічесоже
творитъ,творітъ
ꙇ,і
иштетъ,іштетъ
самъ,самъ
ѣвѣ,ѣвѣ
бꙑти,бъіті
аште,аште
си,сі
всѣ,всѣ
твориши,творіші
ѣви,ѣві
сѧ,сѧ
вьсемоу,вьсемоу
мироу,міроу
ни,ні
братиѣ,братіѣ
бо,бо
вѣровахѫ,вѣровахѫ
вь,вь
н҄его,него
г҃ла,гла
же,же
ꙇмъ,імъ
и҃с,іс
врѣмѧ,врѣмѧ
мое,мое
не,не
оу,оу
приде,пріде
а,а
врѣмѧ,врѣмѧ
ваше,ваше
вьсегда,вьсегда
готово,готово
естъ,естъ
не,не
можетъ,можетъ
миръ,міръ
ненавидѣти,ненавідѣті
васъ,васъ
мене,мене
же,же
ненавидитъ,ненавідітъ
ѣко,ѣко
азъ,азъ
съвѣдѣтел҄ьствоуѭ,съвѣдѣтельствоуѭ
о,о
н҄емь,немь
ѣко,ѣко
дѣла,дѣла
его,его
зъла,зъла
сѫтъ,сѫтъ
вꙑ,въі
вьзидѣте,вьзідѣте
въ,въ
праздьникось,праздьнікось
Азъ,азъ
не,не
вьзидѫ,вьзідѫ
въ,въ
праздьникъ,праздьнікъ
сь,сь
ѣко,ѣко
врѣмѧ,врѣмѧ
мое,мое
не,не
ꙇсплъни,ісплъні
сѧ,сѧ
си,сі
рекъ,рекъ
самъ,самъ
оста,оста
въ,въ
галилеі,галілеі
егда,егда
же,же
вьзидѫ,вьзідѫ
братриѣ,братріѣ
его,его
въ,въ
праздьникъ,праздьнікъ
тогда,тогда
ꙇ,і
самъ,самъ
вьзиде,вьзіде
не,не
ѣвѣ,ѣвѣ
нъ,нъ
ако,ако
таі,таі
ꙇюдеі,іюдеі
же,же
его,его
ꙇскахѫ,іскахѫ
въ,въ
праздьникъ,праздьнікъ
ꙇ,і
г҃лахѫ,глахѫ
къде,къде
естъ,естъ
онъ,онъ
ꙇ,і
ръпътъ,ръпътъ
мъногъ,мъногъ
бѣ,бѣ
о,о
н҄емь,немь
въ,въ
народѣхъ,народѣхъ
ови,ові
г҃лахѫ,глахѫ
ѣко,ѣко
благъ,благъ
естъ,естъ
ꙇни,іні
же,же
г҃лахѫ,глахѫ
ни,ні
нъ,нъ
льститъ,льстітъ
народꙑ,народъі
никотерꙑ же,нікотеръіже
оубо,оубо
ѣвѣ,ѣвѣ
г҃лаше,глаше
о,о
н҄емь,немь
страха,страха
ради,раді
ꙇюдеꙇска,іюдеіска
Абие,абіе
же,же
въ,въ
прѣполовл҄ение,прѣполовленіе
праздьника,праздьніка
вьзиде,вьзіде
и҃с,іс
въ,въ
цръкъве,цръкъве
ꙇ,і
оучааше,оучааше
ꙇ,і
дивл҄ѣахѫ,дівлѣахѫ
сѧ,сѧ
ꙇюдеи,іюдеі
г҃л҄ѭште,глѭште
како,како
сь,сь
кън҄игꙑ,кънігъі
оумѣетъ,оумѣетъ
не,не
оучь,оучь
сѧ,сѧ
отъвѣшта,отъвѣшта
же,же
и҃с,іс
ꙇ,і
рече,рече
ꙇмъ,імъ
мое,мое
оучение,оученіе
нѣстъ,нѣстъ
мое,мое
нъ,нъ
посълавъшаего,посълавъшаего
мѧ,мѧ
аште,аште
къто,къто
хоштетъ,хоштетъ
вол҄ѭ,волѭ
его,его
творити,творіті
разоумѣетъ,разоумѣетъ
о,о
оучени,оучені
кое,кое
отъ,отъ
б҃а,ба
естъ,естъ
ли,лі
азъ,азъ
себѣ,себѣ
г҃л҄ѭ,глѭ
г҃лѧи,глѧі
о,о
себѣ,себѣ
славꙑ,славъі
своеѩ,своеѧ
ꙇштетъ,іштетъ
а,а
ꙇштѧі,іштѧі
славꙑ,славъі
посълавъшаего,посълавъшаего
і,і
сь,сь
ꙇстиненъ,істіненъ
естъ,естъ
ꙇ,і
нѣстъ,нѣстъ
неправъдꙑ,неправъдъі
вь,вь
н҄емь,немь
не,не
моси,мосі
ли,лі
дастъ,дастъ
вамъ,вамъ
законъ,законъ
ꙇ,і
никътозе,нікътозе
отъ,отъ
васъ,васъ
творитъ,творітъ
закона,закона
Чьто,чьто
мене,мене
ꙇштете,іштете
оубити,оубіті
отъвѣшта,отъвѣшта
народъ,народъ
ꙇ,і
рече,рече
бѣсъ,бѣсъ
ли,лі
ꙇмаши,імаші
къто,къто
тебе,тебе
ꙇштетъ,іштетъ
оубити,оубіті
отъвѣшта,отъвѣшта
и҃с,іс
ꙇ,і
рече,рече
ꙇмъ,імъ
едино,едіно
дѣло,дѣло
сътворихъ,сътворіхъ
ꙇ,і
вьси,вьсі
дивите,дівіте
сѧ,сѧ
сего,сего
ради,раді
дастъ,дастъ
вамъ,вамъ
моси,мосі
обрѣзание,обрѣзаніе
не,не
ѣко,ѣко
отъ,отъ
мосѣа,мосѣа
естъ,естъ
нъ,нъ
отъ,отъ
о҃ць,оць
ꙇ,і
въ,въ
сѫботѫ,сѫботѫ
обрѣзаете,обрѣзаете
ч҃ка,чка
Аште,аште
обрѣзание,обрѣзаніе
приемл҄етъ,пріемлетъ
ч҃къ,чкъ
въ,въ
сѫботѫ,сѫботѫ
да,да
не,не
разоритъ,разорітъ
сѧ,сѧ
законъ,законъ
мосѣовъ,мосѣовъ
на,на
мѧ,мѧ
ли,лі
гнѣваете,гнѣваете
сѧ,сѧ
ѣко,ѣко
вьсего,вьсего
ч҃ка,чка
съдрава,съдрава
сътворихъ,сътворіхъ
въ,въ
сѫботѫ,сѫботѫ
не,не
сѫдите,сѫдіте
на,на
лица,ліца
нъ,нъ
правьдьнꙑ,правьдьнъі
сѫдъ,сѫдъ
сѫдите,сѫдіте
г҃лахѫ,глахѫ
же,же
етериі,етеріі
отъ,отъ
ꙇ҃илмлѣнъ,іілмлѣнъ
не,не
сь,сь
ли,лі
естъ,естъ
егоже,егоже
ꙇштѫтъ,іштѫтъ
оубити,оубіті
ꙇ,і
се,се
не,не
обиноуѩ,обіноуѧ
сѧ,сѧ
г҃летъ,глетъ
ꙇ,і
ничесоже,нічесоже
емоу,емоу
не,не
г҃лѭтъ,глѭтъ
еда,еда
како,како
разоумѣшѧ,разоумѣшѧ
кънѧзи,кънѧзі
ѣко,ѣко
сь,сь
естъ,естъ
х҃ъ,хъ
нъ,нъ
сего,сего
вѣмъ,вѣмъ
отъкѫдоу,отъкѫдоу
сь,сь
естъ,естъ
а,а
х҃ъ,хъ
егда,егда
придетъ,прідетъ
Никътоже,нікътоже
не,не
вѣстъ,вѣстъ
отъкѫдоу,отъкѫдоу
естъ,естъ
възъва,възъва
же,же
въ,въ
цръкъве,цръкъве
оучѧ,оучѧ
и҃с,іс
ꙇ,і
г҃лѧ,глѧ
ꙇ,і
мене,мене
вѣсте,вѣсте
ꙇ,і
вѣсте,вѣсте
отъ,отъ
кѫдоу,кѫдоу
есмь,есмь
ꙇ,і
о,о
себѣ,себѣ
не,не
придъ,прідъ
нъ,нъ
естъ,естъ
ꙇстиньнъ,істіньнъ
посълавꙑ,посълавъі
мѧ,мѧ
егоже,егоже
вꙑ,въі
не,не
вѣсте,вѣсте
азъ,азъ
и,і
вѣмь,вѣмь
ко,ко
отъ,отъ
н҄его,него
есмь,есмь
ꙇ,і
тъ,тъ
мѧ,мѧ
посъла,посъла
ꙇскахѫ,іскахѫ
же,же
ѩти,ѧті
і,і
ꙇ,і
никътоже,нікътоже
не,не
възложи,възложі
рѫкꙑ,рѫкъі
на,на
н҄ь,нь
ѣко,ѣко
не,не
ю,ю
бѣ,бѣ
пришьлъ,прішьлъ
годъ,годъ
его,его
Ѡтъ,отъ
народа,народа
же,же
мнози,мнозі
вѣровашѧ,вѣровашѧ
въ,въ
нь,нь
ꙇ,і
г҃лахѫ,глахѫ
ѣко,ѣко
х҃ъ,хъ
егда,егда
придетъ,прідетъ
еда,еда
больша,больша
знамениѣ,знаменіѣ
сътворитъ,сътворітъ
ѣже,ѣже
естъ,естъ
сътворилъ,сътворілъ
слꙑшашѧ,слъішашѧ
же,же
фарисѣі,фарісѣі
народъ,народъ
ръпъштѫшть,ръпъштѫшть
о,о
н҄емь,немь
се,се
Ꙇ,і
посълашѧ,посълашѧ
архиереі,архіереі
слоугꙑ,слоугъі
да,да
ꙇмѫтъ,імѫтъ
і,і
Рече,рече
же,же
и҃с,іс
еште,еште
мало,мало
врѣмѧ,врѣмѧ
съ,съ
вами,вамі
есмь,есмь
ꙇ,і
идѫ,ідѫ
къ,къ
посълавъшюемоу,посълавъшоуемоу
мѧ,мѧ
Поꙇштете,поіштете
мене,мене
ꙇ,і
не,не
обрѧштете,обрѧштете
ꙇдеже,ідеже
есмь,есмь
азъ,азъ
вꙑ,въі
не,не
можете,можете
прити,пріті
рѣшѧ,рѣшѧ
же,же
ꙇюдеі,іюдеі
къ,къ
себѣ,себѣ
сами,самі
камо,камо
хоштетъ,хоштетъ
ꙇти,іті
ꙇ,і
оучити,оучіті
елинꙑ,елінъі
Чьто,чьто
естъ,естъ
слово,слово
се,се
еже,еже
рече,рече
вьзиштете,вьзіштете
мене,мене
ꙇ,і
не,не
обрѧштете,обрѧштете
ꙇ,і
идеже,ідеже
есмь,есмь
азъ,азъ
вꙑ,въі
не,не
можете,можете
прити,пріті
въ,въ
послѣдьни,послѣдьні
же,же
дьнь,дьнь
великꙑ,велікъі
праздьникъ,праздьнікъ
стоѣаше,стоѣаше
и҃с,іс
ꙇ,і
зъваше,зъваше
г҃лѧ,глѧ
аште,аште
къто,къто
жѧждетъ,жѧждетъ
да,да
придетъ,прідетъ
къ,къ
мьнѣ,мьнѣ
ꙇ,і
пиетъ,піетъ
ꙇ,і
вѣроуѩі,вѣроуѧі
въ,въ
мѧ,мѧ
ѣкоже,ѣкоже
кън҄игꙑ,кънігъі
рѣшѧ,рѣшѧ
рѣкꙑ,рѣкъі
отъ,отъ
чрѣва,чрѣва
его,его
ꙇстекѫтъ,істекѫтъ
водꙑ,водъі
живꙑ,жівъі
се,се
же,же
рече,рече
о,о
д҃сѣ,дсѣ
ꙇже,іже
хотѣхѫ,хотѣхѫ
приемати,пріематі
вѣроуѭштеі,вѣроуѭштеі
вь,вь
н҄его,него
не,не
ю,ю
бо,бо
бѣ,бѣ
д҃хъ,дхъ
с҃тꙑ,стъі
данъ,данъ
ѣко,ѣко
и҃с,іс
не,не
ю,ю
бѣ,бѣ
прославл҄енъ,прославленъ
Мнози,мнозі
же,же
отъ,отъ
народа,народа
слꙑшавъше,слъішавъше
словеса,словеса
си,сі
г҃лахѫ,глахѫ
сь,сь
естъ,естъ
въ,въ
ꙇстинѫ,істінѫ
пророкъ,пророкъ
Дроузи,дроузі
же,же
г҃лахѫ,глахѫ
сь,сь
естъ,естъ
х҃ъ,хъ
ови,ові
же,же
г҃лахѫ,глахѫ
еда,еда
отъ,отъ
галилеѩ,галілеѧ
х҃ъ,хъ
придетъ,прідетъ
не,не
кънигꙑ,кънігъі
ли,лі
рѣшѧ,рѣшѧ
ѣко,ѣко
отъ,отъ
сѣмене,сѣмене
д҃ава,дава
ꙇ,і
отъ,отъ
витьлеомьскаго,вітьлеомьскаго
градьца,градьца
