295,beþencan,V-
296,siððan,Df
297,don,V-
298,sculan,V-
299,oncnawan,V-
300,gesettan,V-
301,gedrefan,V-
302,gefera,Nb
303,scip,Nb
304,astigan,V-
305,afaran,V-
306,dihtere,Nb
307,Thaliarcus,Ne
308,digolnessa,Nb
309,getreowe,A-
310,þegen,Nb
311,witan,V-
312,hrædlice,Df
313,faran,V-
314,þonne,G-
315,acwellan,V-
316,isen,Nb
317,oððe,C-
318,ator,Nb
319,freodom,Nb
320,ongeagn,Df
321,sona,Df
322,geniman,V-
323,ge,C-
324,feoh,Nb
325,unsceþþig,A-
326,eþel,Nb
327,þeahhwæðere,Df
328,hus,Nb
329,boccest,Nb
330,untynan,V-
331,asmeagan,V-
332,uþwita,Nb
333,Chaldea,Ne
334,Elles,Df
335,onfindan,V-
336,butan,R-
337,geþencan,V-
338,fordeman,V-
339,ut,Df
340,hwæte,Nb
341,gehlæstan,V-
342,gewiht,Nb
343,gold,Nb
344,seolfor,Nb
345,manigfeald,A-
346,genihtsum,A-
347,reaf,Nb
348,feawa,Py
349,þridda,A-
350,tid,Nb
351,niht,Nb
352,slean,V-
353,sæ,Nb
354,æftera,A-
355,gesecan,V-
356,geascian,V-
357,nahwar,Df
358,murcnung,Nb
359,ormæte,A-
360,wop,Nb
361,heaf,Ne
362,swegan,V-
363,geond,R-
364,ceasterwaru,Nb
365,lang,A-
366,unscoren,V-
367,sidfeax,A-
368,hira,Ps
369,waforlic,A-
370,plega,Nb
371,forlætan,V-
372,bæþ,Nb
373,belucan,V-
374,gedon,V-
375,foresecgan,V-
376,asendan,V-
377,cnapa,Nb
378,hwilc,Pi
379,intinga,Nb
380,wunian,V-
381,heaf,Nb
382,him,Pp
383,eala,I-
384,hu,Du
385,ascian,V-
386,forðam,G-
387,færinga,Df
388,siððan,G-
389,gefea,Nb
390,gewis,A-
391,segling,Nb
392,binnon,R-
393,hlaford,Nb
394,gladian,V-
395,rice,Nb
396,mægen,Nb
397,gewunian,V-
398,fleon,V-
399,ætfleon,V-
