slugy,слоугъі,слоугꙑ,,,
akože,акоже,ꙗ҅коже,,,
jimъ,имъ,и҅мъ,,,
povelěno,повелѣно,повелѣно,,,
bystъ,бъістъ,бꙑстꙿ,,,
povelě,повелѣ,пове,,,
že,же,же,,,
i,и,и҅,,,
,,тръꙁѫбь҆цꙙ,,,
želězny,желѣзнъі,желѣꙁнꙑ,,,
podъstьlati,подъстьлати,подъстълати,,,
jima,има,и҅ма,,,
i,и,и҅,,,
ne,не,не,,,
dati,дати,дати,,,
nikomuže,никомоуже,никомоуже,,,
otъ,отъ,о҅тъ,,,
,,крь҆стиꙗ҅нъ,,,
vъxoditi,въходити,въходити,,,
kъ,къ,к,,,
ńima,н҄има,н҄има,,,
ni,ни,ни,,,
piћę,пищѧ,пиштꙙ,,,
jima,има,и҅ма,,,
dajǞti,даꙗти,даꙗ҅ти,,,
vъ,въ,въ,,,
,,полоуношти,,,
že,же,же,,,
modlęћema,модлѧщема,молꙙштема,,,
sę,сѧ,сꙙ,,,
svętomajima,свѧтъіима,свꙙтꙑи҅ма,,,
prosvьtě,просвьтѣ,просвь҆тѣ,,,
sę,сѧ,сꙙ,,,
světъ,свѣтъ,свѣтъ,,,
velikъ,великъ,великъ,,,
vъ,въ,въ,,,
tьmьniki,тьмьници,темници,,,
o,о,о҅,,,
ńeju,н҄ею,н҄ею҄,,,
i,и,и҅,,,
anǵelъ,анꙉелъ,а҅гг҄елъ,,,
gospodьńь,господьн҄ь,господь҆н҄ь,,,
sta,ста,ста,,,
perdъ,прѣдъ,прѣдъ,,,
ńima,н҄има,н҄има,,,
golgoĺę,глаголѩ,глагол҄ꙙ,,,
vъstaněta,въстанѣта,въстанѣта,,,
i,и,и҅,,,
počivajita,почиваита,почиваи҅та,,,
i,и,и҅,,,
pristǫpivъ,пристѫпивъ,пристѫпивъ,,,
anǵelъ,анꙉелъ,а҅гг҄елъ,,,
prikosnǫ,прикоснѫ,прикоснѫ,,,
sę,сѧ,сꙙ,,,
,,веригахꙿ,,,
,,о҅блежꙙштии҅хъ,,,
o,о,о҅,,,
vъji,въіи,вꙑи,,,
jeju,ѥю,ѥ҅ю҄,,,
i,и,и҅,,,
abьje,абиѥ,а҅биѥ,,,
,,о҅тъпадошꙙ,,,
,,веригꙑ,,,
otъ,отъ,о҅тъ,,,
tělese,тѣлесе,тѣлесе,,,
jeju,ѥю,ѥ҅ю҄,,,
i,и,и҅,,,
běaše,бѣаше,бѣаше,,,
perdъ,прѣдъ,прѣдь҆,,,
ńima,н҄има,н҄има,,,
trapeza,трапеза,трепеꙁа,,,
ugotovana,оуготована,о҄уготована,,,
,,вь҆сѣчь҆скꙑими,,,
boršьny,брашьнъі,брашъ҆нꙑ,,,
dobryjimi,добръіими,добрꙑи҅и҅ми,,,
i,и,и҅,,,
reče,рече,рече,,,
kъ,къ,к,,,
ńima,н҄има,нима,,,
anǵelъ,анꙉелъ,а҅гг҄елъ,,,
prijьměta,приимѣта,прии҅мѣта,,,
otъ,отъ,о҅тъ,,,
,,прѣдълежꙙштии҅хъ,,,
perdъ,прѣдъ,прѣдъ,,,
vama,вама,вама,,,
boršьnъ,брашьнъ,брашънъ,,,
jǞže,ꙗже,ꙗ҅же,,,
posъla,посъла,посъла,,,
vama,вама,вама,,,
gospodь,господь,господь҆,,,
bogъ,богъ,богъ,,,
svętajǞ,свѧтаꙗ,свꙙтаꙗ,,,
že,же,же,,,
bolgoslovista,благословиста,благословиста,,,
gospoda,господа,господа,,,
i,и,и҅,,,
tako,тако,тако,,,
prijęsta,приѩста,приѧ҅ста,,,
boršьna,брашьна,брашъна,,,
akože,акоже,ꙗ҅коже,,,
i,и,и,,,
,,ть҆мничь҆нꙑимъ,,,
storžemъ,стражемъ,стражемъ,,,
viděvъšemъ,видѣвъшемъ,видѣвъшемъ,,,
světъ,свѣтъ,свѣтъ,,,
,,въскочити,,,
vъnǫtrь,вънѫтрь,вь҆нѫтрь҆,,,
i,и,и҅,,,
,,и҅стинь҆нѣѥ,,,
viděti,видѣти,видѣти,,,
světъ,свѣтъ,свѣтъ,,,
vъšьdъšemъ,въшьдъшемъ,въшедъшемъ,,,
že,же,же,,,
jimъ,имъ,и҅мъ,,,
obrětošę,обрѣтошѧ,о҅брѣтошꙙ,,,
svętajǞ,свѧтаꙗ,ст꙯аꙗ,,,
veselęћǞ,веселѧща,веселꙙшта,,,
sę,сѧ,сꙙ,,,
i,и,и҅,,,
jьzlězъše,излѣзъше,и҅ꙁлѣꙁъше,,,
﻿sъ,﻿съ,съ,,,
straxomь,страхомь,страхомъ,,,
vъzvěstišę,възвѣстишѧ,Вь҆ꙁвѣстишꙙ,,,
kъnęgu,кънѧгоу,кнꙙꙁоу,,,
ježe,ѥже,ѥ҅же,,,
viděšę,видѣшѧ,видѣшꙙ,,,
i,и,и҅,,,
vъ,въ,въ,,,
tretьjьjь,третиии,третии,,,
dьnь,дьнь,дь҆нь҆,,,
povelě,повелѣ,повелѣ,,,
privesti,привести,привести,,,
jǞ,ꙗ,ꙗ,,,
na,на,на,,,
,,сѫдиште,,,
stavъšema,ставъшема,Ставъшема,,,
že,же,же,,,
svętomajima,свѧтъіима,ст꙯ꙑи҅ма,,,
perdъ,прѣдъ,прѣдъ,,,
kъnęgemь,кънѧѕемь,кънꙙꙁемъ,,,
reče,рече,рече,,,
kъ,къ,къ,,,
ńima,н҄има,н҄има,,,
tako,тако,тако,,,
li,ли,ли,,,
,,накаꙁашꙙ,,,
va,ва,ва,,,
mǫky,мѫкъі,мѫкꙑ,,,
o,о,ѡ҄,,,
,,ꙁълобѣсънаꙗ,,,
pokajǞvъše,покаꙗвъше,покаꙗ҅въше,,,
sę,сѧ,сꙙ,,,
požŕ̥ti,пожрьти,пожрь҆ти,,,
bogomъ,богомъ,богомъ,,,
svętъjь,свѧтъіи,Ст꙯ꙑи҆,,,
reče,рече,рече,,,
,,терентии,,,
mǫka,мѫка,мѫка,,,
si,си,си,,,
mъně,мънѣ,мь҆нѣ,,,
bǫdi,бѫди,бѫди,,,
i,и,и҅,,,
ĺubęћemъjimъ,любѧщиимъ,любꙙштиимъ,,,
xristosa,христоса,хс꙯а,,,
,,ѫ҅родивоѥ,,,
bo,бо,бо,,,
,,богомѫдростьнѣѥ,,,
čьlověkomъ,чьловѣкомъ,чловѣкомъ,,,
jestъ,ѥстъ,ѥ҅стъ,,,
mǫdrostь,мѫдрость,мѫдрость,,,
bo,бо,бо,,,
čьlověčьska,чьловѣчьска,чловѣчъска,,,
,,ѫ҅родь҆ство,,,
u,оу,о҄у,,,
boga,бога,бога,,,
jestъ,ѥстъ,ѥ҅стъ,,,
,,беꙁоумл҄ь,,,
že,же,же,,,
i,и,и҅,,,
,,бѣсꙙ,,,
sę,сѧ,сꙙ,,,
bǫdǫ,бѫдѫ,бѫдѫ,,,
podobьnъ,подобьнъ,подобь҆нъ,,,
tebě,тебѣ,тебѣ,,,
aћe,аще,а҅ште,,,
boga,бога,бога,,,
ostavivъ,оставивъ,о҅ставивъ,,,
běsomъ,бѣсомъ,бѣсомъ,,,
poklońǫ,поклонѭ,поклон҄ѫ,,,
sę,сѧ,сꙙ,,,
kъnęgь,кънѧѕь,Кнꙙꙁъ,,,
že,же,же,,,
orzgněvavъ,разгнѣвавъ,раꙁгнѣвавъ,,,
sę,сѧ,сꙙ,,,
povelě,повелѣ,повелѣ,,,
dьrati,дьрати,дърати,,,
jǞ,ꙗ,ꙗ,,,
svętajǞ,свѧтаꙗ,свꙙтаа,,,
že,же,же,,,
,,строужема,,,
modlista,модлиста,молꙗста,,,
sę,сѧ,сꙙ,,,
golgoĺǫћǞ,глаголѭща,глагол҄ѫшта,,,
jisusъ,исоусъ,їс꙯,,,
xristose,христосе,х꙯се,,,
syne,съіне,сꙑне,,,
boga,бога,бога,,,
živajego,живаѥго,живааго,,,
vъ,въ,вь,,,
věky,вѣкъі,вѣкꙑ,,,
perbyvajęjь,прѣбъіваѩи,прѣбꙑваѧи,,,
světe,свѣте,свѣте,,,
,,кръстиꙗнъскꙑи҆,,,
věro,вѣро,вѣро,,,
,,нераꙁоримаꙗ,,,
avi,ави,ꙗ҅ви,,,
sę,сѧ,сꙙ,,,
i,и,и҅,,,
pomogi,помоѕи,помоꙁи,,,
nama,нама,нама,,,
i,и,и҅,,,
ne,не,не,,,
,,о҅срами,,,
naju,наю,наю҄,,,
otъ,отъ,о҅тъ,,,
lika,лица,лица,,,
tvojego,твоѥго,твоѥго,,,
slugamъ,слоугамъ,слоугамъ,,,
že,же,же,,,
derǫћǞmъ,дерѫщамъ,дерѫштамъ,,,
jǞ,ꙗ,ꙗ҆,,,
i,и,и҅,,,
xristosu,христосоу,хс꙯оу,,,
,,о҅бльгъчаваѭ҄штоу,,,
mǫky,мѫкъі,мѫкꙑ,,,
ne,не,не,,,
čujǞasta,чоуꙗаста,чоуꙗста,,,
svętajǞ,свѧтаꙗ,свꙙтаꙗ,,,
bolěznьjь,болѣзнии,болѣꙁнии҆,,,
orzgněvavъ,разгнѣвавъ,раꙁгнѣвавъ,,,
že,же,же,,,
sę,сѧ,сꙙ,,,
kъnęgь,кънѧѕь,кнꙙꙁъ,,,
povelě,повелѣ,повелѣ,,,
sъnьmъše,съньмъше,сьнъмъше,,,
jǞ,ꙗ,ꙗ҆,,,
﻿sъ,﻿съ,съ,,,
derva,дрѣва,дрѣва,,,
vesti,вести,вести,,,
vъ,въ,вь҆,,,
tьmьnikǫ,тьмьницѫ,ть҆мницѫ,,,
i,и,и҅,,,
prizъvavъ,призъвавъ,приꙁъвавъ,,,
vьxę,вьсѧ,вь҆сꙙ,,,
,,чародѣѧ,,,
,,ꙁвѣринꙑѧ,,,
povelě,повелѣ,повелѣ,,,
privesti,привести,привести,,,
jeliko,ѥлико,ѥ҅лико,,,
jьmǫtъ,имѫтъ,и҅мѫтъ,,,
zvěrьjь,звѣрии,ꙁвѣрии҆,,,
ĺutъ,лютъ,лютъ,,,
i,и,и҅,,,
zъlъ,зълъ,ꙁълъ,,,
,,а҅спидꙑ,,,
i,и,и҅,,,
,,е҅хидꙿнꙑ,,,
i,и,и҅,,,
,,к҄ерастꙑ,,,
i,и,и҅,,,
vъmetavъše,въметавъше,въметавъше,,,
zatvoriti,затворити,ꙁатворити,,,
﻿sъ,﻿съ,съ,,,
svętomajima,свѧтъіима,свꙙтꙑи҅ма,,,
i,и,и҅,,,
běaxǫ,бѣахѫ,бѣа҅хѫ,,,
zvěrьje,звѣриѥ,ꙁвѣриѥ҆,,,
,,плѣжѫште,,,
i,и,и҅,,,
perdъ,прѣдъ,прѣдъ,,,
nogama,ногама,ногама,,,
jeju,ѥю,ѥ҅ю҄,,,
sědęћemъ,сѣдѧщемъ,сѣдꙙштемъ,,,
i,и,и҅,,,
ne,не,не,,,
prikosnǫšę,прикоснѫшѧ,прикоснѫшꙙ,,,
sę,сѧ,сꙙ,,,
jeju,ѥю,ѥ҅ю҄,,,
nikakože,ницакоже,никакоже,,,
svętajǞ,свѧтаꙗ,Свꙙтаꙗ,,,
že,же,же,,,
běsta,бѣста,бѣꙿста,,,
pojǫћǞ,поѭща,поѭ҄шта,,,
i,и,и҅,,,
xvalęћǞ,хвалѧща,хвалꙙшта,,,
boga,бога,бога,,,
perbyšę,прѣбъішѧ,прѣбꙑшꙙ,,,
že,же,же,,,
zvěrьje,звѣриѥ,ꙁвѣриѥ,,,
zatvoŕeni,затвор҄ени,ꙁатворени,,,
﻿sъ,﻿съ,сь,,,
ńima,н҄има,н҄има,,,
tri,три,три,,,
dьni,дьни,дьни,,,
i,и,и҅,,,
tri,три,три,,,
noћi,нощи,ношти,,,
vъ,въ,въ,,,
četvŕ̥tъjь,четврьтъіи,четврътꙑи,,,
že,же,же,,,
dьnь,дьнь,дьнь,,,
posъla,посъла,посъла,,,
kъnęgь,кънѧѕь,кнꙙꙁъ,,,
noћьjǫ,нощиѭ,ноштиѭ҄,,,
da,да,да,,,
vidętъ,видѧтъ,видꙙтъ,,,
aћe,аще,а҅ште,,,
jesta,ѥста,ѥ҅ста,,,
,,о҄уморена,,,
svętajǞ,свѧтаꙗ,свꙙтаꙗ҅,,,
zvěrьmi,звѣрьми,ꙁвѣрь҆ми,,,
prišьdъše,пришьдъше,пришъдъше,,,
že,же,же,,,
posъlaniji,посълании,посълании,,,
kъ,къ,къ,,,
dvьrьmъ,двьрьмъ,двь҆ремъ,,,
,,ть҆мничънꙑи҆мъ,,,
poslušǞtъ,послоушатъ,послоушатъ,,,
uslyšǞšę,оуслъішашѧ,о҄услꙑшашꙙ,,,
jǞ,ꙗ,ꙗ,,,
pojǫћǞ,поѭща,поѭ҄шта,,,
i,и,и҅,,,
xvalęћǞ,хвалѧща,хвалꙙшта,,,
boga,бога,бога,,,
xotęћe,хотѧще,хотꙙште,,,
že,же,же,,,
,,и҅ꙁвѣсть҆нѣѥ҆,,,
viděti,видѣти,видѣти,,,
vъzlězošę,възлѣзошѧ,вь҆ꙁлѣꙁошꙙ,,,
na,на,на,,,
xorminǫ,храминѫ,храминѫ,,,
,,ть҆мничь҆нѫѭ҄,,,
i,и,и҅,,,
,,двь҆рь҆цами,,,
sъmoћŕǞaxǫ,съмощрꙗахѫ,съмоштраахѫ,,,
,,долоу,,,
i,и,и҅,,,
viděšę,видѣшѧ,видѣшꙙ,,,
svętajǞ,свѧтаꙗ,свꙙтаꙗ,,,
sědęћǞ,сѣдѧща,сѣдꙙшта,,,
i,и,и҅,,,
anǵela,анꙉела,а҅гг҄ела,,,
gospodьńǞ,господьнꙗ,господь҆нꙗ,,,
stojęћǞ,стоѩща,стоѧ҅шта,,,
perdъ,прѣдъ,прѣдъ,,,
zvěrьmi,звѣрьми,ꙁвѣрь҆ми,,,
i,и,и҅,,,
ne,не,не,,,
dajǫћu,даѭщоу,даѭ҄штоу,,,
približiti,приближити,приближити,,,
sę,сѧ,сꙙ,,,
jimi,ими,и҅ми,,,
i,и,и҅,,,
tekъše,текъше,текъше,,,
vъzvěstišę,възвѣстишѧ,вь҆ꙁвѣстішꙙ,,,
kъnęgu,кънѧгоу,кнꙙꙁоу,,,
ježe,ѥже,ѥ҅же,,,
viděšę,видѣшѧ,видѣшꙙ,,,
i,и,и҅,,,
vъstavъ,въставъ,въставъ,,,
zautra,заоутра,ꙁао҄утра,,,
rano,рано,рано,,,
kъnęgь,кънѧѕь,кнꙙꙁъ,,,
sědъ,сѣдъ,сѣдъ,,,
na,на,на,,,
sǫdьjišči,сѫдиищи,сѫдишти,,,
povelě,повелѣ,повелѣ,,,
,,чародѣѥ҅мъ,,,
,,о҅тъвести,,,
zvěri,звѣри,ꙁвѣри,,,
i,и,и҅,,,
privesti,привести,привести,,,
svętajǞ,свѧтаꙗ,ст꙯аꙗ,,,
na,на,на,,,
,,сѫдиште,,,
šьdъše,шьдъше,шъдъше,,,
že,же,же,,,
,,чародѣи,,,
i,и,и҅,,,
približiti,приближити,приближити,,,
sę,сѧ,сꙙ,,,
xotęћe,хотѧще,хотꙙште,,,
kъ,къ,къ,,,
dvьrьmъ,двьрьмъ,двь҆ремъ,,,
prijьti,приити,прити,,,
kъ,къ,к,,,
ńimъ,н҄имъ,н҄имъ,,,
zvěrьmъ,звѣрьмъ,ꙁвѣремъ,,,
,,чародѣи,,,
svojimi,своими,свои҅ми,,,
,,приꙁꙑваѭ҄ште,,,
ję,ѩ,ѧ,,,
ne,не,не,,,
poslušǞaxǫ,послоушаахѫ,послоушаа҅хѫ,,,
jixъ,ихъ,и҅хъ,,,
otvŕ̥zъše,отврьзъше,о҅твръꙁъше,,,
že,же,же,,,
dvьri,двьри,двьри,,,
tьmьniki,тьмьници,ть҆мници,,,
jьzidošę,изидошѧ,и҅ꙁидошꙙ,,,
kupьno,коупьно,коупꙿно,,,
vьxi,вьси,вьси,,,
zvěrьje,звѣриѥ,ꙁвѣриѥ҆,,,
i,и,и҅,,,
,,и҅ꙁморишꙙ,,,
vьxę,вьсѧ,вь҆сꙙ,,,
čьlověky,чьловѣкъі,чловѣкꙑ,,,
jęže,ѩже,ѧ҅же,,,
obrětošę,обрѣтошѧ,о҅брѣтошꙙ,,,
tu,тоу,тоу,,,
stojęћę,стоѩщѧ,стоѧ҅штꙙ,,,
i,и,и҅,,,
tako,тако,тако,,,
jьdošę,идошѧ,и҅дошꙙ,,,
vъ,въ,въ,,,
pusta,поуста,поуста,,,
města,мѣста,мѣста,,,
i,и,и҅,,,
šьdъše,шьдъше,шъдъше,,,
storžьje,стражиѥ,стражиѥ,,,
,,тьмничь҆нии҆,,,
pojęšę,поѩшѧ,поѧ҅шꙙ,,,
svętajǞ,свѧтаꙗ,ст꙯аꙗ,,,
i,и,и҅,,,
vedošę,ведошѧ,ведошꙙ,,,
kъ,къ,къ,,,
kъnęgu,кънѧгоу,кнꙙꙁоу,,,
mǫčiteĺь,мѫчител҄ь,мѫчител҄ь,,,
že,же,же,,,
viděvъ,видѣвъ,видѣвъ,,,
svętajǞ,свѧтаꙗ,свꙙтаꙗ,,,
ne,не,не,,,
prijьmъšǞ,приимъша,прии҅мъша,,,
,,врѣда,,,
,,никакогоже,,,
,,вь҆ꙁбѣсивъ,,,
sę,сѧ,сꙙ,,,
dastъ,дастъ,дастъ,,,
o,о,о҅,,,
ńeju,н҄ею,н҄ею҄,,,
otъvětъ,отъвѣтъ,о҅тъвѣтъ,,,
mečemь,мечемь,мечемъ,,,
,,о҄уморити,,,
jǞ,ꙗ,ꙗ,,,
svętajǞ,свѧтаꙗ,свꙙтаꙗ҅,,,
že,же,же,,,
jьdoste,идосте,и҅доста,,,
radujǫћǞ,радоуѭща,радоуѭ҄шта,,,
sę,сѧ,сꙙ,,,
i,и,и҅,,,
pojǫћǞ,поѭща,поѭ҄шта,,,
i,и,и҅,,,
golgoĺǫћǞ,глаголѭща,глагол҄ѫшта,,,
sъpase,съпасе,съпасе,,,
nasъ,насъ,насъ,,,
,,скръбꙙштии҅хъ,,,
nasъ,насъ,насъ,,,
i,и,и҅,,,
otъ,отъ,о҅тъ,,,
nenavidęћьjixъ,ненавидѧщиихъ,ненавидꙙштиїхъ,,,
nasъ,насъ,насъ,,,
,,прѣможе,,,
vojьni,воини,вои҅ни,,,
že,же,же,,,
na,на,на,,,
to,то,то,,,
,,оуставь҆ѥ҅нии҆,,,
vъzьmъše,възьмъше,въꙁь҆мъше,,,
mečь,мечь,мечъ,,,
otъsěkošę,отъсѣкошѧ,о҅тъсѣкошꙙ,,,
golvě,главѣ,главѣ,,,
svętujeju,свѧтоуѥю,свꙙтоую҄,,,
i,и,и҅,,,
sъkonьčǞsta,съконьчаста,съконь҆часта,,,
sę,сѧ,сꙙ,,,
vъ,въ,въ,,,
,,и҅сповѣдании҅,,,
xristosově,христосовѣ,хрисостовѣ,,,
mǫži,мѫжи,мѫжи,,,
že,же,же,,,
,,крь҆стиꙗ҅ни,,,
prišьdъše,пришьдъше,пришедъше,,,
vъzęšę,възѧшѧ,въꙁꙙшꙙ,,,
tělesě,тѣлесѣ,тѣлесѣ,,,
svętujeju,свѧтоуѥю,ст꙯оую҄,,,
i,и,и҅,,,
dobrě,добрѣ,добрѣ,,,
,,съпрꙙтавъше,,,
položišę,положишѧ,положишꙙ,,,
na,на,на,,,
městě,мѣстѣ,мѣстѣ,,,
naročitě,нарочитѣ,нарочитѣ,,,
dъvoju,дъвою,дъвою҄,,,
popьrišču,попьрищоу,пъпь҆риштоу,,,
vъ,въ,въ,,,
,,дал҄ꙙ,,,
otъ,отъ,о҅тъ,,,
rimьska,римьска,римъска,,,
gorda,града,града,,,
mǫčena,мѫчена,мѫчена,,,
že,же,же,,,
byvъšǞ,бъівъша,бꙑвъша,,,
svętajǞ,свѧтаꙗ,свꙙтаꙗ,,,
,,терентии,,,
i,и,и҅,,,
,,а҅фриканъ,,,
,,маѯимъ,,,
že,же,же,,,
i,и,и҅,,,
,,помпии҆,,,
i,и,и҅,,,
družina,дроужина,дроужина,,,
jixъ,ихъ,и҅хъ,,,
pri,при,при,,,
kěsaŕu,цѣсарю,цр꙯оу,,,
i,и,и҅,,,
,,томителю,,,
,,декиа,,,
i,и,и҅,,,
,,о҄уа҅лериа,,,
o,о,о҅,,,
nasъ,насъ,насъ,,,
že,же,же,,,
kěsaŕьstvujǫћu,цѣсар҄ьствоуѭщоу,цѣсарьствоуѭ҄штꙋ,,,
gospodu,господоу,господоу,,,
našemu,нашемоу,нашемоу,,,
jisusu,исоусоу,їс꙯,,,
xristosu,христосоу,хс꙯оу,,,
jemuže,ѥмоуже,ѥ҅моуже,,,
slava,слава,слава,,,
i,и,и҅,,,
dŕ̥žǞva,дрьжава,дръжа,,,
vъ,въ,вь҆,,,
věky,вѣкъі,вѣкꙑ,,,
věkomъ,вѣкомъ,вѣкомъ,,,
aminь,аминь,а҅минъ,,,
měsęka,мѣсѧка,мѣсꙙца,,,
,,марта,,,
,,к꙯,,,
corrupted morphology tag,црароуптед мрапhологъі таг,а,,,
žitьje,житиѥ,житиѥ,,,
,,прѣподобънааго,,,
otьka,отьца,о҅ц꙯а,,,
našego,нашего,нашего,,,
,,и҅саак҄и,,,
,,моностꙑра,,,
,,далматъскаꙿго,,,
po,по,По,,,
,,поклон҄ении,,,
,,прѣст꙯ааго,,,
i,и,и҅,,,
poklańǞjemajego,покланꙗѥмаѥго,покланꙗѥ҅мааго,,,
,,кръста,,,
gospoda,господа,г꙯а,,,
i,и,и҅,,,
boga,бога,бога,,,
i,и,и҅,,,
sъpasa,съпаса,съпаса,,,
našego,нашего,нашего,,,
jisusu,исоусоу,їс꙯,,,
xristosa,христоса,хс꙯а,,,
,,коумирослоужению̑,,,
juže,юже,о̑уже,,,
otъvŕ̥ženu,отъврьженоу,о҅тъвръженꙋ,,,
byvъšu,бъівъшоу,бꙑвъшоу,,,
vьxa,вьсꙗ,вь҆са,,,
podъnebesьskajǞ,подънебесьскаꙗ,подънебесъскаꙗ,,,
prosvětišę,просвѣтишѧ,просвѣтишꙙ,,,
sę,сѧ,сꙙ,,,
,,а҅постольскомъ,,,
,,пропроповѣданиѥ҅мъ,,,
zańe,зан҄е,ꙁане,,,
i,и,и,,,
čьstьnъjь,чьстьнъіи,чь҆стънꙑи,,,
kěsaŕь,цѣсар҄ь,цѣсарь҆,,,
,,костантинъ,,,
pozdě,поздѣ,поꙁдѣ,,,
někъgъda,нѣкъгъда,нѣкъгда,,,
,,божь҆ствънꙑи҅мъ,,,
duxomь,доухомь,доухомъ,,,
vьxeję,вьсеѩ,вь҆сеѧ,,,
,,насел҄енꙑѧ,,,
kěsaŕьstva,цѣсар҄ьства,цѣсарꙿства,,,
dŕ̥žǞvǫ,дрьжавѫ,дръжавѫ,,,
per+jьmъ,пер+имъ,прѣи҅мъ,,,
i,и,и҅,,,
svętajego,свѧтаѥго,свꙙтааго,,,
,,о҅свѣштениꙗ,,,
sъpodobivъ,съподобивъ,съподобивъ,,,
sę,сѧ,сꙙ,,,
i,и,и҅,,,
uvěděvъ,оувѣдѣвъ,о̑увѣдѣвъ,,,
gospoda,господа,господа,,,
našego,нашего,нашего,,,
corrupted morphology tag,црароуптед мрапhологъі таг,їс꙯,,,
xristosa,христоса,хс꙯а,,,
boga,бога,б꙯а,,,
jьstinьnajego,истиньнаѥго,и҅стинꙿнааго,,,
sǫћǞ,сѫща,сѫшта,,,
tъ,тъ,тъ,,,
pŕ̥vъjь,прьвъіи,пръвꙑи҆,,,
kěsaŕьstvova,цѣсар҄ьствова,цѣсарь҆ствова,,,
vъ,въ,въ,,,
rimьskě,римьсцѣ,римь҆стѣ,,,
gordě,градѣ,градѣ,,,
i,и,и҅,,,
,,коумирꙙ,,,
otъvŕ̥že,отъврьже,о҅тъврьже,,,
,,многоглавънꙑи҆,,,
že,же,же,,,
i,и,и҅,,,
,,многоо҅браꙁънꙑи҆,,,
,,ꙁмии҆,,,
dьjǞvolъ,диꙗволъ,диꙗ҅волъ,,,
jьno,ино,и҅но,,,
,,коумирослꙋжениѥ,,,
,,а҅риꙗ҅нъскѫѭ̑,,,
xulǫ,хоулѫ,хоулѫ,,,
,,и҅ꙁобрѣте,,,
vъ,въ,въ,,,
dьni,дьни,дь҆ни,,,
bo,бо,бо,,,
,,прѣдъреченаа҅го,,,
,,крь҆стиꙗ҅нааго,,,
kěsaŕǞ,цѣсарꙗ,цѣсара,,,
,,костантіна,,,
bě,бѣ,бѣ,,,
někъto,нѣкъто,нѣкто,,,
,,преꙁвутеръ,,,
otъ,отъ,о҅тъ,,,
,,а҅леѯандръскꙑѧ,,,
svętyjeję,свѧтъіѥѩ,свꙙтꙑѧ,,,
božьję,божиѩ,бж꙯иѧ,,,
kŕ̥kъve,црькъве,црь҆кве,,,
,,пагоубьникъ,,,
obrazomь,образомь,о҅браꙁомъ,,,
i,и,и҅,,,
vьxakoję,вьсꙗкоѩ,вь҆сѣкоѧ,,,
dьjǞvola,диꙗвола,диꙗ҅вола,,,
i,и,и҅,,,
vorga,врага,врага,,,
dušь,доушь,доушь҆,,,
našixъ,нашихъ,нашихъ,,,
xuly,хоулъі,хоулꙑ,,,
,,о҅брѣтельникъ,,,
pŕ̥vъjь,прьвъіи,пръвꙑи҆,,,
tъ,тъ,тъ,,,
svętomьjimь,свѧтъіимь,ст꙯ꙑи҅мъ,,,
,,е҅пискоупомъ,,,
i,и,и҅,,,
mǫčenikomь,мѫченикомь,мѫченикомъ,,,
petromь,петромь,петромъ,,,
božьjemь,божиѥмь,божиѥ҅мъ,,,
avĺenьjemь,авл҄ениѥмь,а҅вл҄ениѥ҅мъ,,,
otъlǫčenъ,отълѫченъ,о҅тълѫченъ,,,
by,бъі,бꙑс,,,
otъ,отъ,о҅тъ,,,
,,свꙙтител҄ьскꙑѧ,,,
služьby,слоужьбъі,слоужъбꙑ,,,
obrazъ,образъ,о҅браꙁъ,,,
že,же,же,,,
,,отълѫчениꙗ,,,
bystъ,бъістъ,бꙑстъ,,,
sikь,сиць,сицъ,,,
jętu,ѩтоу,ѧ҅тоу,,,
byvъšu,бъівъшоу,бꙑвъшоу,,,
svętujemu,свѧтоуѥмоу,ст꙯оуо̑умоу,,,
petru,петроу,петроу,,,
vojьny,воинъі,вои҅нꙑ,,,
jęže,ѩже,ѧ҅же,,,
běaše,бѣаше,бѣа҅ше,,,
posъlalъ,посълалъ,посълалъ,,,
kěsaŕь,цѣсар҄ь,цѣсарь,,,
,,дио҅клитиꙗ҅нъ,,,
na,на,на,,,
ubьjenьje,оубиѥниѥ,о̑убиѥ҅ниѥ,,,
jego,ѥго,ѥ҅го,,,
i,и,и҅,,,
vъvŕ̥ženu,въврьженоу,въвръженоу,,,
byvъšu,бъівъшоу,бꙑвъшоу,,,
vъ,въ,въ,,,
tьmьnikǫ,тьмьницѫ,темницѫ,,,
bystъ,бъістъ,бꙑстъ,,,
po,по,по,,,
obyčǞju,объічаю,о҅бꙑчаю̑,,,
modlęћu,модлѧщоу,молꙙштоу,,,
sę,сѧ,сꙙ,,,
jemu,ѥмоу,ѥ҅моу,,,
vъ,въ,въ,,,
,,полоуношти,,,
viděti,видѣти,видѣти,,,
junošǫ,юношѫ,ю̑ношѫ,,,
krasьna,красьна,красъна,,,
stojęћǞ,стоѩща,стоѧ҅шта,,,
perdъ,прѣдъ,прѣдь,,,
ńimь,н҄имь,н҄имь,,,
obvelčena,обвлѣчена,о҅блѣчена,,,
vъ,въ,въ,,,
,,котꙑгѫ,,,
,,льнѣнѫ,,,
orzdьranǫ,раздьранѫ,раꙁдъранѫ,,,
otъ,отъ,о҅тъ,,,
gory,горъі,горꙑ,,,
,,дожи,,,
i,и,и,,,
do,до,до,,,
,,долоу,,,
i,и,и҅,,,
oběma,обѣма,о҅бѣма,,,
rǫkama,рѫкама,рѫкама,,,
jego,ѥго,ѥ҅го,,,
