272,мощи,V-
273,зазьрѣти,V-
274,грѣшьникъ,Nb
275,октябрь,Nb
276,иларионъ,Ne
277,маи,Nb
278,дъванадесять,Ma
279,епифанъ,Ne
280,апостолъ,Nb
281,павьлъ,Ne
282,глаголати,V-
283,благословити,V-
284,тыиже,Pd
285,съказание,Nb
286,страсть,Nb
287,похвала,Nb
288,мученикъ,Nb
289,борисъ,Ne
290,гълѣбъ,Ne
291,родъ,Nb
292,правыи,A-
293,рещи,V-
294,пророкъ,Nb
295,сице,Df
296,убо,Df
297,малыи,A-
298,прѣже,Df
299,самодьржьць,Nb
300,святославль,A-
301,игоревъ,A-
302,просвѣтити,V-
303,прочии,A-
304,добродѣтель,Nb
305,инъдѣ,Df
306,съказати,V-
307,нынѣ,Df
308,не быти,V-
309,врѣмя,Nb
310,рядъ,Nb
311,имѣти,V-
312,жена,Nb
313,разьныи,A-
314,мати,Nb
315,старыи,A-
316,вышеславъ,Ne
317,трие,Ma
318,святопълкъ,Ne
319,убииство,Nb
320,зълыи,A-
321,изобрѣсти,V-
322,чьрница,Nb
323,грькыни,Nb
324,пояти,V-
325,яропълкъ,Ne
326,ростричи,V-
327,красота,Nb
328,лице,Nb
329,зачати,V-
330,оканьныи,A-
331,поганыи,A-
332,еще,Df
333,убити,V-
334,непраздьныи,A-
335,родити,V-
336,дъва,Ma
337,любити,V-
338,акы,G-
339,рогънѣдь,Ne
340,иныи,Px
341,святославъ,Ne
342,българыни,Nb
343,посажати,V-
344,розьныи,A-
345,съповѣдати,V-
346,повѣсть,Nb
347,посадити,V-
348,пиньскъ,Ne
349,ростовъ,Ne
350,муромъ,Ne
351,остати,V-
352,да,G-
353,мъногописание,Nb
354,забыть,Nb
355,вълѣзти,V-
356,начати,V-
357,уже,Df
358,минути,V-
359,яко,Dq
360,осмь,Ma
361,въпасти,V-
362,недугъ,Nb
363,крѣпъкыи,A-
364,печенѣгъ,Nb
365,онуду,Df
366,пакы,Df
367,ити,V-
368,рать,Nb
369,русь,Ne
370,великыи,A-
371,зане,G-
372,изити,V-
373,противу,R-
374,мъного,Df
375,печалити,V-
376,призъвати,V-
377,имя,Nb
378,романъ,Ne
379,блаженыи,A-
380,скоропослушьливыи,A-
381,прѣдати,V-
382,вои,Nb
383,посълати,V-
384,безбожьныи,A-
385,онъ,Pd
386,въстати,V-
387,готовыи,A-
388,прѣдъ,R-
389,око,Nb
390,твои,Ps
391,сътворити,V-
392,елико,Pr
393,сьрдьце,Nb
394,таковыи,A-
395,притъчьникъ,Nb
396,послушьливыи,A-
397,отъити,V-
398,супостатъ,Nb
399,въспять,Df
400,вѣстьникъ,Nb
401,къ,R-
402,повѣдати,V-
403,отьчии,A-
404,како,Du
405,прѣставити,V-
406,василии,Ne
407,потаити,V-
408,ночь,Nb
409,проимати,V-
410,помостъ,Nb
411,берестовое,Ne
412,ковьръ,Nb
413,съвѣсити,V-
414,ужь,A-
415,везти,V-
416,сани,Nb
417,поставити,V-
418,цьркы,Nb
419,услышати,V-
420,тѣло,Nb
421,утьрпывати,V-
422,сльза,Nb
423,испълнити,V-
424,разливати,V-
425,сицевыи,A-
426,вѣщати,V-
427,увы,I-
428,свѣтъ,Nb
429,сияние,Nb
430,заря,Nb
431,бъздра,Nb
432,уность,Nb
433,наказание,Nb
434,недоразумѣние,Nb
435,господинъ,Nb
436,къто,Pi
