законъ|Nb|66676|zakonъ|masc_o|2|zakon
цьркъвьныи|A-|65896|kŕ̥kъvьnъ|adj_hard|2|kŕ̥kъvьn
ярость|Nb|55811|jǢrostь|fem_i|2|jǢrost
зѣло|Df|60265|gělo||0|gělo
забыти|V-|64584|zabyti|pref_byti|1|za
пакы|Df|58860|paky||0|paky
потомь|Df|80000|potomь||0|potomь
минути|V-|65932|minǫti|22|1|min
постъ|Nb|65285|postъ|masc_o|2|post
бѣдьныи|A-|67099|bědьnъ|adj_hard|2|bědьn
цьркы|Nb|58999|kŕ̥ky|fem_uu|2|kŕ̥k
власть|Nb|59477|volstь|fem_i|2|volst
тьмьница|Nb|66223|tьmьnika|fem_a_PV3|2|tьmьnik
вѣрьныи|A-|68323|věrьnъ|adj_hard|2|věrьn
нестроение|Nb|68995|nestrojenьje|nt_jo|2|nestrojenьj
прѣстати|V-|67890|perstati|stati|1|per
потьрпѣти|V-|67455|potŕ̥pěti|31|1|potŕ̥p
како|Dq|59433|kako||0|kako
при|R-|58940|pri||0|pri
иноплеменьникъ|Nb|68881|jьnoplemenьnikъ|masc_o|2|jьnoplemenьnik
доньдеже|G-|148791|dońьdeže||0|donjьdeže
врагъ|Nb|64025|vorgъ|masc_o|2|vorg
погубити|V-|59134|pogubiti|40|1|pogub
отъбѣжати|V-|122842|otъběžǢti|31|1|otъběž
тамо|Df|66599|tamo||0|tamo
възвѣщати|V-|68553|vъzvěšћǢti|54|1|vъzvěstjǢ
хвала|Nb|65116|xvala|fem_a|2|xval
чинъ|Nb|67599|činъ|masc_o_u|2|čin
прѣстолъ|Nb|66273|perstolъ|masc_o|2|perstol
приимати|V-|59330|prijьmati|52_abl|1|prijьm
прѣходити|V-|67804|perxoditi|40|1|perxod
начало|Nb|64248|načęlo|nt_o|2|načęl
рѣчь|Nb|67960|rěčь|fem_i|2|rěč
пѣти|V-|80670|pěti|19|1|p
ангелъ|Nb|59019|anǵelъ|masc_o|2|anǵel
славити|V-|64508|slaviti|40|1|slav
римьскыи|A-|69105|rimьskъ|adj_hard|2|rimьsk
зьрѣти|V-|59926|zьrěti|31|1|zьr
избавити|V-|66370|jьzbaviti|40|1|jьzbav
начинание|Nb|150755|načinanьje|nt_jo|2|načinanьj
прѣжде|R-|65945|perђe||0|perdje
подобати|V-|64241|podobati|54|1|podoba
цѣлыи|A-|65206|kělъ|adj_hard|2|kěl
съблюдати|V-|67735|sъbĺudati|54|1|sъbjuda
кромѣ|R-|59247|kromě||0|kromě
съставъ|Nb|133777|sъstavъ|masc_o|2|sъstav
отьчии|A-|67356|otьčь|adj_soft|2|otьč
божьство|Nb|79972|božьstvo|nt_o|2|božьstv
равьныи|A-|66163|orvьnъ|adj_hard|2|orvьn
величьство|Nb|117900|veličьstvo|nt_o|2|veličьstv
съзьдати|V-|59488|sъzьdati|52_abl|1|sъzьd
ничьтоже|Px|59084|ničьtože|čьtože|2|ni
болии|A-|65289|boĺь|adj_soft_comp|2|bolj
рождение|Nb|66299|roђenьje|nt_jo|2|rodjenьj
обьщии|A-|73274|obьћь|adj_soft|2|obьtj
цѣсарьство|Nb|64245|kěsaŕьstvo|nt_o|2|kěsarjьstv
вашь|Ps|59333|vašь|pron_soft|2|vaš
съпасение|Nb|67717|sъpasenьje|nt_jo|2|sъpasenьj
щедрота|Nb|122818|ščedrota|fem_a|2|ščedrot
дѣва|Nb|67623|děva|fem_a|2|děv
въплътити|V-|137945|vъplъtiti|40|1|vъplъt
пострадати|V-|60334|postradati|52|1|postrad
въскрьснути|V-|60069|vъskrьsnǫti|21|1|vъskrьs
въздати|V-|58787|vъzdati|dati|1|vъz
къжьдо|Px|67292|kъžьdo|kъžьdo|2|k
цѣсарьствие|Nb|58998|kěsaŕьstvьje|nt_jo|2|kěsarjьstvьj
коньць|Nb|64399|konьkь|masc_o_PV3|2|konьk
въобразити|V-|81182|vъobraziti|40|1|vъobraz
отъвѣщати|V-|59092|otъvěћǢti|54|1|otъvětjǢ
прѣступити|V-|68827|perstǫpiti|40|1|perstǫp
облѣщи|V-|58877|obvelћi|15|1|obvelk
въсприяти|V-|66332|vъsprijęti|12|1|vъsprijьm
съвьршити|V-|65639|sъvŕ̥šiti|40|1|sъvŕ̥š
воля|Nb|66351|voĺǢ|fem_ja|2|volj
помянути|V-|68352|pomęnǫti|22|1|pomęn
осудити|V-|65654|osǫditi|40|1|osǫd
исповѣдати|V-|65711|jьspovědati|54|1|jьspověda
петръ|Ne|59281|petrъ|masc_o_u|2|petr
прилежати|V-|68597|priležǢti|31|1|prilež
питие|Nb|123825|pitьje|nt_jo|2|pitьj
страхъ|Nb|59228|straxъ|masc_o|2|strax
нѣкъгда|Df|69040|někъgъda||0|někъgъda
довольныи|A-|67758|dovolьnъ|adj_hard|2|dovolьn
душа|Nb|60303|dušǢ|fem_ja|2|duš
поминати|V-|68894|pominati|54|1|pomina
молодыи|A-|64755|moldъ|adj_hard|2|mold
изгънание|Nb|65651|jьzgъnanьje|nt_jo|2|jьzgъnanьj
изволити|V-|67592|jьzvoliti|40|1|jьzvol
дѣвица|Nb|65951|děvika|fem_a_PV3|2|děvik
богатыи|A-|64089|bogatъ|adj_hard|2|bogat
съчетати|V-|65444|sъčetati|54|1|sъčeta
подвигъ|Nb|69056|podvigъ|masc_o|2|podvig
духовьныи|A-|67799|duxovьnъ|adj_hard|2|duxovьn
почивати|V-|66115|počivati|54|1|počiva
домъ|Nb|59745|domъ|masc_u|2|dom
распутие|Nb|58934|orspǫtьje|nt_jo|2|orspǫtьj
цѣсарьствовати|V-|68949|kěsaŕьstvovati|61|1|kěsarjьstv
обрѣменити|V-|67122|obermeniti|40|1|obermen
повиньныи|A-|66192|povinьnъ|adj_hard|2|povinьn
дробьныи|A-|81188|drobьnъ|adj_hard|2|drobьn
евангелие|Nb|59036|jevanǵelьje|nt_jo|2|jevanǵelьj
врачь|Nb|67910|vьračь|masc_ju|2|vьrač
слышати|V-|58797|slyšǢti|31|1|slyš
горько|Df|69065|gorьko||0|gorьko
зажещи|V-|67519|zažeћi|11|1|zažeg
свѣща|Nb|66187|sveћǢ|fem_ja|2|světj
прилѣпити|V-|65440|prilěpiti|40|1|prilěp
възложити|V-|58951|vъzložiti|40|1|vъzlož
пламы|Nb|68862|polmy|masc_N|2|polm
угасити|V-|68692|ugasiti|40|1|ugas
съложити|V-|69381|sъložiti|40|1|sъlož
риза|Nb|58952|riza|fem_a|2|riz
помолити|V-|65149|pomodliti|40|1|pomodl
скърбьныи|A-|64686|skr̥bьnъ|adj_hard|2|skr̥bьn
прилежьно|Df|68768|priležьno||0|priležьno
отълучити|V-|69306|otъlǫčiti|40|1|otъlǫč
брѣмя|Nb|67549|bermę|nt_N|2|berm
тяжькыи|A-|67766|tęžьkъ|adj_hard|2|tęžьk
пасти#1|V-|59251|pasti|11|1|pad
рыдати|V-|65947|rydati|54|1|ryda
лежати|V-|60189|ležǢti|31|1|lež
чии|Pi|60005|čьjь|pron_soft|2|čьj
съконьчати|V-|64236|sъkonьčǢti|54|1|sъkonьčǢ
злато|Nb|67808|zolto|nt_o|2|zolt
украсити|V-|68348|ukrasiti|40|1|ukras
красьныи|A-|68072|krasьnъ|adj_hard|2|krasьn
въмѣстити|V-|67537|vъměstiti|40|1|vъměst
доброта|Nb|79310|dobrota|fem_a|2|dobrot
свѣтьлыи|A-|66382|světьlъ|adj_hard|2|světьl
кърма|Nb|66792|kr̥ma|fem_a|2|kr̥m
бѣжати|V-|59428|běžǢti|31|1|běž
болѣзнь|Nb|64247|bolěznь|fem_i|2|bolězn
съмьртьныи|A-|65966|sъmŕ̥tьnъ|adj_hard|2|sъmŕ̥tьn
обити|V-|69992|objьti|jьti|1|ob
вьдова|Nb|67721|vьdova|fem_a|2|vьdov
прѣзьрѣти|V-|83523|perzьrěti|31|1|perzьr
моление|Nb|84527|modĺenьje|nt_jo|2|modljenьj
въздвигнути|V-|65283|vъzdvignǫti|21|1|vъzdvig
буря|Nb|66787|buŕǢ|fem_ja|2|burj
съньмъ|Nb|65724|sъnьmъ|masc_o|2|sъnьm
ожити|V-|68821|ožiti|11|1|oživ
устрашати|V-|69471|ustrašǢti|54|1|ustrašǢ
отъступити|V-|67889|otъstǫpiti|40|1|otъstǫp
дияволъ|Nb|67795|dьjǢvolъ|masc_o|2|dьjǢvol
пьрстъ|Nb|67764|pŕ̥stъ|masc_o|2|pŕ̥st
напълнити|V-|68756|napĺ̥niti|40|1|napĺ̥n
испустити|V-|69662|jьspustiti|40|1|jьspust
запалити|V-|122378|zapaliti|40|1|zapal
порохъ|Nb|66319|porxъ|masc_o|2|porx
осѣнити|V-|67632|osěniti|40|1|osěn
больныи|A-|69617|bolьnъ|adj_hard|2|bolьn
поклонити|V-|58892|pokloniti|40|1|poklon
лаяти|V-|140613|lajǢti|53|1|laj
земьныи|A-|66254|zemьnъ|adj_hard|2|zemьn
прѣдъстати|V-|79311|perdъstati|stati|1|perdъ
сльза|Nb|65278|slьza|fem_a|2|slьz
жителинъ|Nb|68778|žitelinъ|masc_o|2|žitelin
отроча|Nb|65277|otročę|nt_NT|2|otroč
народъ|Nb|59137|narodъ|masc_o|2|narod
съкрушати|V-|59204|sъkrušǢti|54|1|sъkrušǢ
далече|Df|66858|daleče||0|daleče
обычьныи|A-|73243|obyčьnъ|adj_hard|2|obyčьn
прочисти|V-|149727|pročisti|ьt|1|proč
домашьнии|A-|68404|domašьńь|adj_soft|2|domašьnj
крьстити|V-|58873|krьstiti|40|1|krьst
каженикъ|Nb|67539|kaženikъ|masc_o|2|kaženik
филипъ|Ne|66089|filipъ|masc_o|2|filip
древле|Df|68552|drevĺe||0|drevje
извѣстити|V-|73294|jьzvěstiti|40|1|jьzvěst
стѣна|Nb|82924|stěna|fem_a|2|stěn
разорити|V-|64124|orzoriti|40|1|orzor
храмина|Nb|67990|xormina|fem_a|2|xormin
грѣшьникъ|Nb|65555|grěšьnikъ|masc_o|2|grěšьnik
рьвьновати|V-|79299|rьvьnovati|61|1|rьvьn
изгънати|V-|60252|jьzgъnati|51_abl|1|jьzgъn
бранити|V-|65357|borniti|40|1|born
велѣти|V-|65281|velěti|31|1|vel
любодѣиныи|A-|66267|ĺubodějьnъ|adj_hard|2|ljubodějьn
ругати|V-|65879|rǫgati|54|1|rǫga
судьба|Nb|150757|sǫdьba|fem_a|2|sǫdьb
гонити|V-|68256|goniti|40|1|gon
кричати|V-|65824|kričǢti|31|1|krič
чаяти|V-|65910|čǢjǢti|53|1|čǢj
ужаснути|V-|60138|užǢsnǫti|21|1|užǢs
извести|V-|120908|jьzvesti|11|1|jьzvez
чрѣво|Nb|66866|červo|nt_o|2|červ
небытие|Nb|138441|nebytьje|nt_jo|2|nebytьj
бытие|Nb|130553|bytьje|nt_jo|2|bytьj
причисти|V-|65857|pričisti|ьt|1|prič
захария|Ne|67605|zaxarijǢ|masc_ja|2|zaxarij
пророкъ|Nb|59475|prorokъ|masc_o|2|prorok
посадити|V-|66634|posaditi|40|1|posad
свободити|V-|69371|svoboditi|40|1|svobod
острыи|A-|67749|ostrъ|adj_hard|2|ostr
въвести|V-|66369|vъvesti|11|1|vъved
горьница|Nb|65073|gorьnika|fem_a_PV3|2|gorьnik
въпити|V-|58988|vъpiti|17|1|vъp
простити|V-|79323|prostiti|40|1|prost
съгрѣшити|V-|67443|sъgrěšiti|40|1|sъgrěš
ли|Du|59119|li||0|li
еи|I-|67094|????||0|????
помазати|V-|65934|pomazati|52|1|pomaz
съдравыи|A-|65557|sъdorvъ|adj_hard|2|sъdorv
гърдыи|A-|67657|gr̥dъ|adj_hard|2|gr̥d
противити|V-|66276|protiviti|40|1|protiv
съмѣреныи|A-|67660|sъměŕenъ|adj_hard|2|sъměŕen
съволочи|V-|65757|sъvelћi|15|1|sъvelk
пожити|V-|76374|požiti|11|1|poživ
угълъ|Nb|59756|ǫgъlъ|masc_o|2|ǫgъl
воевода|Nb|64251|vojevoda|masc_a|2|vojevod
приступати|V-|69100|pristǫpati|54|1|pristǫpa
мълва|Nb|64859|ml̥va|fem_a|2|ml̥v
данилъ|Ne|64407|daniilъ|masc_o|2|daniil
житие|Nb|64116|žitьje|nt_jo|2|žitьj
показати|V-|64255|pokazati|52|1|pokaz
печальныи|A-|69310|pečǢlьnъ|adj_hard|2|pečǢlьn
живыи|A-|60155|živъ|adj_hard|2|živ
прибити|V-|138589|pribiti|17|1|prib
другъ|Nb|66288|drugъ|masc_o|2|drug
постити|V-|66061|postiti|40|1|post
пастырь|Nb|65129|pastyŕь|masc_jo|2|pastyrj
подати|V-|66669|podati|dati|1|po
цѣсарица|Nb|68630|kěsarika|fem_a_PV3|2|kěsarik
въсхотѣти|V-|66545|vъsxotěti|will|1|vъs
послушати|V-|64029|poslušǢti|54|1|poslušǢ
радовати|V-|65752|radovati|61|1|rad
лисъ|Nb|68548|lisъ|masc_o|2|lis
пружати|V-|65282|prǫžǢti|54|1|prǫžǢ
възити|V-|65811|vъzjьti|jьti|1|vъz
клятва|Nb|66271|klętva|fem_a|2|klętv
лукавыи|A-|66386|lǫkavъ|adj_hard|2|lǫkav
приходити|V-|64261|prixoditi|40|1|prixod
любыи|A-|82684|ĺubъ|adj_hard|2|ljub
вьрхъ|Nb|67832|vŕ̥xъ|masc_u|2|vŕ̥x
сънимати|V-|67899|sъnьmati|52_abl|1|sъnьm
проповѣдати|V-|58868|propovědati|54|1|propověda
число|Nb|69024|čislo|nt_o|2|čisl
прѣдание|Nb|59033|perdanьje|nt_jo|2|perdanьj
колѣно|Nb|64136|kolěno|nt_o|2|kolěn
поясъ|Nb|58879|pojǢsъ|masc_o|2|pojǢs
гласъ|Nb|58926|golsъ|masc_o|2|gols
приспѣти|V-|66116|prispěti|32|1|prisp
съложение|Nb|69221|sъloženьje|nt_jo|2|sъloženьj
мьнѣти|V-|65681|mьněti|31|1|mьn
отъдати|V-|67450|otъdati|dati|1|otъ
въскорѣ|Df|65358|vъskorě||0|vъskorě
отъвести|V-|79114|otъvesti|11|1|otъved
мучити|V-|59242|mǫčiti|40|1|mǫč
тьрновыи|A-|65749|tŕ̥novъ|adj_hard|2|tŕ̥nov
съняти|V-|65927|sъnęti|12|1|sъnьm
острогъ|Nb|68965|ostrogъ|masc_o|2|ostrog
тьмьныи|A-|66384|tьmьnъ|adj_hard|2|tьmьn
исходъ|Nb|68532|jьsxodъ|masc_o|2|jьsxod
привести|V-|750020|privesti|11|1|prived
довьлѣти|V-|66528|dovьlěti|dovleti|1|
чьрньць|Nb|73248|čŕ̥nьkь|masc_o_PV3|2|čŕ̥nьk
пльвати|V-|65753|pĺьvati|52_abl|1|pĺьv
пияньство|Nb|69017|pьjǢnьstvo|nt_o|2|pьjǢnьstv
прѣдати|V-|58768|perdati|dati|1|per
бѣсъ|Nb|59256|běsъ|masc_o|2|běs
бѣсити|V-|73301|běsiti|40|1|běs
вълкъ|Nb|68610|vĺ̥kъ|masc_o|2|vĺ̥k
чаша|Nb|65115|čǢšǢ|fem_ja|2|čǢš
вънѣ|R-|80923|vъně||0|vъně
сътязати|V-|60139|sъtęgati|54|1|sъtęga
крьстъ|Nb|65083|krьstъ|masc_o|2|krьst
приступити|V-|60215|pristǫpiti|40|1|pristǫp
старьць|Nb|59340|starьkь|masc_o_PV3|2|starьk
колико|Du|64453|koliko||0|koliko
нужда|Nb|68751|nǫђǢ|fem_ja|2|nǫdj
нѣкъто|Px|67064|někъto|kъto|2|ně
потрясти|V-|67228|potręsti|11|1|potręs
научение|Nb|79165|naučenьje|nt_jo|2|naučenьj
бѣсовьскыи|A-|73291|běsovьskъ|adj_hard|2|běsovьsk
напасти|V-|65662|napasti|11|1|napad
затворити|V-|66345|zatvoriti|40|1|zatvor
пустити|V-|58846|pustiti|40|1|pust
мятежь|Nb|64244|mętežь|masc_jo|2|mętež
ремень|Nb|58894|remy|masc_N|2|rem
нарочитыи|A-|69643|naročitъ|adj_hard|2|naročit
покаяние|Nb|58870|pokajǢnьje|nt_jo|2|pokajǢnьj
възмутити|V-|69264|vъzmǫtiti|40|1|vъzmǫt
съвести|V-|79628|sъvesti|11|1|sъved
въспять|Df|64410|vъspętь||0|vъspętь
искати|V-|59132|jьskati|iskati|1|jьsk
бояти|V-|59140|bojǢti|31|1|boj
мало|Df|66567|malo||0|malo
льгъкыи|A-|139363|lьgъkъ|adj_hard|2|lьgъk
нѣкыи|Px|68397|někъjь|kъjь|2|něk
вина|Nb|65853|vina|fem_a|2|vin
издъхнути|V-|65890|jьzdъxnǫti|21|1|jьzdъx
гражданинъ|Nb|68947|gorђǢninъ|masc_anin|2|gorђǢ
съгрѣшение|Nb|59338|sъgrěšenьje|nt_jo|2|sъgrěšenьj
погрети|V-|68551|pogreti|11|1|pogreb
вести|V-|120206|vesti|11|1|vez
кыи|Pr|69249|kъjь|kъjь|2|k
раздѣление|Nb|68703|orzděĺenьje|nt_jo|2|orzděljenьj
събыти|V-|65855|sъbyti|pref_byti|1|sъ
милыи|A-|64446|milъ|adj_hard|2|mil
възможьныи|A-|64738|vъzmožьnъ|adj_hard|2|vъzmožьn
прѣльстити|V-|64237|perlьstiti|40|1|perlьst
правьда|Nb|66526|pravьda|fem_a|2|pravьd
дряхлыи|A-|65641|dręxlъ|adj_hard|2|dręxl
вънимати|V-|66453|vъnьmati|52_abl|1|vъnьm
полагати|V-|65931|polagati|54|1|polaga
съблазнъ|Nb|67327|sъblaznъ|masc_o|2|sъblazn
съходити|V-|58921|sъxoditi|40|1|sъxod
съблажняти|V-|58815|sъblažńǢti|54|1|sъblaznjǢ
блазнити|V-|69308|blazniti|40|1|blazn
врѣменьныи|A-|66761|vermenьnъ|adj_hard|2|vermenьn
повелѣние|Nb|67680|povelěnьje|nt_jo|2|povelěnьj
радити|V-|59922|raditi|40|1|rad
прѣтъкнути|V-|67797|pertъknǫti|21|1|pertъk
съкрушити|V-|64900|sъkrušiti|40|1|sъkruš
слушати|V-|68536|slušǢti|54|1|slušǢ
хълмъ|Nb|67752|xl̥mъ|masc_o|2|xl̥m
перестати|V-|67890|perstati|stati|1|per
помощи|V-|65205|pomoћi|11|1|pomog
худыи|A-|73326|xudъ|adj_hard|2|xud
обрѣтати|V-|66161|obrětati|54|1|obrěta
витати|V-|66832|vitati|54|1|vita
воронъ|Nb|68684|vornъ|masc_o|2|vorn
орьлъ|Nb|68276|orьlъ|masc_o|2|orьl
убояти|V-|59760|ubojǢti|31|1|uboj
бездъна|Nb|68258|bezdъna|fem_a|2|bezdъn
трепетати|V-|65809|trepetati|52|1|trepet
дивии|A-|58886|divьjь|adj_soft|2|divьj
ударити|V-|66152|udariti|40|1|udar
събити|V-|81566|sъbiti|18|1|sъb
дъждь|Nb|69482|dъžђь|masc_jo|2|dъzdj
между|R-|65433|meђu||0|medju
погыбѣльныи|A-|69538|pogybělьnъ|adj_hard|2|pogybělьn
правьдьникъ|Nb|65559|pravьdьnikъ|masc_o|2|pravьdьnik
авраамль|A-|60151|avraamĺь|adj_soft|2|avraamj
сквьрнавыи|A-|81185|skvŕ̥navъ|adj_hard|2|skvŕ̥nav
правьдьныи|A-|66286|pravьdьnъ|adj_hard|2|pravьdьn
блудьникъ|Nb|78973|blǫdьnikъ|masc_o|2|blǫdьnik
язва|Nb|68588|jǢzva|fem_a|2|jǢzv
изнести|V-|68816|jьznesti|11|1|jьznes
глаголъ|Nb|65288|golgolъ|masc_o|2|golgol
вьдовица|Nb|64040|vьdovika|fem_a_PV3|2|vьdovik
овьца|Nb|65130|ovьka|fem_a_PV3|2|ovьk
нищии|A-|64915|nišћь|adj_soft|2|nistj
сънити|V-|65861|sъnjьti|jьti|1|sъn
дьрзнути|V-|65911|dŕ̥znǫti|21|1|dŕ̥z
кыи|Pi|60111|kъjь|kъjь|2|k
ветъхыи|A-|67457|vetъxъ|adj_hard|2|vetъx
оградити|V-|59495|ogorditi|40|1|ogord
вождь|Nb|66862|voђь|masc_jo|2|vodj
помышляти|V-|64288|pomyšĺǢti|54|1|pomysljǢ
слѣпыи|A-|64747|slěpъ|adj_hard|2|slěp
погрязнути|V-|66791|pogręznǫti|21|1|pogręz
кость|Nb|68074|kostь|fem_i|2|kost
жила|Nb|64272|žila|fem_a|2|žil
покаяти|V-|66322|pokajǢti|53|1|pokaj
болѣти|V-|65558|bolěti|31|1|bol
утро|Nb|69022|utro|nt_o|2|utr
снѣгъ|Nb|65098|sněgъ|masc_o|2|sněg
съпаситель|Nb|83831|sъpasiteĺь|masc_tel|2|sъpasi
утѣшати|V-|67776|utěšǢti|54|1|utěšǢ
наказание|Nb|83918|nakazanьje|nt_jo|2|nakazanьj
ослабити|V-|64271|oslabiti|40|1|oslab
обличати|V-|67781|obličǢti|54|1|obličǢ
тьрпѣти|V-|65198|tŕ̥pěti|31|1|tŕ̥p
студеныи|A-|68499|studenъ|adj_hard|2|studen
коли|Df|71485|koli||0|koli
неволя|Nb|67407|nevoĺǢ|fem_ja|2|nevolj
иногда|Df|69378|jьnъgъda||0|jьnъgъda
умывати|V-|69455|umyvati|54|1|umyva
гнои|Nb|68719|gnojь|masc_jo|2|gnoj
врата|Nb|66681|vorto|nt_o|2|vort
облизати|V-|69326|oblizati|52|1|obliz
окрьстъ|R-|69492|okrьstъ||0|okrьstъ
съмѣти|V-|64021|sъměti|32|1|sъm
възбранити|V-|67976|vъzborniti|40|1|vъzborn
пустыи|A-|60262|pustъ|adj_hard|2|pust
приволочи|V-|68708|privelћi|15|1|privelk
одежа|Nb|65940|odeђǢ|fem_ja|2|odedj
поясти|V-|68541|pojǢsti|eat|1|po
тягота|Nb|67052|tęgota|fem_a|2|tęgot
людьскыи|A-|67352|ĺudьskъ|adj_hard|2|ljudьsk
пълзати|V-|73334|pĺ̥zati|52_abl|1|pĺ̥z
владычица|Nb|79116|voldyčika|fem_a_PV3|2|voldyčik
упъвание|Nb|85863|upъvanьje|nt_jo|2|upъvanьj
тужити|V-|65075|tǫžiti|40|1|tǫž
озеро|Nb|67874|jezero|nt_o|2|jezer
съдѣлати|V-|64968|sъdělati|54|1|sъděla
възвалити|V-|69664|vъzvaliti|40|1|vъzval
изнемощи|V-|67635|jьznemoћi|11|1|jьznemog
како|Df|68745|kako||0|kako
перебити|V-|69588|perbiti|17|1|perb
авраамъ|Ne|67664|avraamъ|masc_o|2|avraam
дубъ|Nb|79094|dǫbъ|masc_o|2|dǫb
огородити|V-|59495|ogorditi|40|1|ogord
гънати|V-|64049|gъnati|51_abl|1|gъn
водьныи|A-|68252|vodьnъ|adj_hard|2|vodьn
дыхати|V-|69341|dyxati|54|1|dyxa
работати|V-|66467|orbotati|54|1|orbota
копати|V-|68843|kopati|54|1|kopa
поразити|V-|65128|poraziti|40|1|poraz
причастьныи|A-|150505|pričęstьnъ|adj_hard|2|pričęstьn
передати|V-|58768|perdati|dati|1|per
одьржати|V-|67894|odŕ̥žǢti|31|1|odŕ̥ž
нечистыи|A-|59199|nečistъ|adj_hard|2|nečist
паче|Df|60327|pače||0|pače
призъвати|V-|64103|prizъvati|51_abl|1|prizъv
попечи|V-|82632|popeћi|11|1|popek
мѣра|Nb|66602|měra|fem_a|2|měr
прошение|Nb|66349|prošenьje|nt_jo|2|prošenьj
исходити|V-|59270|jьsxoditi|40|1|jьsxod
осьлъ|Nb|68725|osьlъ|masc_o|2|osьl
мьртвыи|A-|60118|mŕ̥tvъ|adj_hard|2|mŕ̥tv
въскрѣсити|V-|60021|vъskrěsiti|40|1|vъskrěs
таина|Nb|66337|tajьna|fem_a|2|tajьn
дома|Df|69403|doma||0|doma
умыти|V-|60186|umyti|18|1|um
напоити|V-|65360|napojiti|40|1|napoj
прибѣгати|V-|84532|priběgati|54|1|priběga
съвьршеныи|A-|66325|sъvŕ̥šenъ|adj_hard|2|sъvŕ̥šen
отъгонити|V-|80858|otъgoniti|40|1|otъgon
оружие|Nb|66117|orǫžьje|nt_jo|2|orǫžьj
капля|Nb|69058|kapĺǢ|fem_ja|2|kapj
исцѣление|Nb|68464|jьskěĺenьje|nt_jo|2|jьskěljenьj
бѣсьныи|A-|60231|běsьnъ|adj_hard|2|běsьn
гнѣвати|V-|66342|gněvati|54|1|gněva
трудъ|Nb|68741|trǫdъ|masc_o|2|trǫd
съподобити|V-|68983|sъpodobiti|40|1|sъpodob
надѣяти|V-|68904|nadějǢti|53|1|naděj
ледъ|Nb|83942|ledъ|masc_o|2|led
убивати|V-|68666|ubivati|54|1|ubiva
дългыи|A-|68899|dĺ̥gъ|adj_hard|2|dĺ̥g
мучение|Nb|80844|mǫčenьje|nt_jo|2|mǫčenьj
противу|R-|69428|protivǫ||0|protivǫ
пища|Nb|66473|piћǢ|fem_ja|2|pitj
достати|V-|750002|dostati|stati|1|do
святити|V-|66350|svętiti|40|1|svęt
исцѣлити|V-|60254|jьskěliti|40|1|jьskěl
племя|Nb|81714|plemę|nt_N|2|plem
пьря|Nb|69035|pьŕǢ|fem_ja|2|pьrj
угнѣтати|V-|60300|ugnětati|54|1|ugněta
нива|Nb|68677|ńiva|fem_a|2|njiv
пещь|Nb|68685|peћь|fem_i|2|pekt
печь|Nb|68685|peћь|fem_i|2|pekt
капати|V-|69059|kapati|52|1|kap
съмиряти|V-|140615|sъmiŕǢti|54|1|sъmirjǢ
принести|V-|60002|prinesti|11|1|prines
наити|V-|67631|najьti|jьti|1|na
покадити|V-|67598|pokaditi|40|1|pokad
иеремия|Ne|122221|ijeremijǢ|masc_ja|2|ijeremij
вълхвъ|Nb|81205|vl̥xvъ|masc_o|2|vl̥xv
вечеръ|Nb|65074|večerъ|masc_o|2|večer
плясати|V-|66504|plęsati|52|1|plęs
пѣна|Nb|65190|pěna|fem_a|2|pěn
давити|V-|67452|daviti|40|1|dav
побѣда|Nb|68693|poběda|fem_a|2|poběd
богатьство|Nb|65643|bogatьstvo|nt_o|2|bogatьstv
потрѣбити|V-|68367|poterbiti|40|1|poterb
якоже|Dq|59040|akože||0|akože
илия|Ne|64763|ilijǢ|masc_ja|2|ilij
обратити|V-|66034|obvortiti|40|1|obvort
вьсь|Nb|59287|vьsь|fem_i|2|vьs
въпль|Nb|68346|vъpĺь|masc_jo|2|vъpj
пророчьство|Nb|69117|proročьstvo|nt_o|2|proročьstv
жаль|Nb|73470|žǢlь|fem_i|2|žǢl
ужасъ|Nb|65944|užǢsъ|masc_o|2|užǢs
таиныи|A-|66752|tajьnъ|adj_hard|2|tajьn
врѣдъ|Nb|81207|verdъ|masc_o|2|verd
възвести|V-|65101|vъzvesti|11|1|vъzved
безумьныи|A-|68644|bezumьnъ|adj_hard|2|bezumьn
избити|V-|67511|jьzbiti|17|1|jьzb
лъгати|V-|65628|lъgati|52|1|lъg
приложити|V-|66492|priložiti|40|1|prilož
неповиньныи|A-|68545|nepovinьnъ|adj_hard|2|nepovinьn
скорыи|A-|68902|skorъ|adj_hard|2|skor
воротити|V-|66649|vortiti|40|1|vort
блудити|V-|60106|blǫditi|40|1|blǫd
сънъ|Nb|68534|sъnъ|masc_o|2|sъn
обрадовати|V-|138478|obradovati|61|1|obrad
мълчати|V-|64981|mĺ̥čǢti|31|1|mĺ̥č
вънѣ|Df|58942|vъně||0|vъně
боязнь|Nb|136482|bojǢznь|fem_i|2|bojǢzn
въселити|V-|68728|vъsedliti|40|1|vъsedl
адъ|Nb|67495|adъ|masc_o|2|ad
давыдъ|Ne|58995|davydъ|masc_o_u|2|davyd
плѣвелъ|Nb|69066|pelvelъ|masc_o|2|pelvel
посрѣдѣ|R-|79093|poserdě||0|poserdě
радыи|A-|69078|radъ|adj_hard|2|rad
широкыи|A-|66685|širokъ|adj_hard|2|širok
пристати|V-|66844|pristati|stati|1|pri
вълна|Nb|66789|vĺ̥na|fem_a|2|vĺ̥n
въсходити|V-|58925|vъsxoditi|40|1|vъsxod
