съвлѣщи|65757|V-|sъvelћi|||||||strip, strip naked, take the clothes off of||||||||sъvĺ̥k|sъvelk|15|1|||M|||S||
припадати|65787|V-|pripadati|||||||||||||||||54|1|||M|||S||
озирати|65808|V-|ozirati|||||||||||||||||54|1|||M|||S||
трепетати|65809|V-|trepetati|||||||||||||||||52|1|||M|||S||
възити|65811|V-|vъzjьti|||||||||||||||||jьti|1|||M|||S|Ps|
цѣлити|65817|V-|kěliti||cěliti|||||||||||||||40|1|||M|||S||
недѫгъ|65818|Nb|nedǫgъ|||||||disease||||||||||masc_o|2|||M|||S|Ps|
архисѵнагоговъ|65822|A-|arъx́isünagogovъ||||2||W|head of the synagogue's, synagogue ruler's||||ἀρχισυνάγωγου||||||adj_hard|2|||M|||||
плакати#1|65823|V-|plakati|||||||||||||||||52|1|||M|||S|Ps|
кричати|65824|V-|kričǢti|||||||||||||||||31|1|||M|||S||
млъвити|65826|V-|ml̥viti|||||||make noise, make a hubbub, become disquietened||||||||||40|1|||M|||||
задѣти|65838|V-|zaděti|||||||force||||||||||dedj|1|||M|||||
алеѯандровъ|65840|A-|aleksandrovъ||||2||W|||||Ἀλεξάνδρου||||||adj_hard|2|||M|||S||
роуфовъ|65841|A-|rufovъ||||23||W|||||Ῥούφου||||||adj_hard|2|||M|||||
кѵринѣнинъ|65842|Ne|ḱüriněninъ||||2||W||||1|Κυρηναῖον||||||masc_anin|2|||M|||||
краниѥвъ|65843|A-|kranijevъ||||2||W|this is just Greek for 'skull'|||1|κρανίου||||||adj_hard|2|||M|||||
голъгота|65844|Ne|golъgota||||25||W|||most spellings use regular <ⰳ> and do not front any of the vowels, but spelling with <ⰼ> and front-vowels occur|1|Γολγοθᾶ||||||fem_a|2|||M|||S||
съказати|65845|V-|sъkazati|||||||||||||||||54|1|||M|||S|Ps|
даꙗти|65846|V-|dajǢti|||||||||||||||||53|1|||M|||S|Ps|
оцьтьнъ|65848|A-|okьtьnъ||||3|||||||Latin acetum, probably via Gothic akeit||||||adj_hard|2|||M|||S||
година|65851|Nb|godina|||||||time, hour (in the sense of 'a bit of time')||||||||||fem_a|2|||M|||S||
напьсати|65852|V-|napьsati|||||||||||||||||52_abl|1|||M|||S|Ps|
вина|65853|Nb|vina|||||||guilt; also in the sense of 'crime he was accused of, what he'd done wrong'||||||||||fem_a|2|||M|||S|Ps|
събꙑти|65855|V-|sъbyti|||||||||||||||||pref_byti|1|||M|||S||
безаконьникъ|65856|Nb|bezakonьnikъ|||||||law-breaker, criminal||||||||||masc_o|2|||M|||S|Ps|
причисти|65857|V-|pričisti|||||||||||||||||ьt|1|||M|||S||
хоулити|65859|V-|xuliti|||||||slander, defame||||||||||40|1|||M|||S||
покꙑвати|65860|V-|pokyvati|||||||||||||||||54|1|||M||||Ps|
сънити|65861|V-|sъnjьti|||||||||||||||||jьti|1|||M|||S|Ps|
оува|65862|I-|uva||||||||||||||||||0|||M|||||
разарꙗти|65863|V-|orzaŕǢti||||||||orzarjǢti|secondary imperfective of *orzoriti with lengthened-grade stem vowel (-or- > -ar-) ||||||||54|1|||M|||S|Ps|
рѫгати|65879|V-|rǫgati|||||||(with sę) make fun of, mock, take the piss out of||||||||||54|1|||M|||S|Ps|
поносити|65880|V-|ponositi|||||||||||||||||40|1|||M|||S|Ps|
девѧтъ|65881|Mo|devętъ|||||||||||||||||adj_hard_ord|2|||M|||S||
шестъ|65882|Mo|šestъ|||||1||||||||||||adj_hard_ord|2|||M|||S||
тьма#1|65883|Nb|tьma|||||||||||||||||fem_a|2|||M|||S|Ps|
лема|65885|F-|||||5||W|||||λεμὰ < לָמָ֣ה .|||||||0|||M|||||
савахтани|65886|F-|||||5||W|||||σαβαχθάνι < עֲזַבְתָּ֑נִי .|||||||0|||M|||||
въскѫѭ|65887|Du|vъskǫjǫ|||||||why, what for, зачем, how come|||||||||||0|||M|||S|Ps|
глашати|65888|V-|golšǢti|||||||||||||||||54|1|||M|||S||
издъхнѫти|65890|V-|jьzdъxnǫti|||||||||||||||||21|1|||M|||S||
дъвои|65892|Ma|dъvojь|||||||||||||||||pron_soft|2|||M|||S|Ps|
вꙑше|65893|Df|vyše||||||||||||||||||0|||M|||S||
низъ|65894|Df|nizъ||||||||||||||||||0|||M|||S||
опона|65895|Nb|opona|||||||curtain, veil||||||||||fem_a|2|||M|||S||
црькъвьнъ|65896|A-|kŕ̥kъvьnъ||cŕ̥kъvьnъ||12|||||||From some kind of Gmc. language (if a type of Old High German, before the Second Sound Shift) *kirkô, *kirikô, from Gk. κυρικόν < κυριακόν (see the entry for церковь in Vasmer's dictionary)||||||adj_hard|2|||M|||S||
раздьрати|65897|V-|orzdьrati|||||||||||||||||51_abl|1|||M|||S||
сътьникъ|65898|Nb|sъtьnikъ|||||||centurion||||||||||masc_o|2|||M|||||
мариꙗ|65899|Ne|marijǢ||||25||W|||||Μαριὰμ||||||fem_ja|2|||M||KB|S||
иосиовъ|65901|A-|ijosijovъ||||25||W|||||Ἰωσῆ||||||adj_hard|2|||M|||||
саломи|65902|Ne|salomi||||25||W|||||Σαλώμη < שלומית .|||||||0|||M|||||
иосифъ|65906|Ne|ijosifъ||||25||W|||||Ἰωσὴφ||||||masc_o_u|2|||M|||S|Ps|
благообразьнъ|65908|A-|bolgoobrazьnъ|||||||highly esteemed, noble, well-regarded||||||||||adj_hard|2|||M|||||
съвѣтьникъ|65909|Nb|sъvětьnikъ|||||||advisor, council member||||||||||masc_o|2|||M|||S||
чаꙗти|65910|V-|čǢjǢti|||||||expect, await, wait for, look out for||||||||||53|1|||M|||S|Ps|
дрьзнѫти|65911|V-|dŕ̥znǫti|||||||wagen||||||||||21|1|||M|||S||
понѥже|65912|G-|pońeže|||||||because; to the extent that, inasmuch as|ponježe|the *ń can be securely posited if we take this as *po ńeže = 'after [that] which' (the nt. Asg. pronoun *je plus the relativising particle že, preceded by a preposition which forces the *ń-prefixed variant of the pronoun)|||||||||0|||M|||S|Ps|
параскевьги|65913|Nb|parasḱevьǵiji||||2||W|Friday ('preparation' as it's the day before Sabbath)||this seems always to be spelt with either <ꙉ> or <г> even though there's no /g/ in the Greek|1|Παρασκευή||||||fem_ji|2|||M|||||
исоусовъ|65914|A-|jisusovъ|||||||||||||||||adj_hard|2|||M|||S||
кенътоурионъ|65918|Nb|ḱenъtürijonъ||||23||W|||||κεντυρίωνος < centuriō||||||masc_o|2|||M|||S||
обити#2|65921|V-|obviti|||||||wrap [it] up||||||||||17|1|||M|||S||
плащаница|65922|Nb|plašћǢnika||plašћǢnica|||||linen, cloth|plastjǢnika|Pol. рłаszсz 'coat' precludes a *polt- root (as in Ru. полотно 'cloth, linen'); I will reconstruct as *plašћ- instead of *plašč- on the basis of *plastъ 'layer'|1|||||||fem_a_PV3|2|||M|||S||
въложити|65923|V-|vъložiti|||||||||||||||||40|1|||M|Eu||S|Ps|
исѣщи|65924|V-|jьssěћi||||||||jьssěkti|||||||jьssěk|jьssěk|11|1|||M|||S||
привалити|65925|V-|privaliti|||||||||||||||||40|1|||M|||||
коупити|65926|V-|kupiti||||13|||||See ESSJa 13 p.110-2; Germanic *kaupōn (ESSJa erroneously gives *kaupjan, but OE ċēapian, OHG koufōn unambiguously point to a weak class 2 verb in PGmc. *ōn-) was borrowed from Latin very earlier (before Anglo-Frisian velar palatalisation, cf Eng. cheap, Chippenham etc.). ||Gmc. *kaupōn- from Latin caupō||||||40|1|||M|||S||
сънѧти|65927|V-|sъnęti|||||||||||||||sъnьm|sъnьm|12|1|||M|||S|Ps|
полагати|65931|V-|polagati|||||||||||||||||54|1|||M|||S|Ps|
минѫти|65932|V-|minǫti|||||||||||||||||22|1|||M|||S||
ароматъ|65933|Nb|aromatъ||||2|||||||ἀρώματα  ||||||masc_o|2|||M|||||
помазати|65934|V-|pomazati|||||||smear, schmieren||||||||||52|1|||M|||S|Ps|
заоутра|65935|Df|zautra|||||||in the morning||the one заоустра attestation in Psal might have the missing /s/ in it from *austr- (cognate Gmc. East)|||||||||0|||M|||S|Ps|
въсиꙗти|65936|V-|vъsьjǢti|||||||||||||||||54|1|||M|||S|Ps|
отъвалити|65937|V-|otъvaliti|||||||roll away||||||||||40|1|||M|||S||
юноша|65938|Nb|junošǢ|||||||||||||||||masc_ja|2|||M|||S|Ps|
одѣти|65939|V-|oděti|||||||||||||||||dedj|1|||M|||S|Ps|
одежда|65940|Nb|odeђǢ||||||||odedjǢ|||||||||fem_ja|2|||M|||S|Ps|
иде|65942|Dq|jьde|||||||където; genuinely, really, after all, ведь|||||||||||0|||M||||Ps|
трепетъ|65943|Nb|trepetъ|||||||trembling, quivering [fear]||||||||||masc_o|2|||M|||S|Ps|
оужасъ|65944|Nb|užǢsъ|||||||||||||||||masc_o|2|||M|||S|Ps|
прѣжде|65945|R-|perђe||||||||perdje||||||||||0|||M|||S|Ps|
рꙑдати|65947|V-|rydati|||||||sob||||||||||54|1|||M|||S||
прочь|65949|A-|pročь|||||||||||||||||adj_soft|2|||M|||S||
дѣвица|65951|Nb|děvika||děvica|||||||||||||||fem_a_PV3|2|||M|||S||
послѣдьствовати|65961|V-|poslědьstvovati|||||||||||||||||61|1|||M|||S||
врѣдити|65962|V-|verditi|||||||||||||||||40|1|||M|||S||
недѫжьникъ|65963|Nb|nedǫžьnikъ|||||||||||||||||masc_o|2|||M|||||
змиꙗ|65965|Nb|zmьjǢ|||||||||||||||||fem_ja|2|||M|||S||
съмрьтьнъ|65966|A-|sъmŕ̥tьnъ|||||||||||||||||adj_hard|2|||M|Eu||S|Ps|
възнести|65967|V-|vъznesti|||||||exalt, raise up||||||||vъznes|vъznes|11|1|||M|||S|Ps|
глаголаниѥ|65968|Nb|golgolanьje|||||||||||||||||nt_jo|2|||M|||||
оутврьждати|65969|V-|utvŕ̥ђǢti||||||||utvŕ̥djǢti|||||||||54|1|||M|||S|Ps|
проповѣдѣти|65972|V-|propověděti|||||||||||||||||wote|1|||M|||S||
поспѣшьствовати|65973|V-|pospěšьstvovati|||||||||||||||||61|1|||M|||||
громовъ|65975|A-|gromovъ|||||||of thunder||||||||||adj_hard|2|||M|||||
воаниръгесъ|65977|Ne|voanirъǵesъ||||25||W|Hebrew or something for 'sons of thunder' or some shit||||Βοανηργές|||||||0|||M|||||
тадеи|65981|Ne|tadejь||||25||W|||||Θαδδαῖος||||||masc_jo_foreign|2|||M|||||
юда|65983|Ne|ijuda||||25||W|||||Ἰούδας||||||masc_a|2|||M|||||
вартоломеи|65992|Ne|varъtolomějь||||25||W|||The dict. doesn't include a jer between /r/ and /m/ but aus lautgesetzlichen Gründen (offene Silben) I'm putting a back-jer in the reconstruction||Βαρθολομαῖος||||||masc_jo_foreign|2|||M|||||
матътeи|65993|Ne|matъtejь||||25||W|||||Μαθθαῖον||||||masc_jo_foreign|2|||M|||S||
оу|65994|R-|u|||||||||||||1|||||0|||M|||S|Ps|
неистовъ|65995|A-|nejьstovъ|||||||||||||||||adj_hard|2|||M|||S||
низъити|65997|V-|nizъjьti|||||||||||||||||jьti|1|||M|||||
вельзѣволъ|65998|Ne|velьzěvolъ|||velьʒěvolъ|25||W|||Marianus has spellings with <ⰷ>||Βεελζεβοὺλ||||||masc_o|2|||M|||||
обратити|66034|V-|obvortiti|||||||||||||||||40|1|||M||KB|S|Ps|
постити|66061|V-|postiti|||||||||||||||||40|1|||M|||S||
женихъ|66062|Nb|ženixъ|||||||bridegroom||||||||||masc_o|2|||M|||S|Ps|
брачьнъ|66064|A-|bьračьnъ|||||||||ESSJa 03 p.160-1 takes this a derivative of *bьrati, but mentions a list of others who derive it from *borkъ. The word only exists in modern Russian and South Slavic so there is no evidence for or against a TorT-group, and the word does not occur in the Kiev Folia so it's plausible that all the occurences in OCS are spelt without a jer in accordance with their phonological systems. We expect jers for Urkirchenslavisch, however, so that there are no attestations of бьракъ is a problem for ESSJa's derivation|1|||||||adj_hard|2|||M|||S||
ѳома|66086|Ne|toma||||25||W|||||Θωμᾶς||||||masc_a|2|||M|||S|Ps|
кананѣи|66087|Nb|kananějь||||25||W|||||Καναναῖος||||||masc_jo_foreign|2|||M|||||
аньдреꙗ|66088|Ne|anьdrějǢ||||25||W|||||Ἀνδρέας||||||masc_ja|2|||M|||||
филипъ|66089|Ne|filipъ||||2||W|||||Φίλιππος ||||||masc_o|2|||M|||S||
ѥликъ|66105|Pr|jelikъ|||||||what kind of, all kind of, which[ever], [oh] how much||||||||||pron_hard|2|||M|||S|Ps|
напасть|66107|Nb|napastь|||||||attacks, machinations, [the causing of] misfortune||||||||||fem_i|2|||M|||S|Ps|
бъдръ|66108|A-|bъdrъ|||||||бодрый in the sense of: свидетельствующий о наличии сил, здоровья, энергии, выражающий готовность к действию||Jagić's jer-umlaut in the spellings of *bъděti may have influenced this word into often having the wrong jer even where the conditions for the jer-umlaut are absent||||||||adj_hard|2|||M|||||
немощьнъ|66109|A-|nemoћьnъ||||||||nemogtьnъ|||||||||adj_hard|2|||M|||S|Ps|
тъжде|66110|Pd|tъђe||||||||tъdje|||||||||pron_hard_ђe|2|||M|Eu|KB|S||
тѧготьнъ|66111|A-|tęgotьnъ|||||||made heavy/burdensome||||||||||adj_hard|2|||M|||||
оумѣти|66112|V-|uměti|||||||||||||||||32|1|||M|||S||
третиици|66113|Df|tretьjiki|tretьjikě|tretьjici|||||for the third time||my etymology is: root *tretьj- + *ika + locative > *-ikě + PV3|1||||||||0|||M|||||
прочеѥ|66114|Df|pročeje|||||||adv. далее, weiter, [+ intr. verb] on|||||||||||0|||M|||S||
почивати|66115|V-|počivati|||||||rest||||||||||54|1|||M|||S||
приспѣти|66116|V-|prispěti|||||||||||||||||32|1|||M||KB|S||
орѫжиѥ|66117|Nb|orǫžьje|||||||sword, weapon||||||||||nt_jo|2|||M|||S|Ps|
дрьколь|66118|Nb|dŕ̥kolь|||||||club||||||||||masc_i|2|||M|||S||
лобъзати|66119|V-|lobъzati|||||||kiss||The (imperfective?) variant лобъізати with what must be a lengthened-grade of the jer in this word is proof enough that the original jer here was /ъ/ (given that this jer is weak and attested only in texts with fallen jers)||||||||52|1|||M|||S||
съхраньно|66120|Df|sъxornьno|||||||safely|||||||||||0|||M|||||
облобꙑзати|66121|V-|oblobyzati|||||||kiss, kiss all over||||||||||54|1|||M|||S|Ps|
издраилѥвъ|66141|A-|jizrajiĺevъ||||25||W||jizrajiljevъ|||Ἰσραήλ||||||adj_hard|2|||M|||S|Ps|
али|66142|C-|ali||||||||||||||||||0|||M|||||
гѫба|66143|Nb|gǫba|||||||sponge||||||||||fem_a|2|||M|||S||
оцьтъ|66144|Nb|okьtъ||ocьtъ||3|||||||Latin acetum, probably via Gothic akeit||||||masc_o|2|||M|||S|Ps|
възнисти|66145|V-|vъznisti|||||||||the infin. is lengthened-grade vъz-niz-ti (възнисти), cf. Ru. пронзить, пронизать||||||||ьz|1|||M|||||
напаꙗти|66146|V-|napajǢti|||||||give to drink||||||||||54|1|||M|||S|Ps|
тварь|66147|Nb|tvarь|||||||creation||||||||||fem_i|2|||M||KB|S|Ps|
сѣти|66149|V-|sějǢti|||||||sow||spellings like сѣти. сѣвъшоу are technically indistinguishable from *sějǢti, sějǢvъšu because of the vowel-contraction possibilities, so I reconstruct all with a *sějǢ- stem||||||||53|1|||M|||S|Ps|
извлѣщи|66151|V-|jьzvelћi|||||||||||||||jьzvĺ̥k|jьzvelk|15|1|||M|||S|Ps|
оударити|66152|V-|udariti|||||||||||||||||40|1|||M|||S||
ножь|66153|Nb|nožь|||||||||||||||||masc_jo|2|||M|||S||
оурѣзати#1|66155|V-|urězati|||||||cut off||||||||||52|1|||M|||S||
етеръ|66157|Px|jeterъ|||||||||||||||||adj_hard|2|||M|||S||
нагъ|66158|A-|nagъ|||||||naked||||||||||adj_hard|2|||M|||S||
грѣꙗти|66159|V-|grějǢti|||||||warm up, heat up (oft. refl.)||||||||||53|1|||M|||S||
обрѣтати|66161|V-|obrětati|||||||||||||||||54|1|||M|||S|Ps|
равьнъ|66163|A-|orvьnъ|||||||||||||||||adj_hard|2|||M|||S||
лъжа|66164|Nb|lъžǢ|||||||||Russian ложь < *lъžь is either a reformation on the model of the fem. i-stems, or the reflex of a separate CS word *lъžь (but OCS лъжь is an adjective meaning 'лживый')||||||||fem_ja|2|||M|Eu||S|Ps|
нерѫкотворѥнъ|66165|A-|nerǫkotvoŕenъ||||||||nerǫkotvorjenъ|||||||||adj_hard|2|||M|||||
рѫкотворѥнъ|66166|A-|rǫkotvoŕenъ||||||||rǫkotvorjenъ|||||||||adj_hard|2|||M|||||
благословлѥнъ|66167|A-|bolgoslovĺenъ||||||||bolgoslovjenъ|||||||||adj_hard|2|||M|||S|Ps|
архиереовъ|66186|A-|arъx́ijerejovъ||||2||W|||||ἀρχιερέως||||||adj_hard|2|||M|||S||
свѣща|66187|Nb|sveћǢ||||||||světjǢ|||||||||fem_ja|2|||M|||S||
лъжесъвѣдѣтельствовати|66188|V-|lъžesъvěděteĺьstvovati||||||||lъžesъvěděteljьstvovati|||||||||61|1|||M|||||
съвѣдѣтель|66190|Nb|sъvěděteĺь||||||||sъvěděteljь|||||||||masc_tel|2|||M|||S|Ps|
авлꙗти|66191|V-|avĺǢti||||||||avjǢti|||||||||54|1|||M|Eu||S||
повиньнъ|66192|A-|povinьnъ|||||||||||||||||adj_hard|2|||M|||S||
прикрꙑвати|66193|V-|prikryvati|||||||||||||||||54|1|||M|||S||
ланита|66194|Nb|olnita|||||||cheek||||||||||fem_a|2|||M|||S||
прѣѩти|66195|V-|per+jęti|||||||||||||||per+ję|per+jьm|12|1|||M|||S|Ps|
раздѣлити|66196|V-|orzděliti|||||||||||||||||40|1|||M|||S|Ps|
рабꙑни|66197|Nb|orbyńi||||||||orbynji|||||||||fem_ji|2|||M|||S|Ps|
низоу|66198|Df|nizu||||||||||||||||||0|||M|||||
съвѣдѣти|66200|V-|sъvěděti|||||||||||||||||wote|1|||M|Eu||S|Ps|
прѣдъдвориѥ|66202|Nb|perdъdvorьje|||||||front [court]yard||||||||||nt_jo|2|||M|||||
бесѣда|66206|Nb|besěda|||||||speech, words, stuff you say||||||||||fem_a|2|||M|||S|Ps|
подобити|66207|V-|podobiti|||||||be similar to, be like (refl. +dat.)||||||||||40|1|||M|||S|Ps|
ротити|66208|V-|rotiti|||||||to insist, swear down (refl.)||||||||||40|1|||M|||||
исоухристосовъ|66211|A-|jisuxristosovъ||||2|||||||Ἰησοῦ Χριστοῦ  ||||||adj_hard|2|||M|||S||
зачѧло|66212|Nb|začęlo|||||||||||||||||nt_o|2|||M||||Ps|
правъ|66214|A-|pravъ|||||||||||||||||adj_hard|2|||M|||S|Ps|
сѫдии|66222|Nb|sǫdьji|||||||||||||||||masc_ji|2|||M|||S|Ps|
тьмьница|66223|Nb|tьmьnika||tьmьnica|||||түрме||||||||||fem_a_PV3|2|||M|||S||
оувѣщати|66224|V-|uvěšћǢti|||||||come to an agreement, reconcile (refl.)|uvěstjǢti|||||||||54|1|||M|||S||
сѫпьрь|66225|Nb|sǫpьŕь|||||||enemy|sǫpьrjь|Diels p.161 suggests that this was originally a jo-stem, but early hardening of the /ŕ/ shifted it to the i-stems. ||||||||masc_jo|2|||M|||||
скоро|66226|Df|skoro||||||||||||||||||0|||M|||S|Ps|
тѫдоу|66228|Df|tǫdu||||||||||||||||||0|||M|||S||
древльнь|66229|A-|drevĺьńь||||||||drevjьnjь|||||||||adj_soft|2|||M||||Ps|
любꙑ|66231|Nb|ĺuby||||||||ljuby|||||||||fem_uu|2|||M|Eu|KB|S|Ps|
изѧти|66232|V-|jьzęti|||||||||||||||jьzę|jьzьm|12|1|||M|||S|Ps|
врѣщи|66233|V-|verћi||||||||vergti|||||||vŕ̥g|verg|14|1|||M|||S||
сѣꙗниѥ|66244|Nb|sějǢnьje|||||||crops ('sowings')||||||||||nt_jo|2|||M|||||
въстръгати|66245|V-|vъstr̥gati|||||||pluck, pick, harvest||||||||||54|1|||M|||||
класъ|66246|Nb|kolsъ|||||||ear (of wheat/corn etc.)||Ru. ко́лос ||||||||masc_o|2|||M|||S||
погꙑбати|66247|V-|pogybati|||||||||||||||||52|1|||M|||S||
оудъ|66248|Nb|udъ|||||||limb, body part||||||||||masc_u|2|||M|Eu||S||
оунии|66249|A-|uńь|||||||better|unjь|||||||||adj_soft_comp|2|||M|||S||
оусѣщи|66250|V-|usěћi||||||||usěkti|||||||usěk|usěk|11|1|||M|||S||
позобати|66251|V-|pozobati|||||||peck up, peck at||||||||||52|1|||M|||||
пътица|66252|Nb|pъtika||pъtica|||||||||||||||fem_a_PV3|2|||M|||S|Ps|
глѫбина|66253|Nb|glǫbina|||||||||||||||||fem_a|2|||M|||S|Ps|
земьнъ|66254|A-|zemьnъ|||||||||There are no attestations of **земл҄ьнъ, even though земл҄ьскъ is well attested in KB and Mar., but Russian наземь 'onto the ground' suggests the possibility of a non-jotated i-stem *zemь (mentioned by Derksen p.542), so I will reconstruct *zemьnъ instead of *zemĺьnъ||||||||adj_hard|2|||M|Eu||S|Ps|
каменьнъ|66256|A-|kamenьnъ|||||||stoney||||||||||adj_hard|2|||M|||S|Ps|
присвѧнѫти|66257|V-|prisvędnǫti|||||||to wither||||||||||21|1|||M|||||
трьниѥ|66258|Nb|tŕ̥nьje|||||||brambles, thorns||||||||||nt_jo|2|||M|||S|Ps|
подавити|66259|V-|podaviti|||||||||||||||||40|1|||M|||||
расти|66260|V-|orsti|||||||||||||||orst|orst|11|1|||M|||S||
приплодити|66261|V-|priploditi|||||||||||||||||40|1|||M|||||
съто|66263|Ma|sъto|||||||||||||||||nt_o|2|||M|||S|Ps|
отьчьствиѥ|66265|Nb|otьčьstvьje|||||||||||||||||nt_jo|2|||M|||||
любодѣꙗньнъ|66267|A-|ĺubodějьnъ|||||||of adultery|ljubodějьnъ|||||||||adj_hard|2|||M|||||
потьпѣга|66268|Nb|potьpěga|||||||divorced, abandoned wife||Polish poćpiega||||||||fem_a|2|||M|||||
поимати|66269|V-|pojьmati|||||||||||||||||52_abl|1|||M|||S||
клѧти|66270|V-|klęti|||||||||||||||klę|klьn|12|1|||M|||S|Ps|
клѧтва|66271|Nb|klętva|||||||oath; curse||||||||||fem_a|2|||M|Eu||S|Ps|
отънѫдь|66272|Df|otъnǫdь|||||||at all, [+ negation]=by no means, under no circumstances|||||||||||0|||M|||S|Ps|
прѣстолъ|66273|Nb|perstolъ|||||||||||||||||masc_o|2|||M|||S|Ps|
чрьнъ|66274|A-|čŕ̥nъ|||||||||||||||||adj_hard|2|||M|||||
неприꙗзнь|66275|Nb|neprijǢznь|||||||evil-doer, fiend (the Devil)||Derksen p.419-20 reconstructs *prijati for the verb, and in most modern languages the *pri- has preserved its full vowel, likely due to being viewed as a prefix, but Czech pŕaatele etc. shows that it could behave as a tense jer||||||||fem_i|2|||M|||S||
противити|66276|V-|protiviti|||||||||||||||||40|1|||M||KB|S|Ps|
зълъ|66277|A-|zъlъ|||||||||||||||||adj_hard|2|||M|Eu||S|Ps|
сѫдъ|66278|Nb|sǫdъ|||||||||||||||||masc_o|2|||M|||S|Ps|
срачица|66279|Nb|sorčika||sorčica|||||shirt||||||||||fem_a_PV3|2|||M|||S||
попьрище|66280|Nb|popьrišče|||||||mile, day's walking distance||||||||||nt_jo|2|||M|||S||
отъвратити|66281|V-|otъvortiti|||||||turn away, reject||||||||||40|1|||M|||S|Ps|
заѩти|66282|V-|zajęti|||||||borrow||||||||zaję|zajьm|12|1|||M||||Ps|
възненавидѣти|66283|V-|vъznenaviděti|||||||||||||||||viděti|1|||M|||S|Ps|
сиꙗти|66284|V-|sьjǢti|||||||||||||||||54|1|||M|||S||
дъждити|66285|V-|dъžђiti||||||||dъzdjiti|Derksen p.151 assumes dъzdjь based on Sanskrit durdina- < *dus-di-n(-o) and the etymologies of Vaillant and Trubetzkoy (жаман ауа-райы); essja p.195-7 considers also the possibility of dъzgjь based on Lit. duzgeti ('make noise') (Brückner), then there's some bollocks about Norwegian/Swedish meaning 'rain-shower' (dusk-regn???)||||||||40|1|||M|||||
правьдьнъ|66286|A-|pravьdьnъ|||||||||||||||||adj_hard|2|||M|Eu|KB|S|Ps|
неправьдьнъ|66287|A-|nepravьdьnъ|||||||||||||||||adj_hard|2|||M|Eu||S|Ps|
дроугъ|66288|Nb|drugъ|||||||||||||||||masc_o|2|||M|||S|Ps|
прѣмѫдрость|66290|Nb|permǫdrostь|||||||||||||||||fem_i|2|||M|||S|Ps|
тектонъ|66293|Nb|tekъtonъ||||2|||carpenter||||τέκτων||||||masc_o|2|||M|||||
мариинъ|66294|A-|marijinъ||||25||W|Mary's||||Μαριὰμ||||||adj_hard|2|||M|||S||
без|66295|R-|bez|||||||||||||1||||voice_assim_prep|0|||M|Eu|KB|S|Ps|
чьсть|66296|Nb|čьstь|||||||||||||||||fem_i|2|||M||KB|S|Ps|
отьчьство|66298|Nb|otьčьstvo|||||||||||||||||nt_o|2|||M|||S|Ps|
рождениѥ|66299|Nb|roђenьje||||||||rodjenьje|||||||||nt_jo|2|||M|||S||
невѣрьство|66300|Nb|nevěrьstvo|||||||unbelief, lack of faith||||||||||nt_o|2|||M|||S||
объходити|66301|V-|obъxoditi|||||||||||||||||40|1|||M|||S||
градьць|66302|Nb|gordьkь|gordьkъ|gordьcь|||||village, small town||||||||||masc_o_PV3|2|||M|||S||
сълати|66305|V-|sъlati|||||||||||||||||52|1|||M|||S||
обоути|66307|V-|obuti|||||||||||||||||čuti|1|||M|||S||
облачити|66309|V-|obvolčiti|||||||dress, array, put clothes on||||||||||40|1|||M||||Ps|
пира|66310|Nb|pira||||2|||bag, knapsack||||πήρα||||||fem_a|2|||M|||||
прѣбꙑвати|66311|V-|perbyvati|||||||||||||||||54|1|||M|||S|Ps|
отърадьнѣѥ|66313|Df|otъradьněje|||||||more bearable, easier|||||||||||0|||M|||||
содоми|66315|Nb|sodomъ||||25|||Sodomites||||Σοδόμοις||||||masc_o|2|||M|||||
гоморꙗне|66316|Ne|gomoŕǢninъ||||25|||Gomorrah-dwellers|gomorjǢninъ|it's very difficult to tell in Glagolitic mss. with foreign words ending on /r, l, n/ whether the 'citizen' suffix is *-jǢninъ or *-ěninъ; Russian славянин must be a later assimilation of *slověninъ to a generalised /-anin/ suffix after the rise of /v'/ and *Ǣ > /a/, because there's no epenthetic /ĺ/, so we should perhaps take *-ěninъ as the base suffix which regularly became *-Ǣninъ when a /j/ intervened, as in *gorђǢninъ etc.||Γομόρροις||||||masc_anin|2|||M|||||
сѫдьнъ|66317|A-|sǫdьnъ|||||||judgement, of judgement, dooms-||||||||||adj_hard|2|||M|||S||
отътрѧсти|66318|V-|otъtręsti|||||||shake off||||||||otъtręs|otъtręs|11|1|||M|||S||
прахъ|66319|Nb|porxъ|||||||||||||||||masc_o|2|||M|||S|Ps|
мазати|66320|V-|mazati|||||||smear||||||||||52|1|||M|||S||
олѣи|66321|Nb|olějь||||32|||oil||Ru. елей is directly from Gk. ἔλαιον; the OCS word (and Czech olej) must be via Latin oleum||Latin oleum < Gk. ἔλαιον||||||masc_jo_foreign|2|||M||||Ps|
покаꙗти|66322|V-|pokajǢti|||||||||||||||||53|1|||M|Eu||S||
иродъ|66324|Ne|irodъ||||2||W|||||Ἡρῴδης||||||masc_o_u|2|||M|||S||
съврьшенъ|66325|A-|sъvŕ̥šenъ|||||||perfect||||||||||adj_hard|2|||M|||S|Ps|
милостꙑни|66327|Nb|milostyńi|||||||alms, charity work|milostynji|||||||||fem_ji|2|||M|||S|Ps|
въстрѫбити|66328|V-|vъstrǫbiti|||||||blow your trumpet, toot your [own] horn||||||||||40|1|||M|||S|Ps|
ѵпокритъ|66329|Nb|üpokritъ||||2||W|||||υποκριτής||||||masc_o|2|||M|||||
