ѣ̄ко,G-,115,ꙗко
тако,Df,48,тако
подобаа̄ше,V-,128,подобати
бъиті,V-,18,бꙑти
Въ,R-,111,въ
тъ,Pd,105,тъ
часъ,Nb,422,часъ
рече,V-,106,рещи
ӣс҃ъ,Ne,343,исоусъ
народомъ,Nb,627,народъ
Ѣ̄ко,G-,115,ꙗко
на,R-,117,на
раӡбоӣника,Nb,1681,разбоиникъ
лі,Du,752,ли
ӣӡідосте,V-,684,изити
съ,R-,92,съ
о̄рѫжіе̄мъ,Nb,1937,орѫжиѥ
ӣ,C-,13,и
дръколмі,Nb,1938,дрьколь
ѧ̄тъ,V-,1080,ѩти
мене,Pp,440,азъ
по,R-,77,по
вьсѧ,Px,54,вьсь
дьні,Nb,523,дьнь
при,R-,191,при
вась,Pp,266,вꙑ
сѣдѣа̄хъ,V-,1041,сѣдѣти
въ,R-,111,въ
ц҃ркви,Nb,38,црькꙑ
о̄учѧ,V-,103,оучити
ӣ,C-,13,и
не,Df,8,не
ѧ̄сте,V-,1080,ѩти
мене,Pp,440,азъ
Се,Pd,47,сь
же,Df,20,же
въсе,Px,54,вьсь
бъістъ,V-,18,бꙑти
да,G-,366,да
събѫдѫтъ,V-,980,събꙑти
сѧ,Pk,21,себе
кьнигъі,Nb,10,кънигꙑ
п҃ррчьскъиѧ̄,A-,0,
Тогда,Df,673,тъгда
о̄ученіці,Nb,359,оученикъ
вьси,Px,54,вьсь
о̄ставльше,V-,669,оставити
ӣ,C-,13,и
бѣжашѧ,V-,1024,бѣжати
Воӣни,Nb,957,воинъ
же,Df,20,же
е̄мъше,V-,1080,ѩти
ӣса,Ne,343,исоусъ
вѣсѧ,V-,1145,вести#1
ӣ,C-,13,и
кь,R-,59,къ
каӣа̄фѣ,Ne,1900,каиꙗфа
а̄рх̄іе̄рео̄ві,Nb,943,архиереи
ӣдеже,Dq,798,идеже
кьніжьніці,Nb,928,кънижьникъ
ӣ,C-,13,и
старьці,Nb,1438,старьць
събьрашѧ,V-,233,събьрати
сѧ,Pk,21,себе
Петръ,Ne,438,петръ
же,Df,20,же
ӣдѣа̄ше,V-,671,ити
по,R-,77,по
немь,Pp,64,и
ѝӡ,R-,486,из
далече,Df,1018,далече
до,R-,187,до
дв̄ора,Nb,1898,дворъ
а̄рхӣе̄рео̄ва,A-,1899,архиереовъ
ӣ,C-,13,и
въшедъ,V-,380,вънити
вънѫтрь,Df,891,вънѫтрь
сѣдѣа̄ше,V-,1041,сѣдѣти
съ,R-,92,съ
слоугами,Nb,681,слоуга
відѣті,V-,479,видѣти
хотѧ,V-,301,хотѣти
коньчинѫ,Nb,1059,коньчина
А̄рх̄іе̄реӣ,Nb,943,архиереи
же,Df,20,же
ӣ,C-,13,и
ст̄арц̄і,Nb,1438,старьць
ӣ,C-,13,и
сьнемъ,V-,2376,сънѧти
весь,Px,54,вьсь
ӣскаа̄хѫ,V-,114,искати
лъжа,A-,888,лъжь
сьвѣдѣтельс᾽тва,Nb,1836,съвѣдѣтельство
на,R-,117,на
᾽҃иса,Ne,343,исоусъ
᾽ѣко,G-,115,ꙗко
да,Df,591,да
о̄убіѭ̄тъ,V-,1144,оубити
ӣ,C-,13,и
ӣ,C-,13,и
не,Df,8,не
о̄брѣтѫ,V-,225,обрѣсти
многомъ,A-,49,мъногъ
же,Df,20,же
съвѣдѣтелемъ,Nb,1570,съвѣдѣтель
прістѫпавъшемъ,V-,3037,пристѫпати
Послѣдь,Df,1695,послѣдь
же,Df,20,же
прістѫплъша,V-,933,пристѫпити
дьва,Ma,230,дъва
льжа,Nb,481,лъжа
сьвѣдѣтелѣ,Nb,1570,съвѣдѣтель
рѣсте,V-,106,рещи
Сь,Pd,47,сь
рече,V-,106,рещи
могѫ,V-,31,мощи
раӡоріті,V-,1444,разорити
ц҃рковь,Nb,38,црькꙑ
б҃жіѭ̄,A-,239,божии
ӣ,C-,13,и
трьми,Ma,145,триѥ
дьньми,Nb,523,дьнь
съӡьдаті,V-,911,съзьдати
ѭ̄,Pp,64,и
ӣ,C-,13,и
въставъ,V-,975,въстати
а̄рх̄іе̄реӣ,Nb,943,архиереи
ӣ,C-,13,и
рече,V-,106,рещи
е̄моу,Pp,64,и
ничесоже,Px,657,ничьтоже
лі,Du,752,ли
от҃вѣштавае̄ші,V-,0,
чт̄о,Pi,134,чьто
сіӣ,Pd,47,сь
на,R-,117,на
тѧ,Pp,304,тꙑ
съвѣд҃тельст̄воуѭ̄тъ·,V-,475,съвѣдѣти
ӣс҃ъ,Ne,343,исоусъ
же,Df,20,же
мл҃ъ̄чаа̄ше,V-,1947,мльчати
ӣ,C-,13,и
о̄тъвѣштавъ,V-,271,отъвѣщати
а̄рх̄іе̄ре᾽и,Nb,943,архиереи
рече,V-,106,рещи
е̄моу,Pp,64,и
ӡаклінаѭ̄,V-,1948,заклинати
тѧ,Pp,304,тꙑ
б҃мъ,Nb,34,богъ
жівъіӣмъ,A-,1507,живъ
да,G-,366,да
речеші,V-,106,рещи
намъ,Pp,167,мꙑ
а̄ште,G-,248,аще
тъі,Pp,304,тꙑ
е̄сі,V-,18,бꙑти
х҃ъ,Ne,305,христ(ос)ъ
с҃нъ,Nb,341,сꙑнъ#1
б҃а,Nb,34,богъ
жіваа̄го,A-,1507,живъ
г҃ла̄,V-,102,глаголати
е̄моу,Pp,64,и
ӣс҃ъ,Ne,343,исоусъ
тъі,Pp,304,тꙑ
рече,V-,106,рещи
о̄баче,Df,180,обаче
г҃лѭ,V-,102,глаголати
вамъ,Pp,266,вꙑ
῾Ѡ̄тъ,R-,80,отъ
селѣ,Nb,1343,село
о̄уӡьріте,V-,857,оузьрѣти
с҃на,Nb,341,сꙑнъ#1
ч҃лчѣ,Nb,0,
сѣдѧща,V-,1041,сѣдѣти
о̄,R-,1,о
деснѫѭ̄,A-,695,деснъ
сілъі,Nb,502,сила
ӣ,C-,13,и
грѧдѫщь,V-,958,грѧсти
на,R-,117,на
о̄блацѣхъ,Nb,1527,облакъ
н҃҃бснъиӣхъ,A-,0,
Тогда,Df,673,тъгда
а̄рхі̄е̄реӣ,Nb,943,архиереи
растръѕа,V-,1950,растрьѕати
ріӡъі,Nb,731,риза
своѧ̄,Pt,217,свои
г҃лѧ,V-,102,глаголати
Ѣ̄ко,G-,115,ꙗко
власв̄іміѭ̄,Nb,1463,власвимиꙗ
рече,V-,106,рещи
чьто,Pi,134,чьто
е̄ще,Df,253,ѥще
трѣбоуе̄те,V-,780,трѣбовати
сьвѣдѣтель,Nb,1570,съвѣдѣтель
се,I-,419,се
нн̄ѣ,Ne,0,
слъишасте,V-,689,слꙑшати
власвіміѭ̄,Nb,1463,власвимиꙗ
е̄го,Pp,64,и
чьто,Pi,134,чьто
сѧ,Pk,21,себе
вамъ,Pp,266,вꙑ
м̄ьнітъ,V-,166,мьнѣти
о̄ні,Pd,83,онъ
же,Df,20,же
о̄тъвѣштавъше,V-,271,отъвѣщати
рѣшѧ,V-,106,рещи
повіненъ,A-,1951,повиньнъ
е̄стъ,V-,18,бꙑти
сьмръті,Nb,1147,съмрьть
Тогд̄а,Df,673,тъгда
ӡапльвашѧ,V-,1952,запльвати
е̄моу,Pp,64,и
ліце,Nb,793,лице
ӣ,C-,13,и
пакости,Nb,393,пакость
е̄моу,Pp,64,и
дѣа̄хѫ,V-,0,
О̄виі̄,Nb,0,
ӡа,R-,726,за
ланітѫ,Nb,729,ланита
о̄ударішѧ,V-,728,оударити
г҃лще,V-,102,глаголати
Прорьці,V-,1204,прорещи
намъ,Pp,167,мꙑ
х҃е,Ne,305,христ(ос)ъ
кт̄о,Pi,265,къто
е̄стъ,V-,18,бꙑти
о̄удареӣ,V-,728,оударити
тѧ,Pp,304,тꙑ
Петръ,Ne,438,петръ
же,Df,20,же
вънѣ,Df,1303,вънѣ
сѣдѣа̄ше,V-,1041,сѣдѣти
на,R-,117,на
дворѣ,Nb,1898,дворъ
ӣ,C-,13,и
пристѫпі,V-,933,пристѫпити
кь,R-,59,къ
немоу,Pp,64,и
е̄діна,Ma,243,ѥдинъ
рабъіні,Nb,1953,рабꙑни
г҃лѭщи,V-,102,глаголати
Ӣ,C-,13,и
тъі,Pp,304,тꙑ
бѣ,V-,18,бꙑти
съ,R-,92,съ
ӣс҃омъ,Nb,5626,исоусъ
галілеӣскъіӣмъ,A-,1475,галилеискъ
О̄нъ,Pd,83,онъ
же,Df,20,же
ѡ̄̄т᾽връже,V-,1096,отъврѣщи
сѧ,Pk,21,себе
прѣдъ,R-,493,прѣдъ
в̄ьсѣмі,Px,54,вьсь
г҃лѧ,V-,102,глаголати
не,Df,8,не
вѣмь,V-,138,вѣдѣти
чьто,Pi,134,чьто
г҃҃леши,V-,102,глаголати
ӣ,C-,13,и
ӣшедъшоу,V-,684,изити
е̄моу,Pp,64,и
въ,R-,111,въ
врата,Nb,880,врата
о̄уӡьрѣ,V-,857,оузьрѣти
ӣ,C-,13,и
дроугаѣ̄,A-,133,дроугъ
ӣ,C-,13,и
г҃ла,V-,102,глаголати
ӣмъ,Pp,64,и
Тоу,Df,177,тоу
и,C-,13,и
сь,Pd,47,сь
бѣ,V-,18,бꙑти
съ,R-,92,съ
ӣс҃омъ,Nb,5626,исоусъ
наӡарео̄мъ,Nb,3215,назареи
ӣ,C-,13,и
пакъі,Df,616,пакꙑ
ѡт҃връже,V-,1096,отъврѣщи
сѧ,Pk,21,себе
съ,R-,92,съ
клѧ̄твоѭ̄,Nb,480,клѧтва
ѣ̄ко,G-,115,ꙗко
не,Df,8,не
ӡнаѭ̄,V-,907,знати
ч҃лка,Nb,211,чловѣкъ
не,Df,8,не
по,R-,77,по
мн̄оѕѣ,A-,49,мъногъ
же,Df,20,же
прістѫпьше,V-,933,пристѫпити
стоѧ̄щіӣ,V-,774,стоꙗти
рѣшѧ,V-,106,рещи
петрові,Ne,438,петръ
въ,R-,111,въ
ӣстинѫ,Nb,385,истина
ӣ,C-,13,и
тъі,Pp,304,тꙑ
ѡт҃,R-,80,отъ
нихъ,Pp,64,и
е̄сі,V-,18,бꙑти
ӣ,C-,13,и
бо,Df,94,бо
ӣ,C-,13,и
бесѣда,Nb,1955,бесѣда
твоѣ̄,Ps,307,твои
᾽ѣвѣ,Df,770,авѣ
тѧ,Pp,304,тꙑ
творітъ,V-,637,творити
То̄гда,Df,673,тъгда
начѧтъ,V-,82,начѧти
ротіті,V-,1956,ротити
сѧ,Pk,21,себе
ӣ,C-,13,и
клѧті,V-,712,клѧти
ѣ̄ко,G-,115,ꙗко
не,Df,8,не
ӡнаѭ̄,V-,907,знати
ч҃лка,Nb,211,чловѣкъ
Ӣ,C-,13,и
а̄бие̄,Df,938,абиѥ
коуръ,Nb,8821,коуръ
въӡг̄ласі,V-,124,възгласити
Ӣ,C-,13,и
помѧнѫ,V-,1957,помѧнѫти
петръ,Ne,438,петръ
г҃лъ,Nb,468,глаголъ
᾽҃исвъ,A-,1398,исоусовъ
і̄же,Pr,96,иже
рече,V-,106,рещи
е̄моу,Pp,64,и
ѣ̄ко,G-,115,ꙗко
прѣжде,Df,5,прѣжде
даже,G-,1923,даже
ко̄уръ,Nb,8821,коуръ
не,Df,8,не
въӡгл̄асітъ,V-,124,възгласити
трі,Ma,145,триѥ
кратъі,Nb,1574,кратъ
о̄твръжеши,V-,868,отврьзати
сѧ,Pk,21,себе
мене,Pp,440,азъ
Ӣ,C-,13,и
ӣшедъ,V-,684,изити
вонъ,Df,1387,вънъ
плака,V-,1051,плакати#1
сѧ,Pk,21,себе
горько,Df,1958,горько
коц҃,Nb,1150,коньць
О̄утроу,Nb,1959,оутро
же,Df,20,же
бъівъшоу,V-,18,бꙑти
съ̄вѣтъ,Nb,1259,съвѣтъ
сътво҃рішѧ,V-,73,сътворити
вьсі,Px,54,вьсь
а̄рхие̄реӣ,Nb,943,архиереи
ӣ,C-,13,и
с᾽та̄рци,Nb,1438,старьць
людьстіӣ,A-,1693,людьскъ
на,R-,117,на
ӣс҃а,Ne,343,исоусъ
ѣ̄ко,G-,115,ꙗко
о̄убіті,V-,1144,оубити
ӣ,Pp,64,и
ӣ,C-,13,и
съвѧӡавъше,V-,1279,съвѧзати
ӣ,C-,13,и
вѣсѧ,V-,1145,вести#1
ӣ,C-,13,и
прѣдашѧ,V-,679,прѣдати
ӣ,C-,13,и
понт̄ъскоумоу,V-,0,
пілатоу,Ne,1961,пилатъ
ӣђем̄оноу,Nb,1962,игемонъ
Тогда,Df,673,тъгда
відѣвъ,V-,479,видѣти
ӣю̄да,Ne,1113,июда
прѣдавъіӣ,V-,679,прѣдати
е̄го,Pp,64,и
ѣ̄ко,G-,115,ꙗко
о̄сѫдішѧ,V-,848,осѫдити
ӣ,C-,13,и
раскаѣ̄въ,V-,1696,раскаꙗти
сѧ,Pk,21,себе
въӡвраті,V-,969,възвратити
ђ҃ти,Ma,1340,триѥ десѧте
сьребръникь,Nb,1911,сьребрьникъ
а̄рхіе̄рео̄мъ,Nb,943,архиереи
ӣ,C-,13,и
старцемъ,Nb,1438,старьць
г҃лѧ,V-,102,глаголати
Сьгрѣшіхъ,V-,474,съгрѣшити
прѣдавъ,V-,679,прѣдати
кръвь,Nb,550,кръвь
неповинн̆ѫ,A-,1254,неповиньнъ
О̄ни,Pd,83,онъ
же,Df,20,же
рѣшѧ,V-,106,рещи
чьто,Pi,134,чьто
е̄стъ,V-,18,бꙑти
намь,Pp,167,мꙑ
тъі,Pp,304,тꙑ
о̄уӡьріши,V-,857,оузьрѣти
ӣ,C-,13,и
повръгь,V-,1470,поврѣщи
сь̀ребро,Nb,1124,сьребро
въ,R-,111,въ
ц҃ркві,Nb,38,црькꙑ
о̄тіде,V-,433,отити
ӣ,C-,13,и
о̄шедъ,V-,433,отити
о̄удаві̄,V-,4848,оудавити
сѧ,Pk,21,себе
А̄рх̄іе̄реӣ,Nb,943,архиереи
же,Df,20,же
пріе̄мъше,V-,165,приѩти
сьребро,Nb,1124,сьребро
рѣшѧ,V-,106,рещи
не,Df,8,не
достоӣтъ,V-,617,достоꙗти
въложіті,V-,444,въложити
е̄го,Pp,64,и
въ,R-,111,въ
кор᾽вонѫ,Nb,2216,корванъ
Понеже,G-,251,понѥже
цѣна,Nb,1966,цѣна
кръве,Nb,550,кръвь
е̄стъ,V-,18,бꙑти
сьвѣтъ,Nb,1259,съвѣтъ
же,Df,20,же
сътво҃рьше,V-,73,сътворити
коупишѧ,V-,1380,коупити
ӣм,Pp,64,и
село,Nb,1343,село
скѫдельниче,Nb,2344,скѫдьльникъ
въ,R-,111,въ
погрѣбаніе̄,Nb,1968,погрѣбаниѥ
странънъиӣмъ,A-,1890,страньнъ
Тѣмьже,Df,153,тѣмьже
нарече,V-,311,нарещи
сѧ,Pk,21,себе
село,Nb,1343,село
то,Pd,105,тъ
село,Nb,1343,село
кръве,Nb,550,кръвь
ӣ,C-,13,и
до,R-,187,до
сего,Pd,47,сь
᾽дь̄не,Nb,523,дьнь
Тогда,Df,673,тъгда
сьбъис҃,Ne,0,
сѧ,Pk,21,себе
реченое̄,V-,106,рещи
ӣе̄ремие̄мъ,Nb,459,иѥреи
п҃рркмъ,Nb,0,
г҃лщемъ,V-,102,глаголати
Ӣ,C-,13,и
пріѧ̄сѧ,V-,165,приѩти
ђ҃,Ma,1340,триѥ десѧте
сьребръник҃,Nb,0,
Цѣнѫ,Nb,1966,цѣна
цѣненаа̄го,V-,1969,цѣнити
е̄гоже,Pr,96,иже
цѣнишѧ,V-,1969,цѣнити
᾽ѡ̄тъ,R-,80,отъ
с҃новъ,Nb,341,сꙑнъ#1
ӣӡ҃лвь,V-,0,
Ӣ,C-,13,и
дашѧ,V-,116,дати
ѭ̄,Pp,64,и
на,R-,117,на
селѣ,Nb,1343,село
скѫдельничі,A-,1970,скѫдьльничь
ѣ̄коже,Dq,88,ꙗкоже
ськаӡа,V-,97,съказати
мьнѣ,Pp,440,азъ
г҃ь,Nb,342,господь
Ӣс҃ъ,Ne,343,исоусъ
же,Df,20,же
ста,V-,1274,стати
прѣдь,R-,493,прѣдъ
᾽иђемономъ,Nb,1962,игемонъ
ӣ,C-,13,и
въпросі,V-,263,въпросити
ӣ,C-,13,и
ӣђемонъ,Nb,1962,игемонъ
г҃лѧ,V-,102,глаголати
тъі,Pp,304,тꙑ
лі,Du,752,ли
е̄сі,V-,18,бꙑти
ц҃рь,Nb,275,цѣсарь
ӣю̄деӣск̄ъ,A-,1587,июдеискъ
ӣс҃ъ,Ne,343,исоусъ
же,Df,20,же
рече,V-,106,рещи
е̄моу,Pp,64,и
тъі,Pp,304,тꙑ
г҃леши,V-,102,глаголати
ӣ,C-,13,и
е̄гд̄а,Dq,300,ѥгда
на,R-,117,на
нь,Pp,64,и
г҃лаа̄хѫ,V-,102,глаголати
а̄рхӣе̄реӣ,Nb,943,архиереи
ӣ,C-,13,и
старци,Nb,1438,старьць
ничесоже,Px,657,ничьтоже
не,Df,8,не
о̄тъвѣщаваа̄ше,V-,1946,отъвѣщавати
Тогд̄а,Df,673,тъгда
г҃ла,V-,102,глаголати
емоу,Pp,64,и
пілатъ,Ne,1961,пилатъ
не,Df,8,не
слъішиші,V-,689,слꙑшати
лі,Du,752,ли
коліко,Du,1484,колико
сіӣ,Pd,47,сь
на,R-,117,на
тѧ,Pp,304,тꙑ
сьвѣдѣтельст̄воу᾽ѭтъ,V-,1810,съвѣдѣтельствовати
ӣ,C-,13,и
не,Df,8,не
ъѡтъвѣшта,V-,0,
е̄моу,Pp,64,и
ни,C-,157,ни
кь,R-,59,къ
е̄діномоу,Ma,243,ѥдинъ
г҃лоу,Nb,468,глаголъ
ѣ̄ко,G-,115,ꙗко
дівіті,V-,926,дивити
сѧ,Pk,21,себе
ӣђемоноу,Nb,1962,игемонъ
ѕѣло,Df,37,ѕѣло
на,R-,117,на
вс̄ѣкь,V-,0,
же,Df,20,же
день,Nb,523,дьнь
велікь,A-,122,великъ
О̄бъічаӣ,Nb,195,обꙑчаи
бѣ,V-,18,бꙑти
ӣђемоноу,Nb,1962,игемонъ
о̄тъпоущаті,V-,787,отъпоущати
е̄діного,Ma,243,ѥдинъ
сьвѧӡьнѣ,Nb,1971,съвѧзьнь
народоу,Nb,627,народъ
е̄гоже,Pr,96,иже
хотѣа̄хѫ,V-,301,хотѣти
ӣмѣа̄ше,V-,9,имѣти
же,Df,20,же
тогд̄а,Df,673,тъгда
сьвѧӡьнѣ,Nb,1971,съвѧзьнь
нарочіта,A-,1972,нарочитъ
наріцае̄маа̄го,V-,68,нарицати
вараа̄вѫ,Ne,1973,вараава
ӣ,C-,13,и
сьбьраномь,Nb,7274,събьраниѥ
же̄,Df,20,же
сѫщемъ,V-,18,бꙑти
ӣм,Pp,64,и
рече,V-,106,рещи
ӣмъ,Pp,64,и
пілатъ,Ne,1961,пилатъ
кого,Pi,265,къто
хоштете,V-,301,хотѣти
ѡт҃,R-,80,отъ
о̄бою̄,Ma,1102,оба
да,G-,366,да
о̄тпоущѫ,V-,0,
вам,Pp,266,вꙑ
Вараа̄вѫ,Ne,1973,вараава
лі,Du,752,ли
ӣлі,C-,35,или
ӣс҃а,Ne,343,исоусъ
наріцае̄маа̄го,V-,68,нарицати
х҃а,Ne,305,христ(ос)ъ
Вѣдѣа̄ше,V-,138,вѣдѣти
бо,Df,94,бо
ѣ̄ко,G-,115,ꙗко
ӡависті,Nb,1974,зависть
раді,R-,560,ради
прѣдашѧ,V-,679,прѣдати
ӣ,C-,13,и
Сѣдѧщоу,V-,1041,сѣдѣти
же,Df,20,же
е̄моу,Pp,64,и
на,R-,117,на
сѫдішт̄и,Nb,1975,сѫдиище
посъла,V-,63,посълати
кь,R-,59,къ
немоу,Pp,64,и
жена,Nb,693,жена
своѣ̄,Pt,217,свои
г҃лѭщі,V-,102,глаголати
Ничьтоже,Px,657,ничьтоже
тебѣ,Pp,304,тꙑ
ӣ,C-,13,и
праведьникоу,Nb,1047,правьдьникъ
томоу,Pd,105,тъ
мьного,Df,1049,мъного
бо,Df,94,бо
пострадахъ,V-,1515,пострадати
дьнесь,Df,785,дьньсь
въ,R-,111,въ
сьнѣ,Nb,1976,сънъ
е̄го,Pp,64,и
раді,R-,560,ради
а̄рх̄іе̄реӣ,Nb,943,архиереи
же,Df,20,же
ӣ,C-,13,и
старц̄и,Nb,1438,старьць
нао̄учішѧ,V-,181,наоучити
народъі,Nb,627,народъ
да,G-,366,да
ӣспросѧтъ,V-,1978,испросити
вараа̄вѫ,Ne,1973,вараава
ӣс҃а,Ne,343,исоусъ
же,Df,20,же
погоубѧтъ,V-,1164,погоубити
Ѡт̄̄ъвѣштавь,V-,271,отъвѣщати
же,Df,20,же
ӣђемо҃нъ,Nb,1962,игемонъ
рече,V-,106,рещи
ӣмъ,Pp,64,и
кого,Pi,265,къто
хощете,V-,301,хотѣти
ѡт҃,R-,80,отъ
о̄бою̄,Ma,1102,оба
ӣ,C-,13,и
о̄тъпоущѫ,V-,732,отъпоустити
вамъ,Pp,266,вꙑ
О̄ни,Pd,83,онъ
же,Df,20,же
рѣшѧ,V-,106,рещи
вараа̄вѫ,Ne,1973,вараава
г҃ла,V-,102,глаголати
ӣмъ,Pp,64,и
пілатъ,Ne,1961,пилатъ
чьто,Pi,134,чьто
же,Df,20,же
сътворѭ,V-,73,сътворити
ӣс҃а,Ne,343,исоусъ
наріцае̄маа̄го,V-,68,нарицати
х҃а,Ne,305,христ(ос)ъ
Г҃лашѧ,V-,102,глаголати
вьсі,Px,54,вьсь
да,G-,366,да
распѧтъ,V-,2007,распѧти
бѫдетъ,V-,18,бꙑти
῾Иђемонъ,Nb,1962,игемонъ
же,Df,20,же
рече,V-,106,рещи
ӣмъ,Pp,64,и
Чьто,Pi,134,чьто
о̄убо,Df,6,оубо
ӡьло,A-,522,зълъ
сът̄ворі,V-,73,сътворити
о̄ни,Pd,83,онъ
же,Df,20,же
ӣӡліха,Df,1979,излиха
въпиѣ̄а̄хѫ,V-,1469,въпити
г҃лще,V-,102,глаголати
да,G-,366,да
распѧтъ,V-,2007,распѧти
бѫдетъ,V-,18,бꙑти
Відѣвъ,V-,479,видѣти
же,Df,20,же
пілатъ,Ne,1961,пилатъ
ѣ̄ко,G-,115,ꙗко
ничьтоже,Px,657,ничьтоже
᾽оуспѣе̄тъ,V-,1980,оуспѣти
нъ,C-,11,нъ
паче,Df,827,паче
мл҃ъва,Nb,1902,млъва
бъивае̄тъ,V-,183,бꙑвати
Пріе̄мъ,V-,165,приѩти
водѫ,Nb,355,вода
о̄умъі,V-,795,оумꙑти
рѫцѣ,Nb,414,рѫка
прѣдъ,R-,493,прѣдъ
народомъ,Nb,627,народъ
г҃лѧ,V-,102,глаголати
Не,Df,8,не
повіненъ,A-,1951,повиньнъ
е̄см̄ъ,V-,18,бꙑти
ѡ̄̄тъ,R-,80,отъ
кръве,Nb,550,кръвь
сего,Pd,47,сь
праведънаа̄го,A-,71,правьдьнъ
въи,Pp,266,вꙑ
о̄уӡьріте,V-,857,оузьрѣти
῾Ѡ̄тъвѣщавъше,V-,271,отъвѣщати
вьсі,Px,54,вьсь
и᾽юдеӣ,Nb,2043,июдеи
рѣшѧ,V-,106,рещи
кръвь,Nb,550,кръвь
е̄го,Pp,64,и
на,R-,117,на
насъ,Pp,167,мꙑ
ӣ,C-,13,и
на,R-,117,на
чѧдѣхъ,Nb,876,чѧдо
нашіх,A-,0,
Тогда,Df,673,тъгда
ѡт҃поусті,V-,732,отъпоустити
ӣмъ,Pp,64,и
вараа̄вѫ,Ne,1973,вараава
ӣс҃а,Ne,343,исоусъ
же,Df,20,же
бівъ,V-,1705,бити
прѣдастъ,V-,679,прѣдати
ӣмъ,Pp,64,и
да,G-,366,да
ӣ,Df,91,и
распьнѫтъ,V-,2007,распѧти
тогда,Df,673,тъгда
воӣни,Nb,957,воинъ
иђемонови,A-,1981,игемоновъ
прѣӣмъше,V-,1982,прѣѩти
ӣс҃а,Ne,343,исоусъ
въ,R-,111,въ
сѫдішті,Nb,1975,сѫдиище
събьрашѧ,V-,233,събьрати
на,R-,117,на
нь,Pp,64,и
въсѭ,V-,0,
спірѫ,Nb,1983,спира
ӣ,C-,13,и
съвлъкьше,V-,1984,съвлѣщи
ӣ,C-,13,и
хламідоѭ̄,Nb,1985,хламида
о̄чръвленоѭ̄,A-,0,
о̄дѣшѧ,V-,843,одѣти
ӣ,C-,13,и
ӣ,C-,13,и
сьплетъше,V-,1987,съплести
вѣнець,Nb,1988,вѣньць
о̄тъ,R-,80,отъ
тръниѣ̄,Nb,896,трьниѥ
въӡложішѧ,V-,1069,възложити
на,R-,117,на
главѫ,Nb,719,глава
е̄моу,Pp,64,и
ӣ,C-,13,и
тръсть,Nb,1193,трьсть
въ,R-,111,въ
десніцѫ,Nb,768,десница
е̄моу,Pp,64,и
ӣ,C-,13,и
поклонъше,V-,1434,поклонити
сѧ,Pk,21,себе
на,R-,117,на
колѣноу,Nb,1620,колѣно
прѣд,R-,493,прѣдъ
нимъ,Pp,64,и
рѫгаа̄хѫ,V-,1079,рѫгати
сѧ,Pk,21,себе
емоу,Pp,64,и
г҃лще,V-,102,глаголати
Радоуӣ,V-,1566,радовати
сѧ,Pk,21,себе
ц҃рю,Nb,275,цѣсарь
ӣю̄деӣскъ,A-,1587,июдеискъ
ӣ,C-,13,и
плюнѫвъше,V-,0,
на,R-,117,на
нь,Pp,64,и
приѧ̄сѧ,V-,165,приѩти
тръ̄сть,Nb,1193,трьсть
ӣ,C-,13,и
биѣ̄а̄хѫ,V-,1705,бити
ӣ,C-,13,и
по,R-,77,по
главѣ,Nb,719,глава
ӣ,C-,13,и
е̄гд̄а,Dq,300,ѥгда
порѫгашѧ,V-,1990,порѫгати
сѧ,Pk,21,себе
е̄моу,Pp,64,и
съвлѣкошѧ,V-,1984,съвлѣщи
съ,R-,92,съ
него,Pp,64,и
хламідѫ,Nb,1985,хламида
ӣ,C-,13,и
о̄блѣшѧ,V-,819,облѣщи
ӣ,C-,13,и
въ,R-,111,въ
риӡъі,Nb,731,риза
своѧ̄,Pt,217,свои
ӣ,C-,13,и
вѣсѧ,V-,1145,вести#1
ӣ,C-,13,и
на,R-,117,на
распѧтіе̄,Nb,5172,распѧтиѥ
ӣсходѧште,V-,1013,исходити
же,Df,20,же
о̄брѣтѫ,V-,225,обрѣсти
ч҃лка,Nb,211,чловѣкъ
кѹринѣӣск̄а,A-,0,
ӣменемъ,Nb,442,имѧ
сімона,Ne,1104,симонъ
семоу,Pd,47,сь
ӡадѣшѧ,V-,1992,задѣти
да,G-,366,да
понесетъ,V-,984,понести
к҃рстъ,Nb,1173,крьстъ
е̄го,Pp,64,и
коц҃,Nb,1150,коньць
Ӣ,C-,13,и
прішедъше,V-,221,прити
на,R-,117,на
мѣсто,Nb,113,мѣсто
нарицае̄мое̄,V-,68,нарицати
голг̄оѳа,Nb,0,
е̄же,Pr,96,иже
᾽естъ,V-,18,бꙑти
съкаӡае̄мо,V-,97,съказати
крание̄во,A-,1994,краниѥвъ
мѣсто,Nb,113,мѣсто
да,G-,366,да
е̄моу,Pp,64,и
піті,V-,365,пити
о̄цетъ,Nb,1995,оцьтъ
съ,R-,92,съ
ӡлъчіѭ̄,Df,0,
раӡмѣшенъ,V-,8509,размѣщати
Ӣ,C-,13,и
въкоушь,V-,1524,въкоусити
не,Df,8,не
хотѣа̄ше,V-,301,хотѣти
піт̆і,V-,365,пити
Распеньше,V-,2007,распѧти
же,Df,20,же
ӣ,C-,13,и
раӡдѣлішѧ,V-,190,раздѣлити
ріӡъи,Nb,731,риза
е̄го,Pp,64,и
ӣ,C-,13,и
мѐтаа̄хѫ,V-,1998,метати
жрѣби᾽ѧ,Nb,1999,жрѣбии
ӣ,C-,13,и
сѣдъше,V-,1305,сѣсти
