о̄̄гн̄емъ|Nb|839|огнь|-s---mi--i|| |10|8|MATT 8.14|5000180
жегомѫ|V-|973|жещи|-spppfa-si|| · |10|8|MATT 8.14|5000180
ӣ|C-|13|и|---------n|| |10|8|MATT 8.15|5000181
прикосн̄ѫ|V-|974|прикоснѫти|3saia----i|| |10|8|MATT 8.15|5000181
сѧ|Pk|21|себе|3s---qa--i|| |10|8|MATT 8.15|5000181
рѫцѣ|Nb|414|рѫка|-s---fl--i|| |10|8|MATT 8.15|5000181
е̄ѧ̄|Pp|64|и|3s---fg--i|| · |10|8|MATT 8.15|5000181
ӣ|C-|13|и|---------n|| |10|8|MATT 8.15|5000181
о̄стави|V-|669|оставити|3saia----i|| |10|8|MATT 8.15|5000181
ѭ̄|Pp|64|и|3s---fa--i|| |10|8|MATT 8.15|5000181
о̄гн̄ь|Nb|839|огнь|-s---mn--i|| · |10|8|MATT 8.15|5000181
ӣ|C-|13|и|---------n|| |10|8|MATT 8.15|5000181
въста|V-|975|въстати|3saia----i|| |10|8|MATT 8.15|5000181
ӣ|C-|13|и|---------n|| |10|8|MATT 8.15|5000181
слоужаа̄ше|V-|976|слоужити|3siia----i|| |10|8|MATT 8.15|5000181
е̄моу|Pp|64|и|3s---md--i|| · |10|8|MATT 8.15|5000181
Поӡдѣ|Df|977|поздѣ|-------p-i|| |10|8|MATT 8.16|5000182
же|Df|20|же|---------n|| |10|8|MATT 8.16|5000182
бъівшю|V-|18|бꙑти|-supand-si|| · |10|8|MATT 8.16|5000182
Прівѣсѧ|V-|607|привести|3paia----i|| |10|8|MATT 8.16|5000182
кь|R-|59|къ|---------n|| |10|8|MATT 8.16|5000182
немоу|Pp|64|и|3s---md--i|| |10|8|MATT 8.16|5000182
бѣсънъи|A-|978|бѣсьнъ|-p---mapsi|| |10|8|MATT 8.16|5000182
мн̄огъі|A-|49|мъногъ|-p---mapsi|| · |10|8|MATT 8.16|5000182
ӣ|C-|13|и|---------n|| |10|8|MATT 8.16|5000182
ӣӡгьн̀а|A-|0|FIXME|-s---mgpsi|| |10|8|MATT 8.16|5000182
словомъ|Nb|520|слово|-s---ni--i|| |10|8|MATT 8.16|5000182
доухъі|Nb|443|доухъ|-p---ma--i|| · |10|8|MATT 8.16|5000182
ӣ|C-|13|и|---------n|| |10|8|MATT 8.16|5000182
въсѧ|Px|54|вьсь|-p---ma--i|| |10|8|MATT 8.16|5000182
недѫжьнъіѧ̄|A-|979|недѫжьнъ|-p---mapwi|| |10|8|MATT 8.16|5000182
ӣцѣлі|V-|954|ицѣлити|3saia----i|| · |10|8|MATT 8.16|5000182
да|G-|366|да|---------n|| |10|8|MATT 8.17|5000183
събѫдетъ|V-|980|събꙑти|3spia----i|| |10|8|MATT 8.17|5000183
сѧ|Pk|21|себе|3s---qa--i|| |10|8|MATT 8.17|5000183
реченое̄|V-|106|рещи|-suppnn-wi|| |10|8|MATT 8.17|5000183
ӣсаӣе̄мъ|Nb|0|FIXME|-s---mi--i|| |10|8|MATT 8.17|5000183
пррк҃омъ|Nb|0|FIXME|-s---mi--i|| |10|8|MATT 8.17|5000183
г҃лщемъ|V-|102|глаголати|-sppami-si|| · |10|8|MATT 8.17|5000183
ть|Pd|105|тъ|-s---mn--i|| |10|8|MATT 8.17|5000183
недѫгъи|Nb|982|недѫгъ|-p---ma--i|| |10|8|MATT 8.17|5000183
нашѧ|Ps|338|нашь|1p---ma--i|| |10|8|MATT 8.17|5000183
пріѧ̄тъ|V-|165|приѩти|3saia----i|| |10|8|MATT 8.17|5000183
ӣ|C-|13|и|---------n|| |10|8|MATT 8.17|5000183
болѣӡни|Nb|983|болѣзнь|-p---fa--i|| |10|8|MATT 8.17|5000183
понесе|V-|984|понести|3saia----i|| · |10|8|MATT 8.17|5000183
о̄уӡьрѣвъ|V-|857|оузьрѣти|-supamn-si|| |10|8|MATT 8.18|5000184
же|Df|20|же|---------n|| |10|8|MATT 8.18|5000184
ӣс҃ъ|Ne|343|исоусъ|-s---mn--i|| |10|8|MATT 8.18|5000184
мн̄огь|A-|49|мъногъ|-s---mapsi|| |10|8|MATT 8.18|5000184
народъ|Nb|627|народъ|-s---ma--i|| |10|8|MATT 8.18|5000184
о̄кръстъ|R-|985|окрьстъ|---------n|| |10|8|MATT 8.18|5000184
себе|Pk|21|себе|3s---qg--i|| · |10|8|MATT 8.18|5000184
По҃велѣ|V-|169|повелѣти|3saia----i|| |10|8|MATT 8.18|5000184
ӣті|V-|671|ити|--pna----i|| |10|8|MATT 8.18|5000184
на|R-|117|на|---------n|| |10|8|MATT 8.18|5000184
о̄нъ|Pd|83|онъ|-s---ma--i|| |10|8|MATT 8.18|5000184
полъ|Nb|986|полъ#1|-s---ma--i|| · |10|8|MATT 8.18|5000184
ӣ|C-|13|и|---------n|| |10|8|MATT 8.19|5000185
прістѫплъ|V-|933|пристѫпити|-s---mn--i|| |10|8|MATT 8.19|5000185
едінъ|Ma|243|ѥдинъ|-s---mn--i|| |10|8|MATT 8.19|5000185
о̄тъ|R-|80|отъ|---------n|| |10|8|MATT 8.19|5000185
кьнижьнікь|Nb|928|кънижьникъ|-s---mn--i|| |10|8|MATT 8.19|5000185
рече|V-|106|рещи|3saia----i|| |10|8|MATT 8.19|5000185
᾽емоу|Pp|64|и|3s---md--i|| · |10|8|MATT 8.19|5000185
о̄учітелю|Nb|988|оучитель|-s---mv--i|| |10|8|MATT 8.19|5000185
ӣдѫ|V-|671|ити|1spia----i|| |10|8|MATT 8.19|5000185
по|R-|77|по|---------n|| |10|8|MATT 8.19|5000185
тебѣ|Pp|304|тꙑ|2s---ql--i|| |10|8|MATT 8.19|5000185
᾽ѣмо҃же|Dq|989|ꙗможе|---------n|| |10|8|MATT 8.19|5000185
коліждо|Df|464|колижьдо|---------n|| |10|8|MATT 8.19|5000185
ӣдеши|V-|671|ити|2spia----i|| · |10|8|MATT 8.19|5000185
ӣ|C-|13|и|---------n|| |10|8|MATT 8.20|5000186
г҃ла|V-|102|глаголати|3saia----i|| |10|8|MATT 8.20|5000186
е̄моу|Pp|64|и|3s---md--i|| |10|8|MATT 8.20|5000186
ӣс҃ъ|Ne|343|исоусъ|-s---mn--i|| · |10|8|MATT 8.20|5000186
лисі|Nb|990|лисъ|-p---mn--i|| |10|8|MATT 8.20|5000186
ѣ̄ӡвінъі|Nb|991|ꙗзвина|-p---fa--i|| |10|8|MATT 8.20|5000186
ӣмѫтъ|V-|9|имѣти|3ppia----i|| · |10|8|MATT 8.20|5000186
ӣ|C-|13|и|---------n|| |10|8|MATT 8.20|5000186
пьтицѧ|Nb|822|пътица|-p---fn--i|| |10|8|MATT 8.20|5000186
н҃бсьнъиѧ|A-|399|небесьнъ|-p---fnpwi|| |10|8|MATT 8.20|5000186
гнѣӡда|Nb|992|гнѣздо|-p---na--i|| · |10|8|MATT 8.20|5000186
А̄|C-|85|а|---------n|| |10|8|MATT 8.20|5000186
с҃нъ|Nb|341|сꙑнъ#1|-p---mg--i|| |10|8|MATT 8.20|5000186
ч҃лчъ|A-|56|чловѣчь|-p---mgpsi|| |10|8|MATT 8.20|5000186
не|Df|8|не|---------n|| |10|8|MATT 8.20|5000186
ӣматъ|V-|9|имѣти|3spia----i|| |10|8|MATT 8.20|5000186
кьде|Du|993|къде|---------n|| |10|8|MATT 8.20|5000186
главъи|Nb|719|глава|-s---fg--i|| |10|8|MATT 8.20|5000186
подъклоніті|V-|994|подъклонити|--pna----i|| · |10|8|MATT 8.20|5000186
дроугъі|A-|133|дроугъ|-s---mnpwi|| |10|8|MATT 8.21|5000187
же|Df|20|же|---------n|| |10|8|MATT 8.21|5000187
о̄тъ|R-|80|отъ|---------n|| |10|8|MATT 8.21|5000187
о̄ученикъ|Nb|359|оученикъ|-p---mg--i|| |10|8|MATT 8.21|5000187
рече|V-|106|рещи|3saia----i|| |10|8|MATT 8.21|5000187
е̄̄моу|Pp|64|и|3s---md--i|| · |10|8|MATT 8.21|5000187
г҃і|Nb|342|господь|-s---mv--i|| |10|8|MATT 8.21|5000187
повелі|V-|169|повелѣти|2spma----i|| |10|8|MATT 8.21|5000187
мі|Pp|440|азъ|1s---md--i|| |10|8|MATT 8.21|5000187
прѣжде|Df|5|прѣжде|---------n|| |10|8|MATT 8.21|5000187
ӣти|V-|671|ити|--pna----i|| |10|8|MATT 8.21|5000187
ӣ|C-|13|и|---------n|| |10|8|MATT 8.21|5000187
погреті|V-|995|погрети|--pna----i|| |10|8|MATT 8.21|5000187
о̄ц҃а|Nb|34|богъ|-s---mg--i|| |10|8|MATT 8.21|5000187
мое̄го|Ps|447|мои|1s---og--i|| · |10|8|MATT 8.21|5000187
᾽҃исъ|Ne|343|исоусъ|-s---mn--i|| |10|8|MATT 8.22|5000188
же|Df|20|же|---------n|| |10|8|MATT 8.22|5000188
гла|V-|102|глаголати|3saia----i|| |10|8|MATT 8.22|5000188
е̄моу|Pp|64|и|3s---md--i|| · |10|8|MATT 8.22|5000188
По|R-|77|по|---------n|| |10|8|MATT 8.22|5000188
мьнѣ|Pp|440|азъ|1s---ql--i|| |10|8|MATT 8.22|5000188
ӣді|V-|671|ити|2spma----i|| · |10|8|MATT 8.22|5000188
ӣ|C-|13|и|---------n|| |10|8|MATT 8.22|5000188
о̄ставі|V-|669|оставити|2spma----i|| |10|8|MATT 8.22|5000188
мрътвъиѧ̄|A-|996|мрьтвъ|-p---mapwi|| |10|8|MATT 8.22|5000188
погрети|V-|995|погрети|--pna----i|| |10|8|MATT 8.22|5000188
сво᾽ѧ|Pt|217|свои|3p---pa--i|| |10|8|MATT 8.22|5000188
мрътв̄ьцѧ|Nb|997|мрьтвьць|-p---ma--i|| · |10|8|MATT 8.22|5000188
ӣ|C-|13|и|---------n|| |10|8|MATT 8.23|5000189
вълѣӡьшю|V-|456|вълѣсти|-supamd-si|| |10|8|MATT 8.23|5000189
емоу|Pp|64|и|3s---md--i|| |10|8|MATT 8.23|5000189
въ|R-|111|въ|---------n|| |10|8|MATT 8.23|5000189
корабъ|Nb|998|корабль|-s---ma--i|| · |10|8|MATT 8.23|5000189
по|R-|77|по|---------n|| |10|8|MATT 8.23|5000189
немъ|Pp|64|и|3s---ml--i|| |10|8|MATT 8.23|5000189
ӣдѫ|V-|671|ити|3paia----i|| |10|8|MATT 8.23|5000189
о̄учениц҃|Df|0|FIXME|---------n|| |10|8|MATT 8.23|5000189
е̄го|Pp|64|и|3s---mg--i|| ·· · · - |10|8|MATT 8.23|5000189
прішедъшоу|V-|221|прити|-supamd-si|| |10|8|MATT 8.28|5000190
ӣс҃оу|Ne|343|исоусъ|-s---md--i|| |10|8|MATT 8.28|5000190
въ|R-|111|въ|---------n|| |10|8|MATT 8.28|5000190
странѫ|Nb|1009|страна|-s---fa--i|| |10|8|MATT 8.28|5000190
ђер᾽ђесиньскѫ|A-|1010|геръгесиньскъ|-s---fapsi|| · |10|8|MATT 8.28|5000190
сърѣтосте|V-|1011|сърѣсти|3daia----i|| |10|8|MATT 8.28|5000190
ӣ|C-|13|и|3s---ma--i|| |10|8|MATT 8.28|5000190
дъва|Ma|230|дъва|-d---mn--i|| |10|8|MATT 8.28|5000190
бѣсъна|A-|978|бѣсьнъ|-d---mnpsi|| · |10|8|MATT 8.28|5000190
о̄тъ|R-|80|отъ|---------n|| |10|8|MATT 8.28|5000190
гробиштъ|Nb|8140|гробище|-p---ng--i|| |10|8|MATT 8.28|5000190
ӣсходѧща|V-|1013|исходити|-dppamn-si|| · |10|8|MATT 8.28|5000190
люта|A-|1301|лютъ|-d---mnpsi|| |10|8|MATT 8.28|5000190
ѕѣло|Df|37|ѕѣло|---------n|| · |10|8|MATT 8.28|5000190
῾Ѣко|G-|115|ꙗко|---------n|| |10|8|MATT 8.28|5000190
не|Df|8|не|---------n|| |10|8|MATT 8.28|5000190
можаа̄ше|V-|31|мощи|3siia----i|| |10|8|MATT 8.28|5000190
мінѫті|V-|238|минѫти|--pna----i|| |10|8|MATT 8.28|5000190
нікт̄оже|Px|940|никътоже|-s---mn--i|| |10|8|MATT 8.28|5000190
пѫтемъ|Nb|678|пѫть|-s---mi--i|| |10|8|MATT 8.28|5000190
тѣмь|Pd|105|тъ|-s---oi--i|| · |10|8|MATT 8.28|5000190
ӣ|C-|13|и|---------n|| |10|8|MATT 8.29|5000191
се|Pd|47|сь|---------n|| |10|8|MATT 8.29|5000191
въӡьпісте|V-|1014|възъпити|3daia----i|| |10|8|MATT 8.29|5000191
г҃лща|V-|102|глаголати|-dppamn-si|| · |10|8|MATT 8.29|5000191
Чьто|Pi|134|чьто|-s---nn--i|| |10|8|MATT 8.29|5000191
е̄стъ|V-|18|бꙑти|3spia----i|| |10|8|MATT 8.29|5000191
нама|Pp|1015|вѣ|1d---qd--i|| |10|8|MATT 8.29|5000191
ӣ|C-|13|и|---------n|| |10|8|MATT 8.29|5000191
тебѣ|Pp|304|тꙑ|2s---qd--i|| |10|8|MATT 8.29|5000191
ӣс҃е|Ne|343|исоусъ|-s---mv--i|| |10|8|MATT 8.29|5000191
с҃не|Nb|341|сꙑнъ#1|-s---mv--i|| |10|8|MATT 8.29|5000191
б҃жіи|A-|239|божии|-s---mnpsi|| · |10|8|MATT 8.29|5000191
Прішелъ|V-|221|прити|-sspamn-si|| |10|8|MATT 8.29|5000191
е̄си|V-|18|бꙑти|2spia----i|| |10|8|MATT 8.29|5000191
сѣмо҃|Df|1016|сѣмо|---------n|| · |10|8|MATT 8.29|5000191
прѣжде|Df|5|прѣжде|---------n|| |10|8|MATT 8.29|5000191
врѣмене|Nb|268|врѣмѧ|-s---ng--i|| |10|8|MATT 8.29|5000191
мѫчитъ|V-|1017|мѫчити|---u--a--i|| |10|8|MATT 8.29|5000191
насъ|Pp|167|мꙑ|1p---pg--i|| · |10|8|MATT 8.29|5000191
бѣ|V-|18|бꙑти|3siia----i|| |10|8|MATT 8.30|5000192
же|Df|20|же|---------n|| |10|8|MATT 8.30|5000192
далече|Df|1018|далече|-------p-i|| |10|8|MATT 8.30|5000192
от҃|R-|80|отъ|---------n|| |10|8|MATT 8.30|5000192
нею̄|Pp|64|и|3d---mg--i|| |10|8|MATT 8.30|5000192
стадо|Nb|401|стадо|-s---nn--i|| |10|8|MATT 8.30|5000192
свиніӣ|Nb|861|свиниꙗ|-p---fg--i|| |10|8|MATT 8.30|5000192
мн̄ого|A-|49|мъногъ|-s---nnpsi|| |10|8|MATT 8.30|5000192
пасомо|V-|1019|пасти#2|-spppnn-si|| · |10|8|MATT 8.30|5000192
бѣси|Nb|904|бѣсъ|-p---mn--i|| |10|8|MATT 8.31|5000193
же|Df|20|же|---------n|| |10|8|MATT 8.31|5000193
молѣа̄хѫ|V-|409|молити|3piia----i|| |10|8|MATT 8.31|5000193
и|C-|13|и|3s---ma--i|| |10|8|MATT 8.31|5000193
г҃лще|V-|102|глаголати|-pppamn-si|| · |10|8|MATT 8.31|5000193
а̄ще|G-|248|аще|---------n|| |10|8|MATT 8.31|5000193
ӣӡгониші|V-|746|изгонити|2spia----i|| |10|8|MATT 8.31|5000193
нъи|Pp|167|мꙑ|1p---qa--i|| · |10|8|MATT 8.31|5000193
Повели|V-|169|повелѣти|2spma----i|| |10|8|MATT 8.31|5000193
намъ|Pp|167|мꙑ|1p---qd--i|| |10|8|MATT 8.31|5000193
ӣті|V-|671|ити|--pna----i|| |10|8|MATT 8.31|5000193
въ|R-|111|въ|---------n|| |10|8|MATT 8.31|5000193
стадо|Nb|401|стадо|-s---na--i|| |10|8|MATT 8.31|5000193
свиное̄|A-|1020|свинъ|-s---napwi|| · |10|8|MATT 8.31|5000193
Ӣ|C-|13|и|---------n|| |10|8|MATT 8.32|5000194
рече|V-|106|рещи|3saia----i|| |10|8|MATT 8.32|5000194
ӣмъ|Pp|64|и|3p---md--i|| |10|8|MATT 8.32|5000194
ӣдѣте|V-|671|ити|2ppma----i|| · |10|8|MATT 8.32|5000194
о̄ни|Pd|83|онъ|-p---mn--i|| |10|8|MATT 8.32|5000194
же|Df|20|же|---------n|| |10|8|MATT 8.32|5000194
ӣшедъше|V-|684|изити|-pupamn-si|| |10|8|MATT 8.32|5000194
вьнидѫ|V-|380|вънити|3paia----i|| |10|8|MATT 8.32|5000194
въ|R-|111|въ|---------n|| |10|8|MATT 8.32|5000194
свиниѧ̄|Nb|861|свиниꙗ|-p---fa--i|| · |10|8|MATT 8.32|5000194
῾И|C-|13|и|---------n|| |10|8|MATT 8.32|5000194
᾽абіе̄|Df|938|абиѥ|---------n|| |10|8|MATT 8.32|5000194
о̄устръми|V-|1021|оустрьмити|3saia----i|| |10|8|MATT 8.32|5000194
сѧ|Pk|21|себе|3s---qa--i|| |10|8|MATT 8.32|5000194
стадо|Nb|401|стадо|-s---nn--i|| |10|8|MATT 8.32|5000194
въсе|Px|54|вьсь|-s---nn--i|| |10|8|MATT 8.32|5000194
по|R-|77|по|---------n|| |10|8|MATT 8.32|5000194
брѣгоу|Nb|1022|брѣгъ|-s---md--i|| |10|8|MATT 8.32|5000194
въ|R-|111|въ|---------n|| |10|8|MATT 8.32|5000194
море|Nb|1000|морѥ|-s---na--i|| · |10|8|MATT 8.32|5000194
ӣ|C-|13|и|---------n|| |10|8|MATT 8.32|5000194
о̄утопѫ|V-|1023|оутонѫти|3paia----i|| |10|8|MATT 8.32|5000194
въ|R-|111|въ|---------n|| |10|8|MATT 8.32|5000194
водахъ|Nb|355|вода|-p---fl--i|| · |10|8|MATT 8.32|5000194
῾А|C-|85|а|---------n|| |10|8|MATT 8.33|5000195
пасѫщеӣ|V-|1019|пасти#2|-pppamn-wi|| |10|8|MATT 8.33|5000195
бѣжашѧ|V-|1024|бѣжати|3paia----i|| · |10|8|MATT 8.33|5000195
Ӣ|C-|13|и|---------n|| |10|8|MATT 8.33|5000195
шедъше|V-|671|ити|-pupamn-si|| |10|8|MATT 8.33|5000195
въ|R-|111|въ|---------n|| |10|8|MATT 8.33|5000195
градъ|Nb|718|градъ|-s---ma--i|| · |10|8|MATT 8.33|5000195
въӡвѣстішѧ|V-|1025|възвѣстити|3paia----i|| |10|8|MATT 8.33|5000195
вьсѣ|Px|54|вьсь|-p---na--i|| |10|8|MATT 8.33|5000195
о̄|R-|1|о|---------n|| |10|8|MATT 8.33|5000195
бѣсъноую̄|A-|978|бѣсьнъ|-d---mlpwi|| · |10|8|MATT 8.33|5000195
Ӣ|C-|13|и|---------n|| |10|8|MATT 8.34|5000196
се|I-|419|се|---------n|| |10|8|MATT 8.34|5000196
весъ|Px|54|вьсь|-s---ma--i|| |10|8|MATT 8.34|5000196
градъ|Nb|718|градъ|-s---ma--i|| |10|8|MATT 8.34|5000196
ӣӡіде|V-|684|изити|3saia----i|| |10|8|MATT 8.34|5000196
протівѫ|R-|1026|противѫ|---------n|| |10|8|MATT 8.34|5000196
и҃сви|Ne|343|исоусъ|-s---md--i|| · |10|8|MATT 8.34|5000196
Ӣ|C-|13|и|---------n|| |10|8|MATT 8.34|5000196
видѣвъше|V-|479|видѣти|-pupamn-si|| |10|8|MATT 8.34|5000196
молишѧ|V-|409|молити|3paia----i|| |10|8|MATT 8.34|5000196
ӣ|C-|13|и|3s---ma--i|| |10|8|MATT 8.34|5000196
да|G-|366|да|---------n|| |10|8|MATT 8.34|5000196
бі|V-|18|бꙑти|3spsa----i|| |10|8|MATT 8.34|5000196
прѣшелъ|V-|1027|прѣити|-sspamn-si|| |10|8|MATT 8.34|5000196
ѡ̄̄тъ|R-|80|отъ|---------n|| |10|8|MATT 8.34|5000196
прѣдѣлъ|Nb|1028|прѣдѣлъ|-p---mg--i|| |10|8|MATT 8.34|5000196
их|Pp|64|и|3p---mg--i|| · |10|8|MATT 8.34|5000196
Вълѣӡь|V-|456|вълѣсти|-s---mn--i|| |10|9|MATT 9.1|5000197
ӣс҃ъ|Ne|343|исоусъ|-s---mn--i|| |10|9|MATT 9.1|5000197
въ|R-|111|въ|---------n|| |10|9|MATT 9.1|5000197
корабь|Nb|998|корабль|-s---ma--i|| |10|9|MATT 9.1|5000197
прѣӣде|V-|1027|прѣити|3saia----i|| |10|9|MATT 9.1|5000197
ӣ|C-|13|и|---------n|| |10|9|MATT 9.1|5000197
пріде|V-|221|прити|3saia----i|| |10|9|MATT 9.1|5000197
въ|R-|111|въ|---------n|| |10|9|MATT 9.1|5000197
своӣ|Pt|217|свои|3s---ma--i|| |10|9|MATT 9.1|5000197
градъ|Nb|718|градъ|-s---ma--i|| · |10|9|MATT 9.1|5000197
ӣ|C-|13|и|---------n|| |10|9|MATT 9.2|5000198
се|Pd|47|сь|-s---na--i|| |10|9|MATT 9.2|5000198
кь|R-|59|къ|---------n|| |10|9|MATT 9.2|5000198
немоу|Pp|64|и|3s---md--i|| |10|9|MATT 9.2|5000198
прінѣсѧ|V-|535|принести|3paia----i|| |10|9|MATT 9.2|5000198
о̄слабенъ|A-|0|FIXME|-s---mnpsi|| |10|9|MATT 9.2|5000198
жілами|Nb|1030|жила|-p---fi--i|| · |10|9|MATT 9.2|5000198
на|R-|117|на|---------n|| |10|9|MATT 9.2|5000198
о̄дрѣ|Nb|1031|одръ|-s---ml--i|| |10|9|MATT 9.2|5000198
лежѧща|V-|950|лежати|-sppamg-si|| · |10|9|MATT 9.2|5000198
Ӣ|C-|13|и|---------n|| |10|9|MATT 9.2|5000198
видѣв|V-|479|видѣти|-supamn-si|| |10|9|MATT 9.2|5000198
ӣс҃ъ|Ne|343|исоусъ|-s---mn--i|| |10|9|MATT 9.2|5000198
вѣрѫ|Nb|506|вѣра|-s---fa--i|| |10|9|MATT 9.2|5000198
ӣхъ|Pp|64|и|3p---mg--i|| · |10|9|MATT 9.2|5000198
Рече|V-|106|рещи|3saia----i|| |10|9|MATT 9.2|5000198
о̄слабленоумоу|V-|951|ослабити|-suppmd-wi|| · |10|9|MATT 9.2|5000198
дръӡаӣ|V-|1032|дрьзати|2spma----i|| |10|9|MATT 9.2|5000198
чѧдо|Nb|876|чѧдо|-s---nv--i|| · |10|9|MATT 9.2|5000198
Ѡт҃поущаѭ̀тъ|V-|732|отъпоустити|3ppia----i|| |10|9|MATT 9.2|5000198
ті|Pp|304|тꙑ|2s---md--i|| |10|9|MATT 9.2|5000198
сѧ|Pk|21|себе|3s---qa--i|| |10|9|MATT 9.2|5000198
грѣсі|Nb|406|грѣхъ|-p---mn--i|| |10|9|MATT 9.2|5000198
твоӣ|Ps|307|твои|2p---mn--i|| · |10|9|MATT 9.2|5000198
И|C-|13|и|---------n|·:· | |10|9|MATT 9.3|5000199
се|I-|419|се|3s---qa--i|| |10|9|MATT 9.3|5000199
е̄тері|Px|1287|етеръ|-p---mn--i|| |10|9|MATT 9.3|5000199
от҃|R-|80|отъ|---------n|| |10|9|MATT 9.3|5000199
кьнижьникъ|Nb|928|кънижьникъ|-p---mg--i|| |10|9|MATT 9.3|5000199
рѣшѧ|V-|106|рещи|3paia----i|| |10|9|MATT 9.3|5000199
кь|R-|59|къ|---------n|| |10|9|MATT 9.3|5000199
себѣ|Pk|21|себе|3s---ql--i|| · |10|9|MATT 9.3|5000199
сь|Pd|47|сь|-s---mn--i|| |10|9|MATT 9.3|5000199
власв̄имл҃ѣе̄тъ|V-|1033|власвимлꙗти|3spia----i|| · |10|9|MATT 9.3|5000199
Ӣ|C-|13|и|---------n|| |10|9|MATT 9.4|5000200
видѣвъ|V-|479|видѣти|-supamn-si|| |10|9|MATT 9.4|5000200
ӣс҃ъ|Ne|343|исоусъ|-s---mn--i|| |10|9|MATT 9.4|5000200
помъишлениѣ̄|Nb|471|помꙑшлѥниѥ|-p---na--i|| |10|9|MATT 9.4|5000200
ӣхъ|Pp|64|и|3p---mg--i|| |10|9|MATT 9.4|5000200
ре̄че|V-|106|рещи|3saia----i|| · |10|9|MATT 9.4|5000200
въскѫѭ̄|Du|1034|въскѫѭ|---------n|| |10|9|MATT 9.4|5000200
въі|Pp|266|вꙑ|2p---qn--i|| |10|9|MATT 9.4|5000200
помъишлѣ᾽ете|V-|1501|помꙑшлꙗти|2ppia----i|| |10|9|MATT 9.4|5000200
ӡьло|A-|522|зълъ|-s---napsi|| |10|9|MATT 9.4|5000200
въ|R-|111|въ|---------n|| |10|9|MATT 9.4|5000200
с҃рдциӣхъ|V-|0|FIXME|-p---nl--i|| |10|9|MATT 9.4|5000200
ваших·|Pp|0|FIXME|3p---mg--i|| |10|9|MATT 9.4|5000200
Чьто|Pi|134|чьто|-s---na--i|| |10|9|MATT 9.5|5000201
бо|Df|94|бо|---------n|| |10|9|MATT 9.5|5000201
е̄стъ|V-|18|бꙑти|3spia----i|| |10|9|MATT 9.5|5000201
о̄удобѣе̄|A-|260|оудобъ|-s---nncti|| |10|9|MATT 9.5|5000201
решти|V-|106|рещи|--pna----i|| · |10|9|MATT 9.5|5000201
о̄тъпоуштаѭ̄тъ|V-|787|отъпоущати|3ppia----i|| |10|9|MATT 9.5|5000201
ти|Pp|304|тꙑ|2s---qd--i|| |10|9|MATT 9.5|5000201
сѧ|Pk|21|себе|3s---qa--i|| |10|9|MATT 9.5|5000201
грѣсі|Nb|406|грѣхъ|-p---mn--i|| · |10|9|MATT 9.5|5000201
Лі|Du|752|ли|---------n|| |10|9|MATT 9.5|5000201
решті|V-|106|рещи|--pna----i|| |10|9|MATT 9.5|5000201
въстани|V-|975|въстати|2spma----i|| |10|9|MATT 9.5|5000201
ӣ|C-|13|и|---------n|| |10|9|MATT 9.5|5000201
ході|V-|1036|ходити|2spma----i|| · |10|9|MATT 9.5|5000201
Нъ|C-|11|нъ|---------n|| |10|9|MATT 9.6|5000202
да|G-|366|да|---------n|| |10|9|MATT 9.6|5000202
о̄увѣсте|V-|1037|оувѣдѣти|2ppia----i|| · |10|9|MATT 9.6|5000202
᾽ѣко|G-|115|ꙗко|---------n|| |10|9|MATT 9.6|5000202
власть|Nb|927|власть|-s---fa--i|| |10|9|MATT 9.6|5000202
ӣматъ|V-|9|имѣти|3spia----i|| |10|9|MATT 9.6|5000202
с҃нъ|Nb|341|сꙑнъ#1|-p---mg--i|| |10|9|MATT 9.6|5000202
ч҃лчъ|A-|56|чловѣчь|-p---mgpsi|| · |10|9|MATT 9.6|5000202
на|R-|117|на|---------n|| |10|9|MATT 9.6|5000202
ӡемі|Nb|210|землꙗ|-s---fl--i|| |10|9|MATT 9.6|5000202
о̄тъпоуштаті|V-|787|отъпоущати|--pna----i|| |10|9|MATT 9.6|5000202
гр̄ѣхъі|Nb|406|грѣхъ|-p---ma--i|| · |10|9|MATT 9.6|5000202
тогда|Df|673|тъгда|---------n|| |10|9|MATT 9.6|5000202
г҃ла|V-|102|глаголати|3saia----i|| |10|9|MATT 9.6|5000202
о̄слабленоумоу|V-|951|ослабити|-suppmd-wi|| · |10|9|MATT 9.6|5000202
Въстани|V-|975|въстати|2spma----i|| |10|9|MATT 9.6|5000202
въӡьмі|V-|606|възѧти|2spma----i|| |10|9|MATT 9.6|5000202
ложе|Nb|432|ложе|-s---na--i|| |10|9|MATT 9.6|5000202
сво҃е̄|Pt|217|свои|3s---na--i|| · |10|9|MATT 9.6|5000202
ӣ|C-|13|и|---------n|| |10|9|MATT 9.6|5000202
᾽иді|V-|671|ити|2spma----i|| |10|9|MATT 9.6|5000202
въ|R-|111|въ|---------n|| |10|9|MATT 9.6|5000202
дом|Nb|0|FIXME|-s---mi--i|| |10|9|MATT 9.6|5000202
своӣ|Pt|217|свои|3s---ma--i|| · |10|9|MATT 9.6|5000202
видѣвьше|V-|479|видѣти|-pupamn-si|| |10|9|MATT 9.8|5000203
же|Df|20|же|---------n|| |10|9|MATT 9.8|5000203
народі|Nb|627|народъ|-p---mn--i|| |10|9|MATT 9.8|5000203
чюдішѧ|V-|1007|чоудити|3paia----i|| |10|9|MATT 9.8|5000203
