628,поганьскъ,A-
629,цѣсарити,V-
630,циркънъ,A-
631,тврьдь,Nb
632,оуподобити,V-
633,бальство,Nb
634,ꙗкъже,Pr
635,възлюбити,V-
636,такъжде,Pd
637,творити,V-
638,раздрѣшениѥ,Nb
639,помощь,Nb
640,пѧть,Ma
641,въздвигнѫти,V-
642,похоть,Nb
643,кꙑиже,Pr
644,възлюблѥниѥ,Nb
645,зълоба,Nb
646,върѣснити,V-
647,тьмьнъ,A-
648,отъвести,V-
649,закленѫти,V-
650,достоино,Df
651,въсѫдьнъ,A-
652,отѧти,V-
653,лѫкавьство,Nb
654,съ,Pd
655,прѣставлѥниѥ,Nb
656,съвѣстовати,V-
657,ничьтоже,Px
658,противити,V-
659,такоже,Df
660,приспѣти,V-
661,помолити,V-
662,приснодѣва,Nb
663,мариꙗ,Ne
664,прѣподобьнъ,A-
665,чистъ,A-
666,дѣва,Nb
667,възвеселити,V-
668,отъплатити,V-
669,оставити,V-
670,олътарь,Nb
671,ити,V-
672,съмирити,V-
673,тъгда,Df
674,оувѣщати,V-
675,сѫпьрь,Nb
676,скоро,Df
677,доньде,G-
678,пѫть,Nb
679,прѣдати,V-
680,сѫдии,Nb
681,слоуга,Nb
682,тьмьница,Nb
683,въврѣщи,V-
684,изити,V-
685,отътѫдѣ,Df
686,въздати,V-
687,послѣдьнии,A-
688,кодрантъ,Nb
689,слꙑшати,V-
690,древльнь,A-
691,прѣлюбꙑ,Nb
692,възьрѣти,V-
693,жена,Nb
694,оуже,Df
695,деснъ,A-
696,съблажнꙗти,V-
697,изѧти,V-
698,врѣщи,V-
699,оунии,A-
700,погꙑбати,V-
701,геона,Nb
702,оусѣщи,V-
703,аще,Df
704,поустити,V-
705,распоустьнъ,A-
706,поущати,V-
707,развѣ,R-
708,любодѣꙗньнъ,A-
709,дѣꙗти,V-
710,потьпѣга,Nb
711,поимати,V-
712,клѧти,V-
713,отънѫдь,Df
714,прѣстолъ,Nb
715,подъножиѥ,Nb
716,нога,Nb
717,иѥроусалимъ,Ne
718,градъ,Nb
719,глава,Nb
720,власъ,Nb
721,бѣлъ,A-
722,чрьнъ,A-
723,вашь,Ps
724,ни,I-
725,неприꙗзнь,Nb
726,за,R-
727,зѫбъ,Nb
728,оударити,V-
729,ланита,Nb
730,сѫдъ,Nb
731,риза,Nb
732,отъпоустити,V-
733,срачица,Nb
734,поѩти,V-
735,попьрище,Nb
736,оу,R-
737,даꙗти,V-
738,заѩти,V-
739,отъвратити,V-
740,искрьнии,A-
741,възненавидѣти,V-
742,врагъ,Nb
743,любити,V-
744,ненавидѣти,V-
745,напасть,Nb
746,изгонити,V-
747,слъньце,Nb
748,сиꙗти,V-
749,дъждити,V-
750,мьзда,Nb
751,мꙑтарь,Nb
752,ли,Du
753,цѣловати,V-
754,дроугъ,Nb
755,тъкъмо#1,Df
756,съврьшенъ,A-
757,ꙗко,Dq
758,вънимати,V-
759,милостꙑни,Nb
760,ни,Df
761,въстрѫбити,V-
762,ѵпокритъ,Nb
763,съньмище,Nb
764,стьгна,Nb
765,въсприѩти,V-
766,чоути,V-
767,шоуица,Nb
768,десница,Nb
769,таина,Nb
770,авѣ,Df
771,ꙗко#1,Df
772,лицемѣръ,Nb
773,распѫтиѥ,Nb
774,стоꙗти,V-
775,въсприимати,V-
776,клѣть,Nb
777,затворити,V-
778,ѩзꙑчьникъ,Nb
779,глаголаниѥ,Nb
780,трѣбовати,V-
781,прошениѥ,Nb
782,цѣсарьствиѥ,Nb
783,хлѣбъ,Nb
784,настати,V-
785,дьньсь,Df
786,длъгъ,Nb
787,отъпоущати,V-
788,длъжьникъ,Nb
789,въвести,V-
790,съгрѣшениѥ,Nb
791,постити,V-
792,просмраждати,V-
793,лице,Nb
794,помазати,V-
795,оумꙑти,V-
796,съкрꙑвати,V-
797,съкровище,Nb
798,идеже,Dq
799,чрьвь,Nb
800,тьлꙗ,Nb
801,тьлити,V-
802,тать,Nb
803,подъкопавати,V-
804,красти,V-
805,свѣтильникъ,Nb
806,простъ,A-
807,свѣтьлъ,A-
808,лѫкавъ,A-
809,свѣтъ#1,Nb
810,тьма#1,Nb
811,тѣ,Df
812,кольми,Du
813,никꙑиже,Px
814,работати,V-
815,неродити,V-
816,мамона,Nb
817,пещи,V-
818,ꙗсти,V-
819,облѣщи,V-
820,болии,A-
821,одежда,Nb
822,пътица,Nb
823,сѣти,V-
824,жѧти,V-
825,житьница,Nb
826,питѣти,V-
827,паче,Df
828,лоучии,A-
829,лакъть,Nb
830,съмотрити,V-
831,кринъ,Nb
832,сельнъ,A-
833,расти,V-
834,троуждати,V-
835,прѧсти,V-
836,соломонъ,Ne
837,сѣно,Nb
838,оутрѣ,Df
839,огнь,Nb
840,въметати,V-
841,одѣꙗти,V-
842,маловѣръ,A-
843,одѣти,V-
844,оутрѣи,A-
845,оутрьнь,A-
846,довьлѣти,V-
847,осѫждати,V-
848,осѫдити,V-
849,сѫдити,V-
850,мѣра,Nb
851,мѣрити,V-
852,възмѣрити,V-
853,сѫчьць,Nb
854,брьвьно,Nb
855,сь,I-
856,прьвѣѥ,Df
857,оузьрѣти,V-
858,пьсъ,Nb
859,пометати,V-
860,бисьръ,Nb
861,свиниꙗ,Nb
862,попьрати,V-
863,вратити,V-
864,растръгнѫти,V-
865,тлѣщи,V-
866,отврѣсти,V-
867,обрѣтати,V-
868,отврьзати,V-
869,еда,Du
870,камꙑ,Nb
871,рꙑба,Nb
872,змиꙗ,Nb
873,лѫкавьнъ,A-
874,оумѣти,V-
875,даꙗниѥ,Nb
876,чѧдо,Nb
877,ѥлико,Pr
878,пророкъ,Nb
879,ѫзъкъ,A-
880,врата,Nb
881,пространъ,A-
882,широкъ,A-
883,пагоуба,Nb
884,въходити,V-
885,коль,Du
886,тѣснъ,A-
887,мало,Df
888,лъжь,A-
889,приходити,V-
890,овьчь,A-
891,вънѫтрь,Df
892,влькъ,Nb
893,хꙑщьникъ,Nb
894,познати,V-
895,обимати,V-
896,трьниѥ,Nb
897,грознъ,Nb
898,рѣпиѥ,Nb
899,смокꙑ,Nb
900,дрѣво,Nb
901,посѣкати,V-
902,въмѣтати,V-
903,пророчьствовати,V-
904,бѣсъ,Nb
905,исповѣдѣти,V-
906,николиже,Df
907,знати,V-
908,дѣлати,V-
909,безакониѥ,Nb
910,мѫдръ,A-
911,съзьдати,V-
912,храмина,Nb
913,сънити,V-
914,дъждь,Nb
