23|10,1
7|1,1
12|18,1
22|30,1
2|11,1
27|14,1
5|28,1
33|14,1
19|23,1
19|19,1
5|34,1
18|34,2
2|13,1
14|18,1
38|17,2
13|8,1
11|28,1
4|15,1
17|18,1
21|4,1
10|24,1
8|37,2
9|8,2
9|35,2
13|18,3
18|6,3
29|11,1
32|34,1
33|6,16
2|7,1
35|14,1
3|29,1
5|6,2
5|5,2
23|6,1
30|2,2
6|36,6
38|32,15
30|7,2
30|13,22
38|7,7
17|13,5
7|38,2
29|25,137
26|11,2
18|14,1
11|29,7
29|15,7
7|17,7
18|25,9
35|35,21
7|2,8
10|29,3
2|30,1
25|8,4
14|38,1
36|12,2
5|29,3
15|5,1
6|8,2
35|34,8
22|2,4
20|30,2
15|29,6
24|19,5
20|35,8
25|6,47
13|37,6
2|29,5
26|15,6
5|2,19
2|33,21
9|13,11
25|22,159
18|18,3
25|37,3
23|25,60
8|32,13
22|19,11
33|2,4
33|34,6
13|36,4
18|29,100
20|36,10
16|29,8
18|38,1
20|19,4
35|8,17
22|6,3
36|34,1
12|33,64
20|20,2
3|15,12
22|33,6
18|8,2
20|18,3
22|22,16
27|32,97
9|34,5
29|9,3
18|22,1
33|7,1
20|6,53
3|34,68
30|6,1
35|17,269
22|34,39
6|15,3
25|13,13
33|36,1
12|23,2
6|27,8
14|32,19
13|12,1
34|25,8
30|30,2
9|17,32
27|37,5
16|34,139
35|3,2
8|7,1
29|20,31
37|34,16
18|36,13
27|34,23
29|35,9
8|22,200
29|13,15
5|25,189
20|7,12
36|9,104
29|8,23
23|35,48
32|11,67
19|5,45
5|11,17
15|34,12
17|7,71
37|12,12
5|23,22
12|13,97
18|7,3
5|10,66
6|20,1
27|33,877
38|13,4
25|17,35
7|25,3
7|13,4
3|32,3
20|34,14
2|14,65
23|27,26
9|27,94
12|34,33
23|36,1
2|23,1
7|30,2
36|17,30
35|30,3
7|12,102
30|8,3
9|30,151
13|6,1
34|19,7
20|3,5
7|14,1
12|8,3
18|23,154
19|20,21
10|23,416
33|8,212
14|30,9
38|2,5
6|35,3
6|23,1
10|2,343
30|14,480
10|32,4
37|7,41
30|17,21
18|32,494
22|38,4
25|5,351
20|13,16
7|11,211
8|14,10
29|27,119
20|29,909
34|3,8
14|5,267
29|12,449
25|29,162
25|11,98
8|35,205
27|6,75
17|29,488
34|11,394
5|32,36
6|9,82
27|22,37
10|11,237
17|27,2
25|16,868
13|17,2
34|30,1268
34|29,2
13|16,2352
20|32,5779
11|5,1
32|18,462
14|2,5
35|15,4854
15|35,2381
37|8,2
5|9,2569
23|37,2000
11|24,1
32|37,2357
18|5,2026
22|37,13482
29|18,66
8|5,4853
23|33,433
37|30,3
16|17,4269
24|32,488
38|29,288
17|16,4281
35|11,4527
13|38,23
29|17,65
11|35,3537
10|36,537
32|9,1328
22|24,1468
15|8,3186
24|22,4149
23|23,237
22|23,5922
36|20,8497
15|7,723
25|20,454
35|10,1840
13|32,1594
35|5,2848
10|35,2641
32|8,1271
11|34,17673
16|27,3405
5|15,14645
18|16,2331
25|32,1120
24|10,753
2|37,518
22|12,2312
3|20,1
24|33,747
17|17,18
1|22,1
22|35,3310
16|7,849
37|20,2640
35|13,236
37|11,5722
15|38,3458
16|32,450
30|29,878
9|16,8474
13|35,709
10|38,1111
38|10,3822
16|37,3178
11|3,9
32|16,1102
5|13,841
12|29,531
34|2,279
30|22,165
9|9,261
37|38,4
16|25,67
11|11,125
18|27,291
5|17,1981
34|6,54
17|5,12378
18|35,553
32|32,166
11|19,131
38|15,2390
24|38,581
10|6,154
30|32,2378
23|16,7
35|27,55
38|5,496
6|38,88
33|32,3000
26|16,64
37|16,5625
16|3,25
17|35,743
10|19,29
16|36,740
38|9,49
10|20,764
7|23,565
15|15,5343
23|30,20
20|10,3115
22|32,1798
