486,59088
9,59090
899,59091
271,59092
297,59093
940,59094
344,59095
1252,59096
359,59097
171,59098
1677,59099
1679,59100
1374,59101
82,59102
746,59103
1678,59104
1375,59105
752,59119
944,59122
1277,59123
1244,59124
375,59125
299,59126
311,59127
44,59128
1680,59130
1681,59131
114,59132
30,59133
1164,59134
928,59135
943,59136
627,59137
926,59138
112,59139
1163,59140
1799,59197
211,59198
1103,59199
2139,59200
2138,59201
2140,59202
2142,59204
1309,59205
1430,59206
998,59207
1279,59208
157,59213
2143,59217
1216,59218
1574,59219
1011,59220
48,59223
1004,59225
506,59226
1429,59228
924,59229
917,59230
265,59233
47,59234
1014,59237
1948,59241
1017,59242
1505,59244
2144,59247
409,59248
1049,59249
1020,59250
457,59251
401,59252
904,59256
167,59257
1013,59270
1387,59271
718,59272
1493,59274
1690,59275
1314,59276
2300,59280
438,59281
1772,59282
1894,59284
230,59285
1091,59287
1659,59288
1086,59289
884,59290
1663,59291
419,59292
780,59293
183,59322
554,59323
1692,59324
1432,59325
11,59326
1080,59327
553,59329
589,59330
560,59331
723,59333
787,59334
732,59335
2301,59336
585,59337
790,59338
760,59339
1438,59340
1694,59341
263,59343
1945,59344
1451,59350
361,59408
865,59411
1293,59412
31,59413
1563,59414
2011,59418
1022,59426
1343,59427
1024,59428
7943,59430
5095,59433
1271,59434
1041,59435
1944,59438
35,59467
467,59469
564,59473
771,59474
878,59475
138,59476
927,59477
1307,59485
1702,59486
1701,59487
911,59488
1703,59489
1704,59490
433,59492
302,59493
316,59494
321,59495
1700,59496
2303,59497
165,59498
511,59499
1705,59504
870,59513
2305,59514
719,59515
2306,59516
1144,59540
76,59541
2307,59542
253,59543
1695,59544
2308,59545
547,59548
1710,59559
1386,59560
1028,59564
2100,59566
1954,59659
374,59745
62,59746
2146,59748
2304,59754
436,59756
1711,59757
1712,59758
1713,59759
1156,59760
1260,59914
1731,59920
988,59921
2762,59922
72,59924
1325,59926
793,59927
385,59928
617,59997
1734,59998
1545,59999
1805,60000
1735,60001
535,60002
1581,60003
1739,60004
1738,60005
156,60006
1740,60007
1007,60008
34,60009
1742,60011
876,60019
734,60020
615,60021
1342,60022
1068,60024
244,60050
290,60051
2278,60057
1744,60060
1516,60061
255,60062
1399,60069
591,60071
250,60102
502,60105
1748,60106
877,60107
1479,60110
267,60111
996,60118
1600,60119
1749,60120
1005,60135
1655,60136
2039,60137
2073,60138
1576,60139
1324,60140
2075,60141
2076,60142
15,60144
975,60145
1758,60146
2310,60147
1752,60150
1750,60151
1751,60152
1507,60155
233,60182
929,60183
783,60184
795,60186
2077,60188
950,60189
839,60190
973,60191
33,60192
1204,60193
772,60195
32,60196
1446,60198
2214,60199
603,60203
577,60204
818,60205
933,60215
726,60217
2078,60227
747,60228
391,60229
979,60230
978,60231
435,60232
1448,60233
315,60252
55,60253
954,60254
2079,60256
2080,60257
1093,60258
1021,60261
1411,60262
113,60263
37,60265
1431,60266
81,60267
861,60268
941,60271
312,60283
4709,60284
2148,60286
716,60289
1067,60290
1059,60291
2149,60300
517,60301
2311,60302
408,60303
46,60306
827,60327
2150,60328
550,60329
50,60331
1515,60334
1073,60335
2091,60336
974,60337
2151,60338
2152,60340
2103,60341
2154,60342
1835,60343
2153,60344
567,64012
740,64013
743,64015
1046,64016
58,64017
2312,64018
2313,64019
2314,64020
1757,64021
1085,64023
1262,64024
742,64025
715,64026
1008,64029
2180,64030
1087,64031
1770,64032
2315,64033
1769,64034
301,64035
1730,64036
1771,64037
1206,64038
1777,64039
1776,64040
2317,64041
2316,64042
462,64043
1305,64044
2318,64045
1998,64046
1125,64047
2319,64048
2082,64049
1104,64050
1025,64057
1414,64068
1614,64089
902,64090
2320,64093
2321,64094
598,64103
395,64116
1284,64117
2322,64118
1822,64120
2323,64121
122,64122
387,64123
1444,64124
1472,64133
932,64134
935,64135
1620,64136
1094,64137
936,64138
937,64139
1029,64142
2147,64153
1792,64159
597,64163
2212,64164
2215,64166
424,64170
939,64171
665,64172
1170,64173
945,64174
1441,64175
469,64176
1147,64177
2216,64178
1436,64179
1437,64180
1447,64181
981,64182
1320,64191
1160,64194
1253,64195
2220,64199
2218,64200
873,64201
1463,64203
179,64204
2225,64205
1459,64207
1460,64208
1458,64209
1461,64210
653,64211
2223,64212
1337,64213
2224,64214
2157,64217
2217,64220
1550,64221
1863,64224
2309,64228
2324,64231
1288,64232
1823,64234
925,64236
1826,64237
582,64238
1827,64239
1829,64240
128,64241
1455,64242
1830,64243
2325,64244
622,64245
999,64246
983,64247
1831,64248
2326,64249
1836,64250
2327,64251
275,64252
1274,64253
5,64254
942,64255
590,64256
946,64257
889,64261
2083,64263
770,64264
2084,64267
329,64270
951,64271
1030,64272
137,64273
2088,64275
2085,64277
798,64278
2086,64279
2087,64280
1031,64281
2219,64282
2222,64283
1501,64288
606,64330
210,64341
2226,64363
471,64389
1146,64390
2328,64391
1453,64392
516,64393
817,64394
1148,64395
744,64396
1149,64397
187,64398
1150,64399
2227,64403
2228,64404
57,64405
969,64406
1839,64407
1837,64408
1838,64409
1842,64410
378,64411
1841,64412
673,64413
1840,64414
1152,64415
856,64416
621,64417
1470,64419
371,64420
652,64421
858,64425
377,64426
1473,64427
1471,64428
2230,64430
2161,64431
1465,64432
2231,64435
2232,64436
1187,64437
2235,64438
1798,64439
2236,64440
1979,64441
1115,64443
2238,64444
1088,64445
2191,64446
145,64448
1478,64449
1481,64450
1484,64453
1485,64455
369,64508
906,64509
2090,64516
1109,64517
1040,64518
1341,64574
1486,64575
1417,64576
1420,64577
456,64578
2240,64579
2233,64582
298,64583
1498,64584
2105,64585
1359,64586
1499,64587
1403,64588
2229,64608
1747,64673
259,64675
1217,64676
1844,64678
1845,64681
1846,64682
608,64686
289,64687
1847,64696
1509,64697
766,64723
2203,64725
1382,64727
640,64729
1418,64730
472,64731
1265,64732
2329,64733
888,64736
1682,64737
1618,64738
1852,64739
809,64740
1853,64741
2332,64742
2330,64743
2331,64744
1219,64746
1184,64747
291,64748
1527,64749
1989,64750
2333,64751
1099,64753
1670,64754
1858,64755
1310,64756
1656,64757
2242,64758
2243,64759
1504,64761
1503,64762
1205,64763
2244,64768
1833,64805
1865,64810
1879,64811
470,64813
2334,64814
169,64815
2335,64843
1490,64844
2254,64846
478,64847
1901,64858
1902,64859
869,64860
1043,64871
1903,64872
2336,64873
2337,64874
2338,64875
1905,64876
1264,64900
1906,64901
1647,64902
1907,64908
2339,64909
1189,64915
1378,64916
1628,64917
305,64943
834,64967
2340,64968
1908,64969
1909,64970
1423,64971
2341,64972
1910,64973
464,64974
1132,64975
1255,64976
1140,64979
1947,64981
1114,65049
1113,65050
2342,65058
601,65059
1911,65060
2343,65062
993,65063
1197,65064
1897,65065
2344,65066
1100,65068
2345,65069
1668,65070
1720,65071
1716,65072
2346,65073
1626,65074
1927,65075
1611,65076
1914,65077
1915,65078
2245,65079
1096,65080
1173,65083
1520,65084
1521,65085
1519,65086
1522,65087
2246,65088
1497,65089
390,65090
2250,65092
1525,65093
1526,65094
2247,65095
146,65096
721,65097
326,65098
2248,65099
2249,65100
1268,65101
358,65102
2251,65105
2252,65106
2253,65107
1709,65108
1198,65112
596,65113
365,65114
1177,65115
429,65116
1062,65117
1916,65118
1814,65119
1918,65120
575,65122
1919,65125
1191,65127
1920,65128
1098,65129
1097,65130
2347,65131
1933,65133
1924,65134
124,65135
785,65136
1923,65137
1925,65141
1926,65143
661,65149
1928,65161
1929,65162
2348,65167
2256,65187
753,65188
2257,65189
2258,65190
2259,65191
2260,65192
727,65193
602,65196
1536,65197
1537,65198
1474,65199
1534,65200
2262,65201
2263,65202
2264,65203
1533,65204
513,65205
1141,65206
579,65207
1733,65209
1259,65210
2101,65211
1930,65228
1549,65277
2265,65278
2266,65279
2267,65280
2074,65281
2268,65282
641,65283
1541,65285
1037,65287
468,65288
820,65289
1464,65290
2096,65294
2097,65296
1221,65299
2099,65300
2261,65302
2269,65351
2270,65352
135,65353
570,65354
558,65356
1605,65357
2273,65358
750,65359
1176,65360
125,65416
2274,65417
2275,65418
1554,65419
1560,65420
799,65422
1877,65423
2276,65424
36,65425
2281,65430
2280,65431
1568,65433
1587,65434
195,65435
70,65437
1598,65438
283,65439
1595,65440
1597,65443
1596,65444
1220,65445
2098,65446
751,65554
508,65555
970,65557
1045,65558
1047,65559
2282,65582
2277,65617
1743,65618
2283,65619
1421,65620
1761,65621
2284,65622
363,65623
411,65624
2285,65625
1606,65627
2286,65628
1810,65629
1633,65630
1609,65633
43,65634
1610,65636
1179,65639
2288,65641
1612,65642
1338,65643
1270,65645
1615,65646
1616,65647
1617,65648
1304,65650
2289,65651
1621,65652
848,65654
1990,65656
1015,65657
918,65662
1645,65678
1642,65679
1649,65680
166,65681
2290,65682
1648,65683
1650,65684
1652,65686
610,65687
2291,65688
1653,65689
2292,65690
2293,65691
2294,65692
1084,65693
1083,65694
1032,65695
2295,65697
2049,65708
2050,65709
915,65710
126,65711
1699,65716
1143,65724
1145,65725
1961,65726
844,65727
1946,65730
1971,65731
362,65732
2362,65734
2363,65735
68,65736
295,65737
1974,65738
2364,65739
1973,65740
1813,65741
466,65742
1898,65743
891,65744
2365,65745
1983,65746
957,65747
1987,65748
2367,65749
1988,65750
2366,65751
1566,65752
2357,65753
934,65754
2368,65755
1193,65756
1984,65757
2104,65787
2155,65808
2156,65809
1316,65811
1092,65817
982,65818
2159,65822
1051,65823
2160,65824
1077,65826
1992,65838
2370,65840
2371,65841
2369,65842
1994,65843
1993,65844
97,65845
737,65846
2372,65848
1413,65851
172,65852
1590,65853
980,65855
2373,65856
2374,65857
2001,65859
2002,65860
913,65861
2003,65862
2004,65863
1079,65879
1215,65880
1625,65881
1624,65882
810,65883
2009,65885
2010,65886
1034,65887
2112,65888
2377,65890
1569,65892
2379,65893
2380,65894
2378,65895
1782,65896
2020,65897
948,65898
663,65899
2381,65901
2382,65902
1392,65906
2383,65908
2384,65909
1183,65910
2385,65911
251,65912
2030,65913
1398,65914
2386,65918
2026,65921
2027,65922
444,65923
2028,65924
2387,65925
1380,65926
2376,65927
2197,65931
238,65932
2388,65933
794,65934
2389,65935
1312,65936
2036,65937
1608,65938
843,65939
821,65940
2390,65942
2391,65943
2163,65944
216,65945
1210,65947
1722,65949
1078,65951
2392,65961
2393,65962
2168,65963
872,65965
423,65966
1225,65967
779,65968
2396,65969
1161,65972
2395,65973
2107,65975
2106,65977
1111,65981
2108,65983
1107,65992
1042,65993
736,65994
2109,65995
2110,65997
1154,65998
625,66034
791,66061
1052,66062
1050,66064
1108,66086
1112,66087
1105,66088
1106,66089
2092,66105
745,66107
1931,66108
1932,66109
155,66110
2349,66111
874,66112
2350,66113
1935,66114
1936,66115
660,66116
1937,66117
1938,66118
1939,66119
2351,66120
1940,66121
1118,66141
2375,66142
2012,66143
1995,66144
2013,66145
2014,66146
573,66147
823,66149
1384,66151
728,66152
1941,66153
1942,66155
1287,66157
1891,66158
2352,66159
867,66161
1630,66163
481,66164
2356,66165
2355,66166
1673,66167
1899,66186
2353,66187
2354,66188
1570,66190
396,66191
1951,66192
2358,66193
729,66194
1982,66195
190,66196
1953,66197
2359,66198
475,66200
2360,66202
1955,66206
89,66207
1956,66208
2045,66211
2044,66212
2046,66214
680,66222
682,66223
674,66224
675,66225
676,66226
1082,66228
690,66229
518,66231
697,66232
698,66233
1245,66244
1247,66245
1248,66246
700,66247
42,66248
699,66249
702,66250
1308,66251
822,66252
1311,66253
398,66254
2115,66256
1313,66257
896,66258
1317,66259
833,66260
2116,66261
1318,66263
1390,66265
708,66267
710,66268
711,66269
712,66270
480,66271
713,66272
714,66273
722,66274
725,66275
658,66276
522,66277
730,66278
733,66279
735,66280
739,66281
738,66282
741,66283
748,66284
749,66285
71,66286
482,66287
754,66288
1214,66290
2164,66293
2165,66294
27,66295
292,66296
2166,66298
2167,66299
1395,66300
2169,66301
1415,66302
1139,66305
2171,66307
2173,66309
2170,66310
2174,66311
1135,66313
2175,66315
2176,66316
1138,66317
1133,66318
1134,66319
2177,66320
1873,66321
495,66322
1396,66324
756,66325
759,66327
761,66328
762,66329
764,66330
392,66331
765,66332
1410,66335
769,66337
767,66338
768,66339
1401,66340
2179,66342
448,66343
775,66344
777,66345
776,66346
485,66347
778,66348
781,66349
536,66350
505,66351
784,66352
788,66353
786,66354
789,66369
325,66370
792,66372
796,66373
797,66374
800,66376
801,66377
802,66378
803,66379
804,66380
805,66381
807,66382
806,66383
647,66384
808,66386
514,66432
758,66453
811,66463
1278,66464
1276,66465
814,66467
813,66468
816,66469
815,66470
620,66473
825,66478
826,66479
824,66482
152,66483
141,66492
829,66493
830,66497
831,66498
832,66499
277,66500
2184,66502
1209,66504
2181,66505
350,66506
2182,66508
1402,66509
835,66510
300,66511
836,66513
841,66515
812,66516
837,66517
842,66519
838,66520
840,66521
569,66526
846,66528
645,66529
2186,66544
578,66545
2187,66546
1408,66560
1849,66561
2111,66562
181,66564
309,66565
2188,66566
887,66567
1039,66569
2024,66571
894,66596
1412,66597
2190,66598
1539,66599
847,66600
850,66602
851,66603
852,66604
849,66605
853,66606
854,66608
2192,66609
2194,66631
2195,66633
2193,66634
862,66648
863,66649
864,66650
860,66652
866,66653
868,66654
2196,66658
871,66668
491,66669
875,66670
197,66676
879,66680
880,66681
881,66684
882,66685
100,66687
883,66688
886,66691
2114,66693
1422,66717
1159,66752
1335,66757
1336,66758
1332,66759
1333,66760
2117,66761
1339,66762
2118,66763
2119,66764
2120,66765
2124,66766
1227,66768
2125,66779
1188,66780
1347,66781
1346,66782
2126,66783
2127,66784
2128,66785
178,66786
330,66787
2130,66788
1002,66789
1066,66790
2131,66791
2132,66792
2133,66793
1003,66794
2134,66795
2135,66796
1006,66797
1791,66801
1329,66802
632,66810
2122,66811
1425,66818
1426,66819
2199,66820
2200,66821
953,66822
2198,66823
1344,66825
592,66826
1356,66827
1355,66828
1354,66829
1358,66830
2129,66831
1357,66832
2201,66833
1428,66834
2202,66836
397,66841
1435,66843
2204,66844
903,66855
1445,66856
119,66857
1018,66858
1450,66859
1449,66860
303,66861
1452,66862
1257,66863
1258,66864
1454,66865
1291,66866
1457,66867
1462,66868
1467,66870
1468,66871
1117,66872
989,66899
1074,66900
2213,66903
1721,66905
2208,66907
2043,66908
2209,66909
2210,66911
1181,66912
1182,66913
1186,66919
526,66920
1194,66936
2207,66938
685,66939
1195,67001
670,67031
672,67032
1351,67033
1623,67035
1389,67037
308,67038
1572,67039
1286,67040
1627,67043
2521,67044
3093,67047
1629,67051
1631,67052
1632,67053
984,67054
2865,67055
1634,67056
1635,67057
1637,67059
1639,67062
2720,67064
956,67067
1651,67070
1330,67090
1442,67091
1443,67092
7281,67093
512,67094
955,67096
1476,67097
1477,67099
962,67102
1201,67118
1237,67121
1236,67122
1487,67123
1488,67124
1496,67125
1207,67130
1208,67134
1638,67157
1660,67160
1662,67161
2047,67166
2066,67167
1239,67174
1672,67178
1666,67215
1212,67218
1213,67219
1121,67220
1190,67221
1185,67222
1202,67223
1203,67224
101,67226
1667,67227
1675,67228
949,67230
99,67231
1683,67232
1684,67233
1686,67234
2502,67235
1691,67236
1218,67243
1223,67244
180,67247
1290,67249
1500,67251
1502,67252
1506,67253
1199,67254
1508,67285
1511,67286
1510,67287
1512,67288
1517,67290
1518,67291
1523,67292
1524,67293
1373,67294
1200,67299
1514,67325
2067,67326
453,67327
1528,67328
1261,67329
458,67330
1531,67331
245,67332
1532,67342
1535,67347
1689,67350
1406,67351
1693,67352
908,67354
1696,67355
1697,67356
1698,67357
1706,67358
1707,67359
1708,67360
1714,67364
357,67366
1540,67385
388,67386
619,67388
1544,67389
624,67390
1546,67393
1547,67394
1548,67395
1240,67397
1556,67398
1557,67399
1558,67400
1551,67401
1552,67402
1555,67404
1302,67405
1369,67406
1559,67407
262,67438
148,67439
1565,67440
1543,67441
474,67443
1567,67444
1571,67445
1573,67446
1575,67448
1577,67449
623,67450
1035,67451
1582,67452
1579,67453
1580,67454
1578,67455
1400,67456
1058,67457
1056,67458
1055,67459
1057,67460
1060,67461
1054,67462
1583,67463
1584,67464
1063,67465
335,67466
1564,67467
2093,67468
2094,67469
1065,67470
2095,67472
459,67474
1586,67477
1585,67478
1717,67493
1715,67494
1226,67495
1131,67496
1136,67498
1231,67499
1233,67501
1230,67502
1235,67504
1158,67505
907,67506
1718,67507
1719,67508
3826,67509
1723,67510
1724,67511
1727,67517
1728,67519
1725,67520
1726,67521
1729,67522
966,67525
967,67526
1737,67530
1591,67534
1599,67536
1601,67537
1604,67538
1602,67539
1603,67540
1379,67543
1619,67545
1622,67546
1241,67547
1238,67548
1242,67549
1243,67550
1592,67560
1594,67561
1491,67564
1492,67565
1494,67566
1495,67567
1372,67568
2397,67584
2398,67585
182,67586
2399,67587
2402,67588
2403,67589
2400,67590
2404,67591
339,67592
2408,67594
2411,67595
2412,67596
2414,67597
2415,67598
78,67599
2416,67600
2417,67601
2413,67602
2418,67603
1095,67604
1816,67605
2419,67606
2420,67607
2421,67608
503,67609
2298,67610
2424,67611
2422,67612
2423,67613
1089,67614
1868,67615
2425,67616
2426,67617
507,67618
2427,67619
317,67620
2429,67621
2428,67622
666,67623
2430,67624
2431,67625
2433,67626
2434,67627
2436,67631
2437,67632
2438,67633
2439,67634
2440,67635
2441,67636
2442,67638
2443,67639
2444,67640
2445,67642
2446,67644
2447,67646
2448,67648
337,67649
2449,67650
1949,67651
2450,67652
2452,67653
2451,67654
320,67655
1883,67656
2454,67657
2453,67658
293,67659
389,67660
1892,67661
2456,67662
2455,67663
963,67664
2457,67665
1741,67666
1745,67667
1753,67670
1755,67671
2458,67673
2459,67674
1978,67675
2460,67676
2461,67677
2467,67678
2123,67679
240,67680
2468,67681
2469,67682
2470,67683
2471,67684
2472,67685
1843,67686
2473,67687
2474,67689
2475,67690
2476,67691
1427,67692
2000,67693
2478,67696
2479,67697
2480,67698
2481,67700
75,67701
2484,67703
1820,67704
2482,67706
2483,67707
2486,67708
2487,67709
2488,67710
1756,67713
402,67715
2490,67716
61,67717
2491,67718
2492,67719
2493,67720
2499,67721
2500,67729
2501,67730
2504,67731
2503,67732
254,67733
2505,67734
1759,67735
2506,67736
2494,67737
1900,67738
1960,67739
2510,67740
2511,67741
2512,67742
2507,67743
2513,67744
2514,67745
2508,67746
2509,67747
2518,67748
2519,67749
2520,67750
2516,67751
2517,67752
1282,67753
1283,67754
2522,67755
901,67756
1416,67757
2524,67758
2525,67759
2523,67760
1762,67763
1763,67764
1760,67766
1765,67769
1766,67770
1767,67771
1768,67772
1773,67773
1128,67775
2530,67776
2531,67777
400,67778
649,67779
2532,67780
2533,67781
2534,67782
384,67794
1365,67795
1821,67796
2597,67797
2598,67798
2599,67799
1775,67800
264,67801
1778,67802
1781,67803
1038,67804
1779,67805
1780,67806
1123,67808
920,67809
1081,67810
2034,67811
2600,67812
2601,67813
2605,67814
2602,67815
2603,67816
2604,67817
2606,67818
2535,67821
2608,67822
2610,67824
2609,67825
2611,67827
539,67828
185,67829
2613,67830
2612,67831
2615,67832
2616,67834
2617,67870
2618,67871
2619,67872
2622,67873
2624,67874
2623,67875
2625,67876
2628,67889
1433,67890
2630,67891
2631,67892
2632,67893
2621,67894
2635,67895
2638,67896
1419,67897
1090,67898
2639,67899
2640,67900
2642,67901
2643,67902
2644,67903
1613,67906
2645,67909
1044,67910
87,67911
828,67912
2649,67913
2647,67914
2648,67915
2650,67959
26,67960
2653,67961
2652,67962
2651,67963
2654,67964
2178,67966
1306,67967
2206,67968
2655,67969
1169,67970
2656,67971
2658,67973
1855,67974
2657,67975
2271,67976
2660,67977
2661,67978
2662,67980
2663,67981
2664,67982
333,67983
895,67984
2669,67985
334,67986
1285,67987
2670,67989
912,67990
2671,67991
919,67992
923,67993
2672,67994
247,67995
2673,67996
2674,67997
2158,67998
2676,67999
2675,68000
2272,68001
2677,68003
2678,68004
360,68006
346,68007
2679,68008
1196,68009
1732,68022
541,68023
2681,68024
2680,68025
1211,68026
2682,68027
2684,68028
2683,68030
2685,68031
2692,68032
1904,68033
1641,68034
2686,68035
2687,68036
2688,68037
2689,68038
2690,68044
2691,68046
1785,68050
1786,68051
1787,68052
1788,68054
1789,68055
2693,68056
1793,68057
1795,68059
1797,68061
2696,68062
2694,68063
2695,68064
2697,68065
2698,68066
593,68068
1800,68070
1801,68071
1802,68072
1803,68073
1804,68074
909,68076
1806,68077
1807,68078
1808,68079
1809,68080
1811,68081
1812,68082
1817,68086
1815,68089
1819,68091
1818,68093
1832,68098
1834,68102
634,68105
2699,68173
2700,68174
2701,68178
2702,68182
2703,68188
1001,68189
2704,68190
2705,68207
1122,68220
1127,68228
2707,68247
2708,68248
2706,68249
1424,68250
2709,68251
2711,68252
2710,68253
2713,68254
1950,68255
1151,68256
2712,68257
2714,68258
2715,68259
2145,68260
2137,68262
2717,68265
2716,68266
2718,68267
2719,68268
1130,68269
1848,68271
960,68272
961,68273
1824,68274
1850,68276
1851,68279
1856,68280
1860,68282
2721,68283
188,68284
1861,68285
1862,68286
1864,68287
1866,68289
1137,68291
910,68293
1124,68294
1129,68295
2722,68297
1538,68300
1153,68315
1825,68317
1867,68323
1869,68324
1870,68338
1871,68340
1872,68341
1874,68345
1875,68346
1876,68347
1300,68348
2463,68351
1957,68352
2462,68353
580,68354
2465,68355
2466,68356
2464,68357
2489,68359
2495,68360
2497,68362
2498,68363
2529,68364
1353,68365
2526,68366
2527,68367
2528,68368
2620,68372
60,68373
2634,68374
2633,68375
1880,68376
1360,68377
2646,68379
2665,68389
2666,68390
2667,68391
2668,68392
2724,68395
2723,68396
2725,68397
1155,68404
1157,68405
1881,68411
1882,68413
1884,68414
1886,68423
965,68430
1887,68431
1888,68435
1166,68441
1165,68442
1168,68454
1171,68455
1172,68456
2726,68464
2727,68465
2728,68466
1319,68467
1175,68496
1174,68497
5078,68499
2038,68530
2730,68531
324,68532
2731,68533
1976,68534
2732,68535
2733,68536
1878,68537
2734,68538
2736,68539
2737,68540
2738,68541
1254,68545
994,68547
990,68548
991,68549
992,68550
995,68551
1222,68552
2740,68553
2742,68554
2741,68555
2743,68557
2239,68579
2744,68581
2745,68582
2746,68583
2747,68584
2748,68585
2749,68586
2750,68588
2751,68589
2752,68590
2754,68591
2755,68592
1061,68593
2756,68594
1116,68595
2757,68596
2758,68597
2759,68598
2760,68599
2761,68600
2763,68602
2764,68604
1256,68606
8126,68607
2739,68608
404,68609
892,68610
2765,68611
432,68612
2766,68613
1273,68614
1275,68618
2768,68619
2770,68620
2771,68621
2769,68623
1280,68624
2772,68625
1299,68626
2773,68628
2774,68629
2775,68630
2776,68631
2777,68632
1294,68633
1295,68634
1296,68635
2121,68637
2778,68638
2779,68639
2780,68640
2781,68641
1796,68643
2783,68644
2784,68645
2785,68646
2786,68647
2787,68649
2788,68650
2790,68657
127,68658
952,68659
2791,68660
2792,68661
2793,68662
2795,68663
2796,68664
1162,68666
2797,68670
1167,68671
2798,68672
905,68673
2800,68675
2801,68676
2803,68677
2802,68678
2804,68681
529,68682
2805,68683
2806,68684
1371,68685
2807,68687
1263,68689
2808,68690
2809,68691
1267,68692
1269,68693
1266,68694
2810,68695
2811,68696
2812,68697
1272,68698
2813,68700
2819,68701
2820,68703
2821,68704
2822,68705
2823,68706
2824,68707
2825,68708
2826,68709
1997,68710
2827,68711
2361,68712
2828,68713
2829,68714
2831,68715
2832,68717
2833,68718
2834,68719
2835,68720
2836,68723
2837,68724
2838,68725
2839,68726
2840,68727
568,68728
2841,68729
1361,68730
1362,68731
2842,68732
2843,68733
2844,68734
2845,68735
2846,68736
2847,68738
885,68740
2848,68741
2849,68742
2850,68743
2851,68744
1480,68745
2852,68746
1774,68747
2856,68748
2857,68749
2858,68750
476,68751
2859,68752
2860,68753
2861,68754
2040,68755
551,68756
2862,68757
2866,68759
2867,68761
2868,68762
2870,68765
2854,68766
2869,68767
2873,68768
2871,68769
2872,68770
859,68771
2874,68772
2875,68773
2876,68775
2877,68776
2878,68777
2879,68778
2881,68779
3026,68780
2883,68782
1281,68783
1289,68785
1292,68786
1297,68788
1301,68789
1224,68814
2753,68815
2884,68816
2885,68817
2888,68818
2886,68819
2887,68820
1070,68821
2890,68822
2889,68823
2892,68826
2891,68827
667,68828
2893,68829
2894,68830
2895,68839
2896,68842
2897,68843
139,68844
121,68845
2898,68846
2900,68847
2901,68848
2899,68849
2902,68850
2903,68851
2904,68852
2905,68853
2906,68854
1912,68855
12,68857
2907,68858
2908,68859
2909,68861
2913,68862
2912,68864
2915,68865
2914,68866
2917,68867
2916,68868
2918,68870
2919,68871
2920,68872
2921,68873
2922,68874
1964,68876
1251,68877
2923,68878
421,68881
2925,68883
1331,68884
2926,68885
2927,68886
2928,68887
2929,68888
2930,68889
2931,68890
2932,68891
2933,68892
2934,68894
2935,68895
1754,68896
2936,68897
2789,68898
2937,68899
2938,68900
2939,68901
2940,68902
2942,68903
2941,68904
2924,68905
893,68906
2944,68908
2945,68910
2946,68911
2287,68915
2767,68916
1952,68936
1654,68937
2947,68938
2948,68939
2950,68941
2006,68942
2951,68943
2952,68944
581,68945
2953,68946
2954,68947
2955,68949
2956,68951
2957,68952
2958,68953
405,68954
2959,68955
1885,68956
2961,68957
2962,68958
2964,68959
2963,68960
2965,68961
2966,68962
2967,68963
2969,68964
322,68965
2970,68966
2968,68967
2971,68968
2972,68969
2973,68970
2974,68971
2975,68978
2976,68979
2977,68982
107,68983
2978,68984
1644,68986
2979,68988
2980,68992
2981,68993
2982,68995
2983,68996
2984,68997
2985,69000
2986,69001
2987,69002
515,69007
