1266,ѭштіімъ
1267,нарече
1268,ісві
1269,хс
1270,давъ
1271,море
1272,ваші
1273,чъто
1274,сілъі
1275,чловѣчь
1276,сіѭ
1277,нѣс
1278,комь
1279,коснѫ
1280,зъла
1281,глі
1282,людь
1283,напіса
1284,пле
1285,благосло
1286,потрѣ
1287,прішъдъ
1288,ѧз
1289,дша
1290,нашъ
1291,землѧ
1292,глашѧ
1293,ложе
1294,прішьдъ
1295,старѣ
1296,скоу
1297,въскръ
1298,чѧда
1299,клі
1300,чръ
1301,віті
1302,іскъі
1303,анѳ
1304,вѣка
1305,вьса
1306,бъівъше
1307,господі
1308,дрѣво
1309,пріѧтъ
1310,камень
1311,ізго
1312,молѧ
1313,наоучі
1314,еу
1315,нога
1316,пода
1317,блѫ
1318,толі
1319,вѣсі
1320,кѫдоу
1321,облі
1322,ношть
1323,штете
1324,небесе
1325,въшааго
1326,ніті
1327,пові
1328,гръ
1329,раздѣ
1330,скааго
1331,наші
1332,мар
1333,разбо
1334,ал
1335,сътворішѧ
1336,глетъ
1337,пѣс
1338,сілѫ
1339,трѣбоу
1340,своеі
1341,главѫ
1342,діті
1343,веселі
1344,волі
1345,благъі
1346,скъіі
1347,наго
1348,все
1349,хвалі
1350,рѣті
1351,дьнесь
1352,съпасе
1353,твоеѧ
1354,мѫдро
1355,полоу
1356,орѫ
1357,вьсѣко
1358,тіѣ
1359,нбс
1360,кеса
1361,кръве
1362,пріѧті
1363,ніте
1364,намі
1365,хвалѫ
1366,дьнікъ
1367,упа
1368,плода
1369,хоштете
1370,родіте
1371,вааго
1372,ѭшті
1373,почто
1374,деснѫѭ
1375,поустъіні
1376,вѣмъ
1377,оук
1378,блаженъіі
1379,свѧта
1380,мноѭ
1381,подобі
1382,мрьт
1383,глѫ
1384,ібо
1385,далъ
1386,обо
1387,оубоѣ
1388,грѧдъі
1389,шііхъ
1390,ваша
1391,глеші
1392,тоже
1393,грѧдетъ
1394,блізъ
1395,поко
1396,вѣнь
1397,въііхъ
1398,сътворь
1399,боль
1400,шемъ
1401,ветъ
1402,ісплъні
1403,нѫті
1404,стѧ
1405,рітъ
1406,тѧтъ
1407,погоубітъ
1408,анѳупа
1409,прібліжі
1410,вьсѫ
1411,своѣ
1412,мѣста
1413,воевода
1414,пророкъ
1415,нбсе
1416,творѧтъ
1417,запрѣті
1418,жетъ
1419,оутвръ
1420,іменемь
1421,ченіе
1422,ньже
1423,къве
1424,сѫштоу
1425,поклоні
1426,пог
1427,съвѣдѣтельствоу
1428,мнозѣ
1429,ждо
1430,кон
1431,прістѫпь
1432,творѣ
1433,вѣмь
1434,събъра
1435,къніжь
1436,відітъ
1437,плака
1438,ідѣаше
1439,моуже
1440,кле
1441,въіѧ
1442,ѭштііхъ
1443,нінъ
1444,осла
1445,прода
1446,біра
1447,рѫкоу
1448,чааше
1449,годіна
1450,іна
1451,члвкъ
1452,лѫка
1453,рѫга
1454,събла
1455,тъкмо
1456,іоан
1457,мана
1458,млъ
1459,сед
1460,оудо
1461,епіскоу
1462,льма
1463,ово
1464,іюда
1465,сѫшта
1466,зѧ
1467,кръсті
1468,сьмрьть
1469,погъіб
1470,створі
1471,ізгъна
1472,жді
1473,філі
1474,оуда
1475,стіі
1476,нікомъ
1477,урі
1478,стар
1479,мъіта
1480,ізі
1481,іа
1482,ствова
1483,народа
1484,лѣтъ
1485,сътворітъ
1486,самі
1487,ленъ
1488,врагъ
1489,достоінъ
1490,разо
1491,ждоу
1492,помолі
1493,даръ
1494,заві
1495,ішедъ
1496,глъі
1497,навъі
1498,юно
1499,замі
1500,све
1501,ова
1502,цемь
1503,нѣе
1504,събо
1505,му
1506,невѣ
1507,вьсего
1508,жьство
1509,ѯан
1510,алеѯан
1511,въіхъ
1512,інъі
1513,знаменіе
1514,водѫ
1515,правъда
1516,възложі
1517,лоѭ
1518,свѧтъіі
1519,вара
1520,просѧ
1521,собо
1522,добра
1523,морі
1524,съблю
1525,црк
1526,імені
1527,пріемъ
1528,землѣ
1529,інѣ
1530,боле
1531,разі
1532,кънѧ
1533,полъ
1534,вашіхъ
1535,вьѣ
1536,вомъ
1537,ское
1538,рода
1539,горѫ
1540,помѧ
1541,вьзѧ
1542,ню
1543,аві
1544,наза
1545,комоу
1546,ньмі
1547,чловѣка
1548,десѧтъ
1549,сото
1550,дроугоу
1551,прѣподобь
1552,вашего
1553,небесь
1554,объіча
1555,образъ
1556,ѭштемъ
1557,клю
1558,телѣ
1559,бѣжа
1560,ребро
1561,прідъ
1562,знаменіѣ
1563,ѧзъікъ
1564,тала
1565,вънъ
1566,клѧ
1567,цѣте
1568,нікомоуже
1569,ніколіже
1570,грѣхъ
1571,прославі
1572,лѣпо
1573,дьвѣ
1574,сіла
1575,дръжі
1576,праведъ
1577,въніде
1578,мімо
1579,рѣтъ
1580,жѧтъ
1581,міроу
1582,істінъ
1583,пріше
1584,ема
1585,помілоуі
1586,богомъ
1587,гробъ
1588,дшѧ
1589,ідѣте
1590,главъі
1591,горъі
1592,добръі
1593,поро
1594,прѣста
1595,рѫкъі
1596,пооу
1597,лѣта
1598,метъ
1599,моемоу
1600,прішь
1601,поста
1602,помъішлѣ
1603,прѣдь
1604,оцоу
1605,даждъ
1606,женъі
1607,глаголааше
1608,ісходѧ
1609,чітъ
1610,женъ
1611,змі
1612,кодра
1613,своемь
1614,сілоѭ
1615,хоштѫ
1616,грѣшъ
1617,жрѣ
1618,ненъ
1619,въіс
1620,трьпѣ
1621,творе
1622,въса
1623,отъвръже
1624,ахъ
1625,дроузі
1626,ремъ
1627,лмі
1628,грѣхъі
1629,сімонъ
1630,кде
1631,рабъі
1632,ізбъра
1633,гне
1634,вьсѣмі
1635,прѣсто
1636,съкръі
1637,вѣсѧ
1638,езъі
1639,четъі
1640,крові
1641,отцъ
1642,твоеѭ
1643,чловѣко
1644,насъіті
1645,дішѧ
1646,кланѣ
1647,ніца
1648,отрочѧ
1649,ѳе
1650,рѣте
1651,свобо
1652,пото
1653,тѣмъ
1654,дре
1655,отьца
1656,моеі
1657,анѳупатъ
1658,глаголаті
1659,хса
1660,твоеі
1661,ізъ
1662,чка
1663,словесі
1664,горѣ
1665,імѣаше
1666,діві
1667,відіші
1668,облѣ
1669,ѣвѣ
1670,вашъ
1671,нашемоу
1672,достоітъ
1673,оутврь
1674,імѣті
1675,іспль
1676,бѣхъ
1677,постра
1678,око
1679,каѣ
1680,нікътоже
1681,творіші
1682,прр
1683,напа
1684,ѭштеі
1685,дѣлъ
1686,оучітель
1687,довъ
1688,шіі
1689,кьні
1690,молѣаше
1691,оубіті
1692,свѧтъі
1693,бъілъ
1694,дѣаше
1695,въто
1696,ею
1697,оузьріте
1698,отъвръ
1699,бѣсъі
1700,междоу
1701,монъ
1702,блажені
1703,жоу
1704,молітвъі
1705,іскъ
1706,врѣме
1707,пріложі
1708,хе
1709,сънъ
1710,поѣ
1711,нова
1712,възмо
1713,мъіі
1714,въкоупѣ
1715,въпі
1716,шѧѧ
1717,ждѧ
1718,въвръже
1719,нашѧ
1720,божіі
1721,воіні
1722,врата
1723,крі
1724,обрѧштетъ
1725,коліко
1726,старѣіші
1727,нѣте
1728,одо
1729,бісте
1730,корабь
1731,въшедъ
1732,мънозі
1733,пріемлетъ
1734,ѭштѧѧ
1735,вьсеі
1736,благослове
1737,отъкѫдоу
1738,къде
1739,мѣсѧ
1740,імже
1741,вьскрѣ
1742,къіі
1743,манастъі
1744,отъпоушта
1745,піо
1746,брѣ
1747,зьрѣ
1748,нііхъ
1749,тръпѣ
1750,славъі
1751,ченъ
1752,ніч
1753,народомъ
1754,земьѭ
1755,ногама
1756,дѣльма
1757,істінѣ
1758,отъвѣшташѧ
1759,едінѫ
1760,постъі
1761,гроба
1762,мірѣ
1763,благода
1764,пѧті
1765,відѧтъ
1766,хрістосо
1767,слъішаті
1768,іного
1769,протівѫ
1770,възъпі
1771,осѫжде
1772,дівъ
1773,оукра
1774,момъ
1775,погре
1776,ріѣ
1777,богатъ
1778,ізлѣ
1779,сътѧ
1780,оумѣ
1781,моімъ
1782,словесъ
1783,мѣта
1784,кръі
1785,рек
1786,глаголетъ
1787,отьць
1788,двьрі
1789,мѣні
1790,бѫдеші
1791,сѫште
1792,коне
1793,болѧ
1794,петро
1795,къмо
1796,можеші
1797,съкрові
1798,нечьсті
1799,радость
1800,мѧте
1801,вѣе
1802,малѣ
1803,коре
1804,ате
1805,оутѣ
1806,нѣко
1807,шенъ
1808,іцѣлі
1809,дові
1810,бьра
1811,прітъчѫ
1812,бъіхъ
1813,крѣпо
1814,възгласі
1815,прізъвавъ
1816,ітъ
1817,глаше
1818,дадіте
1819,оде
1820,небесъ
1821,вашѧ
1822,желѣ
1823,жрът
1824,жівота
1825,помошть
1826,вонъ
1827,ѣті
1828,сн
1829,домь
1830,братъ
1831,дха
1832,ніцѧ
1833,пітъ
1834,възвѣсті
1835,ѳо
1836,хі
1837,слоугъі
1838,посрѣдѣ
1839,рекѫтъ
1840,діі
1841,новъ
1842,съмръті
1843,възлюбі
1844,глѭтъ
1845,овьцѧ
1846,дше
1847,ім
1848,мінѫ
1849,штоумоу
1850,темь
1851,ѣмъ
1852,застѫ
1853,всѣхъ
1854,ос
1855,бішѧ
1856,събіра
1857,подоб
1858,сѫдоу
1859,глоу
1860,нѣмь
1861,гві
1862,піс
1863,кораб
1864,семъ
1865,разбоіні
1866,істо
1867,сьвѣдѣ
1868,памѧ
1869,бѣшѧ
1870,кнігъі
1871,пльть
1872,цсрствіе
1873,оцъ
1874,гнъ
1875,вѣдъі
1876,сътворімъ
1877,петра
1878,многъ
1879,чтоже
1880,нічтоже
1881,божь
1882,вінъі
1883,сѣмѧ
1884,обрѣта
1885,амінъ
1886,імѣте
1887,глахѫ
1888,пріѣ
1889,ніемь
1890,емо
1891,законь
1892,цѣло
1893,разгнѣва
1894,покло
1895,сама
1896,въскрѣ
1897,сквръ
1898,нашіхъ
1899,можете
1900,въско
1901,іосіфъ
1902,талан
1903,печаль
1904,дѣть
1905,немо
1906,марта
1907,мъноѭ
1908,цѣсара
1909,развѣ
1910,безъ
1911,відѣхъ
1912,мъного
1913,странѫ
