orv_lemma|chu_lemma|pos|count|lcs_lemma|pre_jot|morph_replace|PV2/3|doublet|stem1|stem2|conj_type|noun_verb|loan_place|non_assim|eng_trans|etym_disc|bad_etym|loan_source|clitic|automatched|ch_sl|afnik|avv|birchbark|bur-alph|const|domo|drac|dux-grjaz|gol-gol|golitsyn|kiev-hyp|klem|kur|lav|luk-koloc_subtitle_added|mikh|mst|mstislav-col|nevsky-treaty|nov-list|nov-marg|nov-sin|novgorod-jaroslav|ostromir-col|paz|peter|pskov-ivan|pskov_subtitle_added|pvl-hyp|rig-smol1281|riga-goth|rusprav|schism|sergrad|shch|smol-pol-lit|spi|stefan|suz-lav|turch|usp-sbor|ust-vlad|varlaam|vest-kur|zadon|bitflag
поспѣти||V-|12|||||||||99||||||||0|e_sl||avv||||domo|||||||||||||||||||||||||||schism|||||stefan|||||||zadon|17733919965218
томьныи||A-|3|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
карамкати||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
дългыи|дльгъ|A-|17|dĺ̥gъ|||||||adj_hard|2||||||||1|e_sl||avv|||const|domo||||||||||||||||||||||||||rusprav||sergrad|||spi||suz-lav||usp-sbor|||||1453846429746
мучение|мѫчениѥ|Nb|11|mǫčenьje|||||||nt_jo|2||||||||1|e_sl||avv||||domo|drac|||||||lav|||||||||||||||pvl-hyp||||||||||||usp-sbor|||||1099780071522
марковна||Ne|2|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
противу|противѫ|R-|191|protivǫ||||||||0|||towards, gegen, навстречу|||||1|e_sl||avv|||const|domo|drac||||kiev-hyp|||lav||||||||nov-sin||||||pskov_subtitle_added|pvl-hyp|rig-smol1281|riga-goth|rusprav||sergrad|shch|||stefan|suz-lav||usp-sbor||varlaam|||5939807659122
куръчька||Nb|3|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
чьрньнькыи||A-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
яичько||Nb|5|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||||||||||||||||||||||||||||34
строити||V-|19|||||||||99||||||||0|e_sl||avv||||domo|||gol-gol|||||lav||||||||nov-sin||||||pskov_subtitle_added||||||sergrad|||||suz-lav||usp-sbor|||||1383115792674
пища|пища|Nb|31|piћǢ|pitjǢ||||||fem_ja|2||||||||1|ch_sl||avv||bur-alph||domo||||||||lav||||||||||||||||||||sergrad||||stefan|suz-lav||usp-sbor|||||1520418431018
удавити||V-|8|||||||||99||||||||0|e_sl||avv||||||||||||lav||||||||||||||||||||||||||||||||8194
достати|достати|V-|17|dostati|||||||stati|1||||||||1|e_sl||avv||||domo||||||||||||||||||||||||||||sergrad|||spi|stefan||||||||214748364834
боярыни||Nb|8|||||||||99||||||||0|e_sl||avv||||domo|||||||||||||||||||||||||||||||||||||||zadon|17592186044450
занемочи||V-|3|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
переслѣпнути||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
пропадати||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
коробъ||Nb|4|||||||||99||||||||0|e_sl||avv||||domo|||||||||||||||||novgorod-jaroslav|||||||||||||||||||||||4194338
святити|свѧтити|V-|30|svętiti|||||||40|1||||||||1|e_sl||avv||||domo||||||||lav||||||||nov-sin||||||||||||sergrad|||||suz-lav|||||||283469946914
кропити||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
корыто||Nb|3|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||||||||||||||||||||||||||||34
исцѣлити|ицѣлити|V-|9|jьskěliti|||jьscěliti||||40|1||||||||1|e_sl||avv||||domo||||||||lav|||||||||||||||||||||||||||usp-sbor|||||1099511636002
племя|племѧ|Nb|22|plemę|||||||nt_N|2||||||||1|e_sl||avv|||const|domo||||||||lav||||||||nov-sin|||||||||||||||||suz-lav|||||||274880012338
сковородъка||Nb|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
кутия||Nb|6|||||||||99||||||||0|e_sl||avv||||domo||||||||lav||||||||||||||||||||sergrad||||||||||||8589942818
наѣсти||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
кърмилица||Nb|2|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||rusprav||||||||||||||2147483650
съсорити||V-|2|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
присылати||V-|8|||||||||99||||||||0|e_sl||avv|||||||||||||||||||||||||||||||||||||suz-lav|||||||274877906946
благословение||Nb|68|||||||||99||||||||0|e_sl||avv||bur-alph||domo|||gol-gol|||||lav||mikh||mstislav-col|||||novgorod-jaroslav|ostromir-col|paz|peter|||||||schism|sergrad||||stefan|suz-lav||usp-sbor|||||1524776476970
поцѣловати||V-|8|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||||||||||||||||||||||||||||34
прилучити||V-|10|||||||||99||||||||0|e_sl||avv|||const|||||||||||||||||||||||||||||sergrad||||stefan||||||||146028888082
смалодушничати||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
робенъкъ||Nb|11|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
шептунъ||Nb|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
межь||R-|6|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||peter||||||||||||||turch|||||zadon|18141975412738
пьря|пьрꙗ|Nb|5|pьŕǢ|pьrjǢ||||||fem_ja|2|||dispute|||||1|e_sl||avv|||||||||kiev-hyp|||lav||||||||||||||||||||sergrad|shch|||||||||||25769812994
засъхнути||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
зазоръ||Nb|4|||||||||99||||||||0|e_sl||avv||||||||||||lav||||||||||||||||||||sergrad||||stefan||||||||146028896258
угнѣтати|оугнѣтати|V-|1|ugnětati|||||ugněta|ugnětaj|54|1||||this must be a lengthened ē-grade derivative (for imperfectivisation) of the root *-gnet- found in гнести||||1|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
робеночекъ||Nb|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
пѣстунъ||Nb|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
ожидати||V-|27|||||||||99||||||||0|e_sl||avv||||domo|||||||kur|lav||||||||||||peter||||||||sergrad|shch|||stefan|suz-lav||usp-sbor|||vest-kur||10333724880930
ожесточити||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
прѣмилостивыи||A-|5|||||||||99||||||||0|e_sl||avv||||||||||||lav|||||||||||||||||||||||||||usp-sbor|||||1099511635970
умякъчити||V-|4|||||||||99||||||||0|e_sl||avv||||||||||||lav||||||||||||||||||||||||||||||||8194
нива|нива|Nb|13|ńiva|njiva||||||fem_a|2||||||||1|e_sl||avv||||domo||||||||lav|luk-koloc_subtitle_added|||||||nov-sin|||||||||||||||||suz-lav||||varlaam|||4672926539810
прощение||Nb|18|||||||||99||||||||0|e_sl||avv|||const|domo||||||||lav|||||||||||||||||||schism|sergrad|||||||usp-sbor|||||1112396537906
пещь|пещь|Nb|12|peћь|pektь||||||fem_i|2||||||||1|ch_sl||avv||||||||||||lav||||||||||||||||||||sergrad|||||||usp-sbor|||||1108101570562
печь|пещь|Nb|17|peћь|pektь||||||fem_i|2||||||||1|e_sl||avv||||domo||||||||||mikh||||||||||||||||||||||||||||||32802
бересто||Nb|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
къдѣ||Du|47|||||||||99||||||||0|e_sl||avv|birchbark||const|||||||||lav||||||||nov-sin|||||||pvl-hyp|||||sergrad||||stefan|suz-lav||usp-sbor|||||1520688963606
зимовье||Nb|2|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
капати|капати|V-|3|kapati|||||||52|1||||||||1|e_sl||avv||||domo||||||||lav||||||||||||||||||||||||||||||||8226
мотати||V-|2|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
съмиряти|съмирꙗти|V-|2|sъmiŕǢti|sъmirjǢti||||||54|1||||||||1|e_sl||avv||||||||||||||||||||||||||||||||||||stefan||||||||137438953474
приказывати||V-|7|||||||||99||||||||0|e_sl||avv||||||dux-grjaz|gol-gol|||||||||||||||||||||||||||||stefan||||ust-vlad||||2336462209410
орефа||Ne|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
колдунъ||Nb|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
принести|принести|V-|71|prinesti|||||prines|prines|11|1||||||||1|e_sl||avv|||const|domo|drac|||golitsyn|kiev-hyp|||lav|luk-koloc_subtitle_added|||||||nov-sin||||||||||||sergrad|shch|||stefan|suz-lav||usp-sbor|||||1537600415346
добыти||V-|16|||||||||99||||||||0|e_sl||avv||||domo||||||||lav||||||||nov-sin|||||||||||||||||suz-lav||||||zadon|17867066056738
патрахилъ||Nb|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
наити|наити|V-|26|najьti|||||||jьti|1||||||||1|e_sl||avv|||const||drac|||golitsyn||||lav|luk-koloc_subtitle_added|||||||nov-sin|||||||pvl-hyp|||||sergrad|shch||||suz-lav||usp-sbor|||vest-kur||10196522918482
покадити|покадити|V-|6|pokaditi|||||||40|1|||burn incense|||||1|e_sl||avv||||||||||||||||||||||||||||||||||||stefan||||||||137438953474
пирогъ||Nb|12|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||||||||||||||||||||||||||||34
помирити||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
погребати||V-|5|||||||||99||||||||0|e_sl||avv||||||||||||lav||||||||nov-sin|||||||||||||||||||usp-sbor|||||1099513733122
възнесеньскыи||A-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
низенько||Df|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
отьчьскы||Df|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
маленько||Df|2|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
пытати||V-|12|||||||||99||||||||0|e_sl||avv||||domo||||||||lav||||||||||||peter||||||||sergrad|||||||usp-sbor|||||1108135125026
отъпускати||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
иеремия|иеремиꙗ|Ne|24|ijeremijǢ|||||||masc_ja|2|25|W||||Ἰερεμίαν||1|e_sl||avv||||||||||||lav||||||||nov-sin|||||||||riga-goth|||sergrad||||stefan||||||||147104735234
мунгальскыи||A-|2|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
тунъгусъ||Nb|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
шаманити||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
походъ||Nb|6|||||||||99||||||||0|e_sl||avv|||||||gol-gol|||||||mikh||||||||||||||||||||||||||||vest-kur||8796093055234
добыча||Nb|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
вълхвъ|влъхвъ|Nb|31|vl̥xvъ|||||||masc_o|2|||sorcerer, wizard|||||1|e_sl||avv||||domo||||||||lav||||||||nov-sin|||||||pvl-hyp|||||||||stefan||||||||137709494306
вечеръ|вечеръ|Nb|69|večerъ|||||||masc_o|2||||||||1|e_sl||avv|||const|domo||||||||lav||||||||nov-sin||||||||||||sergrad|||spi|stefan|suz-lav||usp-sbor|||||1589140004914
вълхвовати||V-|3|||||||||99||||||||0|e_sl||avv||||||||||||lav||||||||||||||||||||||||||||||||8194
отъвьртѣти||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
прочь||Df|29|||||||||99||||||||0|e_sl||avv|birchbark||const||drac|||||||||||||||nov-sin||||||||||||sergrad||||stefan|suz-lav|||||vest-kur||9217001914454
плясати|плѧсати|V-|1|plęsati|||||||52|1||||||||1|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
пѣна|пѣна|Nb|1|pěna|||||||fem_a|2|||foam|||||1|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
давити|давити|V-|1|daviti|||||||40|1||||||||1|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
съпрашивати||V-|18|||||||||99||||||||0|e_sl||avv||||domo|||||||||||||||||||||||||||schism||shch|||||||||||21474836514
побѣда|побѣда|Nb|32|poběda|||||||fem_a|2||||||||1|e_sl||avv|||const|domo||||||||lav||||||||nov-sin|||||||pvl-hyp||||||||spi||suz-lav||usp-sbor||||zadon|19035565596722
богатьство|богатьство|Nb|20|bogatьstvo|||||||nt_o|2||||||||1|e_sl||avv||||domo|drac|||||||lav|luk-koloc_subtitle_added||||||||||||||pvl-hyp|||||sergrad||||stefan|||usp-sbor|||||1245808975970
горесть||Nb|5|||||||||99||||||||0|e_sl||avv||||||||||||lav|||||||||||||||||||||||||||usp-sbor|||||1099511635970
зеведеевичь||Ne|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
поселянинъ||Nb|2|||||||||99||||||||0|e_sl||avv|||||||||||||luk-koloc_subtitle_added|||||||||||||||||||||||||||||||16386
съвѣтовати||V-|12|||||||||99||||||||0|e_sl||avv|||const|domo||||||||||||||||||||||||||||||||||||||||50
потрѣбити|потрѣбити|V-|10|poterbiti|||||||40|1||||there's apparently a Rus. verb теребить and Old Rus. тереба||||1|ch_sl||avv||||||||||||lav||||||||||||||||||||sergrad|||||suz-lav||usp-sbor|||||1382979477506
якоже|ꙗкоже|Dq|291|akože||||||||0|||as, so, in the way that|||||1|e_sl||avv||bur-alph|const|domo|drac|||||||lav|luk-koloc_subtitle_added|||||||nov-sin|||||||pvl-hyp|||rusprav||sergrad||||stefan|suz-lav||usp-sbor|||||1522836463738
илия|илиꙗ|Ne|36|ilijǢ|||||||masc_ja|2|25|W||||Ἠλίας||1|e_sl||avv|birchbark|||||||||||lav|luk-koloc_subtitle_added|||||nov-list||nov-sin||||||||||||sergrad||||stefan|suz-lav||usp-sbor|||||1520421068806
обратити|обратити|V-|40|obvortiti|||||||40|1||||||||1|ch_sl||avv|||const|domo||||||||lav||||||||||||||||||||sergrad|||spi|stefan|suz-lav||usp-sbor|||||1589137907762
вьсь|вьсь|Nb|7|vьsь|||||||fem_i|2|||village|||||1|e_sl||avv||||||||||||lav||||||||||||||||||||sergrad|||||||usp-sbor|||||1108101570562
хлѣвина||Nb|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||sergrad|||||||usp-sbor|||||1108101562370
въпль|въпль|Nb|9|vъpĺь|vъpjь||||||masc_jo|2||||||||1|e_sl||avv|||const|||||||||lav||||||||nov-sin||||||||||||||||stefan||||||||137441058834
пророчьство|пророчьство|Nb|5|proročьstvo|||||||nt_o|2|||prophesy|||||1|e_sl||avv||||||||||||lav||||||||nov-sin||||||||||||sergrad||||||||||||8592039938
излаяти||V-|2|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||||||||||||||||||||||||||||34
воиско||Nb|18|||||||||99||||||||0|e_sl||avv|||const||drac|||||||||||||||||||peter||||||||||||||||||vest-kur||8796126576722
жаль|жаль|Nb|14|žǢlь|||||||fem_i|2|||grave, tomb|||||1|e_sl||avv||||||||||||lav||||||||nov-sin|||||||||||||||spi|stefan||||||||206160535554
пращати||V-|5|||||||||99||||||||0|e_sl||avv||||domo||||||||lav||||||||||||||||||||||||||||||||8226
възръжати||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
въдругъ||Df|6|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||||||||||||||||||||||||||||34
възревѣти||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
заблеяти||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
възвыти||V-|2|||||||||99||||||||0|e_sl||avv||||||||||||lav||||||||||||||||||||||||||||||||8194
завыти||V-|2|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
ужасъ|оужасъ|Nb|10|užǢsъ|||||||masc_o|2||||||||1|e_sl||avv|||const|||||||||lav||||||||||||||||||||sergrad||||||||||||8589942802
таиныи|таинъ|A-|17|tajьnъ|||||||adj_hard|2||||||||1|e_sl||avv||||||||||||lav||||||||||||||||||||sergrad||||stefan|||usp-sbor|||||1245540524034
разговаривати||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
врѣдъ|врѣдъ|Nb|11|verdъ|||||||masc_o|2||||||||1|ch_sl||avv|||const|||||||||lav|||||||||||||||pvl-hyp|||||sergrad||||stefan|suz-lav|||||||421175238674
афанасевъ||A-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
възвести|възвести|V-|11|vъzvesti|||||vъzved|vъzved|11|1||||||||1|e_sl||avv|birchbark||const|||||||||lav||||||||nov-sin||||||||||||sergrad|||||||usp-sbor|||||1108103667734
сътащити||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
безумьныи|безоумьнъ|A-|8|bezumьnъ|||||||adj_hard|2||||||||1|e_sl||avv||||domo||||||||||||||||||||||||||||||||stefan|||usp-sbor|||||1236950581282
батюшька||Nb|22|||||||||99||||||||0|e_sl||avv||||||||golitsyn|||||||||||||||paz|||||||||||||||||||||16777730
избити|избити|V-|107|jьzbiti|||||||17|1||||||||1|e_sl||avv|birchbark||const|domo|drac|||||||lav||||||||nov-sin|||||||||riga-goth||||||||suz-lav||usp-sbor||||zadon|18967651426422
отъклонити||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
прижати||V-|3|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
колесьчатыи||A-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
николи||Df|4|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||||||||||||||||||||stefan||||||||137438953506
лъгати|лъгати|V-|11|lъgati|||||||52|1||||||||1|e_sl||avv||||domo||||||||lav||||||||||||||||||||sergrad||||stefan|suz-lav||usp-sbor|||||1520418431010
приложити|приложити|V-|29|priložiti|||||||40|1||||||||1|e_sl||avv|||||drac|dux-grjaz||golitsyn||||lav|luk-koloc_subtitle_added|||||||||||||||||||sergrad|||spi|stefan|suz-lav|turch|usp-sbor|||||2138893738690
куръкъ||Nb|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
осѣчи||V-|3|||||||||99||||||||0|e_sl||avv||||||||||||lav||||||||||||||||||||||||||||||||8194
поправити||V-|5|||||||||99||||||||0|e_sl||avv||||domo||||||||lav||||||||nov-sin||||||||||||||||stefan||||||||137441058850
выстрѣлити||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
единаче||Df|3|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||sergrad||||||||||||8589934594
стулъ||Nb|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
пролити||V-|14|||||||||99||||||||0|e_sl||avv||||||||||||lav||||||||||||||||||||||||stefan|suz-lav||usp-sbor||||zadon|19104014540802
неповиньныи|неповиньнъ|A-|5|nepovinьnъ|||||||adj_hard|2||||||||1|e_sl||avv||||domo||||||||lav||||||||||||||||||||||||||||||||8226
косьныи||A-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
скорыи|скоръ|A-|23|skorъ|||||||adj_hard|2||||||||1|e_sl||avv||||domo||||golitsyn||||lav||||||||nov-sin||||||||||||sergrad||||stefan|suz-lav|turch|usp-sbor|||||2070176342562
послушание||Nb|20|||||||||99||||||||0|e_sl||avv|||const|domo||||||||lav||||||||||||||||||||sergrad||||stefan|suz-lav||usp-sbor|||||1520418431026
съплыти||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
взбѣжати||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
тихыи||A-|10|||||||||99||||||||0|e_sl||avv||||||||||||lav||||||||||||||||||||sergrad|||||||usp-sbor|||||1108101570562
тельныи||A-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
учрѣдити||V-|3|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||sergrad||||||||||||8589934594
застѣнокъ||Nb|2|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
роскласти||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
проговорити||V-|10|||||||||99||||||||0|e_sl||avv||||domo|||||||||||||||||||||||||||schism|||||||||||||4294967330
стряпанье||Nb|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
дорожька||Nb|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
въскликати||V-|2|||||||||99||||||||0|e_sl||avv|||const|||||||||||||||||||||||||||||||||||||||||18
воротити|вратити|V-|70|vortiti|||||||40|1|||turn around|||||1|e_sl||avv||||domo||||||||lav||||||||nov-sin||||||||||rusprav|||||||suz-lav||usp-sbor|||||1376539123746
пияныи||A-|18|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||||||||||||||rusprav|schism||||||suz-lav|||||||281320357922
расказати||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
остатъкъ||Nb|17|||||||||99||||||||0|e_sl||avv||||domo|||||||||||||||||||||||||riga-goth||||||||suz-lav|||||||275951648802
увести||V-|2|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||pskov_subtitle_added||||||||||||||||||134217730
ранити||V-|5|||||||||99||||||||0|e_sl||avv|||||drac|||||||||||||||nov-sin|||||||||||||||spi|||||||||68721573954
блудити|блѫдити|V-|8|blǫditi|||||||40|1|||to stray, wander off (and get lost);; to be a degenerate, partake in degeneracy|||||1|e_sl||avv||||domo||||||||lav||||||||||||||||||||||||||||||||8226
бѣлъка||Nb|6|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||nov-list|||||paz||pskov-ivan|||||||||||||||||||84410402
сънъ|сънъ|Nb|22|sъnъ|||||||masc_o|2||||||||1|e_sl||avv|||const||||gol-gol|||||lav||mikh||||||||||||||||||sergrad|||spi|stefan|||usp-sbor|||||1314260033810
которыи||Pi|24|||||||||99||||||||0|e_sl||avv|birchbark|||domo||||||||||||||||nov-sin||||||||||||sergrad|||spi|stefan|suz-lav|turch|usp-sbor|||vest-kur||10934988832806
обрадовати|обрадовати|V-|8|obradovati|||||||61|1||||||||1|e_sl||avv||||||||golitsyn||||lav||||||||nov-sin||||||pskov_subtitle_added||||||||||||||||||136323586
выбрести||V-|2|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
расказывати||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
столько||Df|5|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
мълчати|мльчати|V-|9|mĺ̥čǢti|||||||31|1||||cf. Pol. milczeć||||1|e_sl||avv||||||||||||lav||||||||||||||||||||sergrad|||||||usp-sbor|||||1108101570562
розбьрати||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
перемѣна||Nb|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
умышляти||V-|5|||||||||99||||||||0|e_sl||avv|||const|||||||||lav||||||||||||||||||||||||||||||||8210
вынести||V-|11|||||||||99||||||||0|e_sl||avv||||domo||||||||lav|||||||||||||||pvl-hyp||||schism|||||||turch||||||554319224866
поѣздъ||Nb|2|||||||||99||||||||0|e_sl||avv|||||||||||||||||||||||||||||||||||||suz-lav|||||||274877906946
сьдесе||Df|10|||||||||99||||||||0|e_sl||avv|birchbark||||||gol-gol||||||||||||||||||pskov-ivan|pskov_subtitle_added||||||||||||||||||201326854
прибьрати||V-|4|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||||||||||||||||||||||||||||34
пихнути||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
будьто||Dq|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
въвалити||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
ружье||Nb|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
съпустя||R-|2|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
набьрати||V-|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
негодьныи||A-|5|||||||||99||||||||0|e_sl||avv|birchbark|||||||||||lav|||||||||||||||||||||||||suz-lav|||||||274877915142
сѣмия||Nb|12|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||||||||||pskov_subtitle_added||||||||||||||||||134217762
седмьнадесять||Ma|24|||||||||99||||||||0|e_sl||avv||bur-alph||domo|||||kiev-hyp|||lav||||||||nov-sin|||||||pvl-hyp|||||||smol-pol-lit|||suz-lav|||||||309508187178
вънѣ|вънѣ|Df|1|vъně||||||||0|||outside|||||1|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
боязнь|боꙗзнь|Nb|9|bojǢznь|||||||fem_i|2||||||||1|e_sl||avv||||||||||||lav||||||||||||||||||||sergrad|||||||usp-sbor|||||1108101570562
избавляти||V-|10|||||||||99||||||||0|e_sl||avv||||domo||||||||lav||||||||||||||||||||||||stefan|suz-lav||usp-sbor|||||1511828496418
бѣдность||Nb|1|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
въмалѣ||Df|11|||||||||99||||||||0|e_sl||avv||||||||||||||||||||nov-sin||||||||||||sergrad||||stefan|suz-lav|||||||420908892162
въселити|въселити|V-|18|vъsedliti|||||||40|1||||||||1|e_sl||avv||||||||||||lav||||||||||||||||||||sergrad||||stefan|||usp-sbor|||||1245540524034
адъ|адъ|Nb|12|adъ|||||||masc_o|2|2|||||ᾅδης||1|e_sl||avv|||const|domo||||||||lav|||||||||||||||||||||||||suz-lav||usp-sbor|||||1374389542962
давыдъ|давꙑдъ|Ne|211|davydъ|||||||masc_o_u|2|25|W||||Δαυὶδ||1|e_sl||avv||||||||||||lav||||||||nov-sin||||||||||||sergrad|||spi|stefan|suz-lav||usp-sbor|||||1589140004866
вънегда||Dq|15|||||||||99||||||||0|e_sl||avv||||||||||||lav||||||||||||||||||||sergrad||||stefan|||usp-sbor|||||1245540524034
пожрѣти||V-|10|||||||||99||||||||0|e_sl||avv|||const|domo||||||||lav|||||||||||||||||||||||spi||suz-lav|||||||343597391922
